Char	Lexicality	Key	PY	Pho	IPA	Tone	Initial	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqDowls	FreqDL	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen
妸	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	19	0	19	0	@ i, @ y, @ yn, aI @, c @, C @, k @, K @, l @, n @, r @, s @, S @, t @, T @, x @, y @, z @, Z @	180263.105263158	0.72	0	0	0	0
妿	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	19	0	19	0	@ i, @ y, @ yn, aI @, c @, C @, k @, K @, l @, n @, r @, s @, S @, t @, T @, x @, y @, z @, Z @	180263.105263158	0.72	0	0	0	0
娿	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	19	0	19	0	@ i, @ y, @ yn, aI @, c @, C @, k @, K @, l @, n @, r @, s @, S @, t @, T @, x @, y @, z @, Z @	180263.105263158	0.72	0	0	0	0
婀	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	19	0	19	0	@ i, @ y, @ yn, aI @, c @, C @, k @, K @, l @, n @, r @, s @, S @, t @, T @, x @, y @, z @, Z @	180263.105263158	0.72	0	0	0	0
屙	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	19	0	19	0	@ i, @ y, @ yn, aI @, c @, C @, k @, K @, l @, n @, r @, s @, S @, t @, T @, x @, y @, z @, Z @	180263.105263158	0.72	0	0	0	0
痾	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	19	0	19	0	@ i, @ y, @ yn, aI @, c @, C @, k @, K @, l @, n @, r @, s @, S @, t @, T @, x @, y @, z @, Z @	180263.105263158	0.72	0	0	0	0
阿	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	19	0	19	0	@ i, @ y, @ yn, aI @, c @, C @, k @, K @, l @, n @, r @, s @, S @, t @, T @, x @, y @, z @, Z @	180263.105263158	0.72	0	0	0	0
鵝	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	19	0	19	0	@ i, @ y, @ yn, aI @, c @, C @, k @, K @, l @, n @, r @, s @, S @, t @, T @, x @, y @, z @, Z @	180263.105263158	0.72	0	0	0	0
咹	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	19	0	19	0	@ i, @ y, @ yn, aI @, c @, C @, k @, K @, l @, n @, r @, s @, S @, t @, T @, x @, y @, z @, Z @	180263.105263158	0.72	0	0	0	0
垩	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	19	0	19	0	@ i, @ y, @ yn, aI @, c @, C @, k @, K @, l @, n @, r @, s @, S @, t @, T @, x @, y @, z @, Z @	180263.105263158	0.72	0	0	0	0
惡	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	19	0	19	0	@ i, @ y, @ yn, aI @, c @, C @, k @, K @, l @, n @, r @, s @, S @, t @, T @, x @, y @, z @, Z @	180263.105263158	0.72	0	0	0	0
鍔	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	19	0	19	0	@ i, @ y, @ yn, aI @, c @, C @, k @, K @, l @, n @, r @, s @, S @, t @, T @, x @, y @, z @, Z @	180263.105263158	0.72	0	0	0	0
锷	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	19	0	19	0	@ i, @ y, @ yn, aI @, c @, C @, k @, K @, l @, n @, r @, s @, S @, t @, T @, x @, y @, z @, Z @	180263.105263158	0.72	0	0	0	0
峎	added	@n	en	@n	ən	NA	@	VN	1	2	2	1	added	0	0		0	0	嗯, 恩, 摁	3	16	0	16	0	@n aI, C @n, f @n, k @n, K @n, m @n, n @n, p @n, P @n, r @n, s @n, S @n, u @n, x @n, z @n, Z @n	43941.25	0.88	0	0	0	0
鞥	added	@N	eng	@N	əŋ	NA	@	VN	1	3	2	1	added	0	0		0	0		0	19	0	19	0	c @N, C @N, f @N, k @N, K @N, l @N, m @N, n @N, p @N, P @N, r @N, s @N, S @N, t @N, T @N, u @N, x @N, z @N, Z @N	16567.4210526316	1	0	0	0	0
尔	added	@r	er	@r	əɹ	NA	@	VR	1	2	2	1	added	0	0		0	0	儿, 而, 鸸, 尓, 尔, 珥, 耳, 饵, 二, 贰	10	12	0	12	0	@r i, @r u, @r y, f @r, i @r, in @r, iN @r, k @r, oU @r, u @r, y @r, Z @r	2731.83333333333	0.59	0	0	0	0
餌	added	@r	er	@r	əɹ	NA	@	VR	1	2	2	1	added	0	0		0	0	儿, 而, 鸸, 尓, 尔, 珥, 耳, 饵, 二, 贰	10	12	0	12	0	@r i, @r u, @r y, f @r, i @r, in @r, iN @r, k @r, oU @r, u @r, y @r, Z @r	2731.83333333333	0.59	0	0	0	0
迩	added	@r	er	@r	əɹ	NA	@	VR	1	2	2	1	added	0	0		0	0	儿, 而, 鸸, 尓, 尔, 珥, 耳, 饵, 二, 贰	10	12	0	12	0	@r i, @r u, @r y, f @r, i @r, in @r, iN @r, k @r, oU @r, u @r, y @r, Z @r	2731.83333333333	0.59	0	0	0	0
啊	added	a	a	a	a	NA	a	V	1	1	1	1	added	0	0		0	0	啊, 阿, 嗄, 锕	4	21	0	21	0	a a, a i, c a, C a, f a, i a, k a, K a, l a, m a, n a, p a, P a, s a, S a, t a, T a, u a, x a, z a, Z a	84276.9047619048	0.91	0	0	0	0
礙	added	aI	ai	aI	aɪ	NA	a	VV	1	2	2	1	added	0	0		0	0	哀, 哎, 唉, 埃, 挨, 锿, 捱, 矮, 蔼, 霭, 嗳, 暧, 爱, 砹, 碍, 艾, 隘	17	21	0	21	0	@n aI, aI @, aI aI, aI i, c aI, C aI, k aI, K aI, l aI, m aI, n aI, p aI, P aI, s aI, S aI, t aI, T aI, u aI, x aI, z aI, Z aI	47647.1428571429	0.83	0	0	0	0
皑	added	aI	ai	aI	aɪ	NA	a	VV	1	2	2	1	added	0	0		0	0	哀, 哎, 唉, 埃, 挨, 锿, 捱, 矮, 蔼, 霭, 嗳, 暧, 爱, 砹, 碍, 艾, 隘	17	21	0	21	0	@n aI, aI @, aI aI, aI i, c aI, C aI, k aI, K aI, l aI, m aI, n aI, p aI, P aI, s aI, S aI, t aI, T aI, u aI, x aI, z aI, Z aI	47647.1428571429	0.83	0	0	0	0
啽	added	an	an	an	an	NA	a	VN	1	2	2	1	added	0	0		0	0	安, 庵, 氨, 谙, 铵, 鞍, 俺, 唵, 岸, 按, 暗, 案, 桉, 胺, 闇	15	26	0	26	0	an an, an i, an iN, an y, c an, C an, f an, i an, in an, k an, K an, l an, m an, n an, p an, P an, r an, s an, S an, t an, T an, u an, x an, y an, z an, Z an	14458.6153846154	0.8	0	0	0	0
玵	added	an	an	an	an	NA	a	VN	1	2	2	1	added	0	0		0	0	安, 庵, 氨, 谙, 铵, 鞍, 俺, 唵, 岸, 按, 暗, 案, 桉, 胺, 闇	15	26	0	26	0	an an, an i, an iN, an y, c an, C an, f an, i an, in an, k an, K an, l an, m an, n an, p an, P an, r an, s an, S an, t an, T an, u an, x an, y an, z an, Z an	14458.6153846154	0.8	0	0	0	0
雸	added	an	an	an	an	NA	a	VN	1	2	2	1	added	0	0		0	0	安, 庵, 氨, 谙, 铵, 鞍, 俺, 唵, 岸, 按, 暗, 案, 桉, 胺, 闇	15	26	0	26	0	an an, an i, an iN, an y, c an, C an, f an, i an, in an, k an, K an, l an, m an, n an, p an, P an, r an, s an, S an, t an, T an, u an, x an, y an, z an, Z an	14458.6153846154	0.8	0	0	0	0
黯	added	an	an	an	an	NA	a	VN	1	2	2	1	added	0	0		0	0	安, 庵, 氨, 谙, 铵, 鞍, 俺, 唵, 岸, 按, 暗, 案, 桉, 胺, 闇	15	26	0	26	0	an an, an i, an iN, an y, c an, C an, f an, i an, in an, k an, K an, l an, m an, n an, p an, P an, r an, s an, S an, t an, T an, u an, x an, y an, z an, Z an	14458.6153846154	0.8	0	0	0	0
儑	added	an	an	an	an	NA	a	VN	1	2	2	1	added	0	0		0	0	安, 庵, 氨, 谙, 铵, 鞍, 俺, 唵, 岸, 按, 暗, 案, 桉, 胺, 闇	15	26	0	26	0	an an, an i, an iN, an y, c an, C an, f an, i an, in an, k an, K an, l an, m an, n an, p an, P an, r an, s an, S an, t an, T an, u an, x an, y an, z an, Z an	14458.6153846154	0.8	0	0	0	0
鹌	added	an	an	an	an	NA	a	VN	1	2	2	1	added	0	0		0	0	安, 庵, 氨, 谙, 铵, 鞍, 俺, 唵, 岸, 按, 暗, 案, 桉, 胺, 闇	15	26	0	26	0	an an, an i, an iN, an y, c an, C an, f an, i an, in an, k an, K an, l an, m an, n an, p an, P an, r an, s an, S an, t an, T an, u an, x an, y an, z an, Z an	14458.6153846154	0.8	0	0	0	0
奧	added	aU	ao	aU	aʊ	NA	a	VV	1	2	2	1	added	0	0		0	0	凹, 坳, 嗷, 敖, 熬, 獒, 翱, 螯, 鏊, 鳌, 艹, 袄, 傲, 奥, 懊, 澳	16	20	0	20	0	aU aU, aU yn, c aU, C aU, i aU, k aU, K aU, l aU, m aU, n aU, p aU, P aU, r aU, s aU, S aU, t aU, T aU, x aU, z aU, Z aU	49584.85	0.91	0	0	0	0
慠	added	aU	ao	aU	aʊ	NA	a	VV	1	2	2	1	added	0	0		0	0	凹, 坳, 嗷, 敖, 熬, 獒, 翱, 螯, 鏊, 鳌, 艹, 袄, 傲, 奥, 懊, 澳	16	20	0	20	0	aU aU, aU yn, c aU, C aU, i aU, k aU, K aU, l aU, m aU, n aU, p aU, P aU, r aU, s aU, S aU, t aU, T aU, x aU, z aU, Z aU	49584.85	0.91	0	0	0	0
遨	added	aU	ao	aU	aʊ	NA	a	VV	1	2	2	1	added	0	0		0	0	凹, 坳, 嗷, 敖, 熬, 獒, 翱, 螯, 鏊, 鳌, 艹, 袄, 傲, 奥, 懊, 澳	16	20	0	20	0	aU aU, aU yn, c aU, C aU, i aU, k aU, K aU, l aU, m aU, n aU, p aU, P aU, r aU, s aU, S aU, t aU, T aU, x aU, z aU, Z aU	49584.85	0.91	0	0	0	0
鏖	added	aU	ao	aU	aʊ	NA	a	VV	1	2	2	1	added	0	0		0	0	凹, 坳, 嗷, 敖, 熬, 獒, 翱, 螯, 鏊, 鳌, 艹, 袄, 傲, 奥, 懊, 澳	16	20	0	20	0	aU aU, aU yn, c aU, C aU, i aU, k aU, K aU, l aU, m aU, n aU, p aU, P aU, r aU, s aU, S aU, t aU, T aU, x aU, z aU, Z aU	49584.85	0.91	0	0	0	0
骜	added	aU	ao	aU	aʊ	NA	a	VV	1	2	2	1	added	0	0		0	0	凹, 坳, 嗷, 敖, 熬, 獒, 翱, 螯, 鏊, 鳌, 艹, 袄, 傲, 奥, 懊, 澳	16	20	0	20	0	aU aU, aU yn, c aU, C aU, i aU, k aU, K aU, l aU, m aU, n aU, p aU, P aU, r aU, s aU, S aU, t aU, T aU, x aU, z aU, Z aU	49584.85	0.91	0	0	0	0
鹚	added	c!	ci	c !	tsʰɨ	NA	c	CV	1	2	2	2	added	0	0		0	0	呲, 疵, 慈, 瓷, 磁, 祠, 糍, 茨, 词, 辞, 雌, 此, 泚, 跐, 刺, 厕, 次	17	25	17	8	0	S !, Z !, s !, c oN, c aI, C !, z !, c aU, c aN, r !, c an, c un, c @N, c a, c @, c u, c oU, in c !, i c !, c ! an, c ! y, y c !, c ! aI, c ! @r, c ! i	85489.5514706	0.28	0	0	0	0
詞	added	c!	ci	c !	tsʰɨ	NA	c	CV	1	2	2	2	added	0	0		0	0	呲, 疵, 慈, 瓷, 磁, 祠, 糍, 茨, 词, 辞, 雌, 此, 泚, 跐, 刺, 厕, 次	17	25	17	8	0	S !, Z !, s !, c oN, c aI, C !, z !, c aU, c aN, r !, c an, c un, c @N, c a, c @, c u, c oU, in c !, i c !, c ! an, c ! y, y c !, c ! aI, c ! @r, c ! i	85489.5514706	0.28	0	0	0	0
瘈	added	C!	chi	C !	tʂʰɨ	NA	C	CV	1	3	2	2	added	0	0		0	0	吃, 哧, 嗤, 痴, 笞, 蚩, 匙, 持, 池, 茬, 迟, 驰, 侈, 呎, 尺, 耻, 齿, 叱, 敕, 斥, 炽, 翅, 赤, 饬	24	23	18	5	0	S !, Z !, s !, c !, C u, C @, C aN, C @N, C a, z !, C aU, C oN, C oU, r !, C un, C @n, C an, C aI, iN C !, u C !, y C !, C ! i, C ! y	84691.3	0.34	0	0	0	0
齒	added	C!	chi	C !	tʂʰɨ	NA	C	CV	1	3	2	2	added	0	0		0	0	吃, 哧, 嗤, 痴, 笞, 蚩, 匙, 持, 池, 茬, 迟, 驰, 侈, 呎, 尺, 耻, 齿, 叱, 敕, 斥, 炽, 翅, 赤, 饬	24	23	18	5	0	S !, Z !, s !, c !, C u, C @, C aN, C @N, C a, z !, C aU, C oN, C oU, r !, C un, C @n, C an, C aI, iN C !, u C !, y C !, C ! i, C ! y	84691.3	0.34	0	0	0	0
恥	added	C!	chi	C !	tʂʰɨ	NA	C	CV	1	3	2	2	added	0	0		0	0	吃, 哧, 嗤, 痴, 笞, 蚩, 匙, 持, 池, 茬, 迟, 驰, 侈, 呎, 尺, 耻, 齿, 叱, 敕, 斥, 炽, 翅, 赤, 饬	24	23	18	5	0	S !, Z !, s !, c !, C u, C @, C aN, C @N, C a, z !, C aU, C oN, C oU, r !, C un, C @n, C an, C aI, iN C !, u C !, y C !, C ! i, C ! y	84691.3	0.34	0	0	0	0
喫	added	C!	chi	C !	tʂʰɨ	NA	C	CV	1	3	2	2	added	0	0		0	0	吃, 哧, 嗤, 痴, 笞, 蚩, 匙, 持, 池, 茬, 迟, 驰, 侈, 呎, 尺, 耻, 齿, 叱, 敕, 斥, 炽, 翅, 赤, 饬	24	23	18	5	0	S !, Z !, s !, c !, C u, C @, C aN, C @N, C a, z !, C aU, C oN, C oU, r !, C un, C @n, C an, C aI, iN C !, u C !, y C !, C ! i, C ! y	84691.3	0.34	0	0	0	0
啻	added	C!	chi	C !	tʂʰɨ	NA	C	CV	1	3	2	2	added	0	0		0	0	吃, 哧, 嗤, 痴, 笞, 蚩, 匙, 持, 池, 茬, 迟, 驰, 侈, 呎, 尺, 耻, 齿, 叱, 敕, 斥, 炽, 翅, 赤, 饬	24	23	18	5	0	S !, Z !, s !, c !, C u, C @, C aN, C @N, C a, z !, C aU, C oN, C oU, r !, C un, C @n, C an, C aI, iN C !, u C !, y C !, C ! i, C ! y	84691.3	0.34	0	0	0	0
刺儿	added	c!r	cir	c !r	tsʰɨ	NA	c	CVR	1	3	3	2	added	0	0		0	0		0	13	13	0	0	c !, c oN, c aI, c aU, c aN, S !r, c an, c un, c @N, c a, c @, c u, c oU	13411.3846154	0.85	0	0	0	0
冊	added	c@	ce	c @	tsʰə	NA	c	CV	1	2	2	2	added	0	0		0	0	侧, 册, 恻, 测, 策	5	32	26	5	1	t @, l @, Z @, k @, n @, K @, c !, c oN, c aI, C @, x @, S @, r @, T @, c aU, c aN, s @, c an, z @, c un, c @N, c a, c u, c oU, aI @, y @, y c @, c @ i, i c @, c @ iN, c @ @r, @	166433.146154	0.36	0	0	0	0
廁	added	c@	ce	c @	tsʰə	NA	c	CV	1	2	2	2	added	0	0		0	0	侧, 册, 恻, 测, 策	5	32	26	5	1	t @, l @, Z @, k @, n @, K @, c !, c oN, c aI, C @, x @, S @, r @, T @, c aU, c aN, s @, c an, z @, c un, c @N, c a, c u, c oU, aI @, y @, y c @, c @ i, i c @, c @ iN, c @ @r, @	166433.146154	0.36	0	0	0	0
筴	added	c@	ce	c @	tsʰə	NA	c	CV	1	2	2	2	added	0	0		0	0	侧, 册, 恻, 测, 策	5	32	26	5	1	t @, l @, Z @, k @, n @, K @, c !, c oN, c aI, C @, x @, S @, r @, T @, c aU, c aN, s @, c an, z @, c un, c @N, c a, c u, c oU, aI @, y @, y c @, c @ i, i c @, c @ iN, c @ @r, @	166433.146154	0.36	0	0	0	0
車	added	C@	che	C @	tʂʰə	NA	C	CV	1	3	2	2	added	0	0		0	0	车, 扯, 坼, 彻, 掣, 撤, 澈, 辙	8	33	27	5	1	t @, l @, Z @, k @, n @, K @, C u, C !, C aN, x @, C @N, C a, C aU, C oN, C oU, S @, r @, T @, C un, s @, z @, C @n, C an, c @, C aI, aI @, y @, C oU @, yn C @, C u @, C a @, C aU @, @	160154.955556	0.37	0	0	0	0
徹	added	C@	che	C @	tʂʰə	NA	C	CV	1	3	2	2	added	0	0		0	0	车, 扯, 坼, 彻, 掣, 撤, 澈, 辙	8	33	27	5	1	t @, l @, Z @, k @, n @, K @, C u, C !, C aN, x @, C @N, C a, C aU, C oN, C oU, S @, r @, T @, C un, s @, z @, C @n, C an, c @, C aI, aI @, y @, C oU @, yn C @, C u @, C a @, C aU @, @	160154.955556	0.37	0	0	0	0
嵾	added	c@n	cen	c @n	tsʰən	NA	c	CVN	1	3	3	2	added	0	0		0	0	岑, 涔	2	28	27	0	1	x @n, r @n, Z @n, k @n, c !, m @n, c oN, c aI, u @n, f @n, S @n, p @n, c aU, c aN, K @n, c an, c un, c @N, C @n, c a, c @, z @n, P @n, s @n, c u, c oU, n @n, @n	72055.8518519	0.49	0	0	0	0
参	added	c@n	cen	c @n	tsʰən	NA	c	CVN	1	3	3	2	added	0	0		0	0	岑, 涔	2	28	27	0	1	x @n, r @n, Z @n, k @n, c !, m @n, c oN, c aI, u @n, f @n, S @n, p @n, c aU, c aN, K @n, c an, c un, c @N, C @n, c a, c @, z @n, P @n, s @n, c u, c oU, n @n, @n	72055.8518519	0.49	0	0	0	0
瞋	added	C@n	chen	C @n	tʂʰən	NA	C	CVN	1	4	3	2	added	0	0		0	0	嗔, 抻, 琛, 尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈, 衬, 谶, 趁	14	32	26	5	1	x @n, r @n, Z @n, k @n, C u, m @n, C !, u @n, C @, C aN, C @N, f @n, C a, S @n, p @n, C aU, C oN, C oU, C un, K @n, C an, z @n, P @n, s @n, C aI, n @n, C @n i, C @n aI, in C @n, yn C @n, iN C @n, @n	74060.0230769	0.35	0	0	0	0
綝	added	C@n	chen	C @n	tʂʰən	NA	C	CVN	1	4	3	2	added	0	0		0	0	嗔, 抻, 琛, 尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈, 衬, 谶, 趁	14	32	26	5	1	x @n, r @n, Z @n, k @n, C u, m @n, C !, u @n, C @, C aN, C @N, f @n, C a, S @n, p @n, C aU, C oN, C oU, C un, K @n, C an, z @n, P @n, s @n, C aI, n @n, C @n i, C @n aI, in C @n, yn C @n, iN C @n, @n	74060.0230769	0.35	0	0	0	0
忱	added	C@n	chen	C @n	tʂʰən	NA	C	CVN	1	4	3	2	added	0	0		0	0	嗔, 抻, 琛, 尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈, 衬, 谶, 趁	14	32	26	5	1	x @n, r @n, Z @n, k @n, C u, m @n, C !, u @n, C @, C aN, C @N, f @n, C a, S @n, p @n, C aU, C oN, C oU, C un, K @n, C an, z @n, P @n, s @n, C aI, n @n, C @n i, C @n aI, in C @n, yn C @n, iN C @n, @n	74060.0230769	0.35	0	0	0	0
陳	added	C@n	chen	C @n	tʂʰən	NA	C	CVN	1	4	3	2	added	0	0		0	0	嗔, 抻, 琛, 尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈, 衬, 谶, 趁	14	32	26	5	1	x @n, r @n, Z @n, k @n, C u, m @n, C !, u @n, C @, C aN, C @N, f @n, C a, S @n, p @n, C aU, C oN, C oU, C un, K @n, C an, z @n, P @n, s @n, C aI, n @n, C @n i, C @n aI, in C @n, yn C @n, iN C @n, @n	74060.0230769	0.35	0	0	0	0
謓	added	C@n	chen	C @n	tʂʰən	NA	C	CVN	1	4	3	2	added	0	0		0	0	嗔, 抻, 琛, 尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈, 衬, 谶, 趁	14	32	26	5	1	x @n, r @n, Z @n, k @n, C u, m @n, C !, u @n, C @, C aN, C @N, f @n, C a, S @n, p @n, C aU, C oN, C oU, C un, K @n, C an, z @n, P @n, s @n, C aI, n @n, C @n i, C @n aI, in C @n, yn C @n, iN C @n, @n	74060.0230769	0.35	0	0	0	0
郴	added	C@n	chen	C @n	tʂʰən	NA	C	CVN	1	4	3	2	added	0	0		0	0	嗔, 抻, 琛, 尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈, 衬, 谶, 趁	14	32	26	5	1	x @n, r @n, Z @n, k @n, C u, m @n, C !, u @n, C @, C aN, C @N, f @n, C a, S @n, p @n, C aU, C oN, C oU, C un, K @n, C an, z @n, P @n, s @n, C aI, n @n, C @n i, C @n aI, in C @n, yn C @n, iN C @n, @n	74060.0230769	0.35	0	0	0	0
棽	added	C@n	chen	C @n	tʂʰən	NA	C	CVN	1	4	3	2	added	0	0		0	0	嗔, 抻, 琛, 尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈, 衬, 谶, 趁	14	32	26	5	1	x @n, r @n, Z @n, k @n, C u, m @n, C !, u @n, C @, C aN, C @N, f @n, C a, S @n, p @n, C aU, C oN, C oU, C un, K @n, C an, z @n, P @n, s @n, C aI, n @n, C @n i, C @n aI, in C @n, yn C @n, iN C @n, @n	74060.0230769	0.35	0	0	0	0
瘨	added	C@n	chen	C @n	tʂʰən	NA	C	CVN	1	4	3	2	added	0	0		0	0	嗔, 抻, 琛, 尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈, 衬, 谶, 趁	14	32	26	5	1	x @n, r @n, Z @n, k @n, C u, m @n, C !, u @n, C @, C aN, C @N, f @n, C a, S @n, p @n, C aU, C oN, C oU, C un, K @n, C an, z @n, P @n, s @n, C aI, n @n, C @n i, C @n aI, in C @n, yn C @n, iN C @n, @n	74060.0230769	0.35	0	0	0	0
碜	added	C@n	chen	C @n	tʂʰən	NA	C	CVN	1	4	3	2	added	0	0		0	0	嗔, 抻, 琛, 尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈, 衬, 谶, 趁	14	32	26	5	1	x @n, r @n, Z @n, k @n, C u, m @n, C !, u @n, C @, C aN, C @N, f @n, C a, S @n, p @n, C aU, C oN, C oU, C un, K @n, C an, z @n, P @n, s @n, C aI, n @n, C @n i, C @n aI, in C @n, yn C @n, iN C @n, @n	74060.0230769	0.35	0	0	0	0
肜	added	C@n	chen	C @n	tʂʰən	NA	C	CVN	1	4	3	2	added	0	0		0	0	嗔, 抻, 琛, 尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈, 衬, 谶, 趁	14	32	26	5	1	x @n, r @n, Z @n, k @n, C u, m @n, C !, u @n, C @, C aN, C @N, f @n, C a, S @n, p @n, C aU, C oN, C oU, C un, K @n, C an, z @n, P @n, s @n, C aI, n @n, C @n i, C @n aI, in C @n, yn C @n, iN C @n, @n	74060.0230769	0.35	0	0	0	0
諃	added	C@n	chen	C @n	tʂʰən	NA	C	CVN	1	4	3	2	added	0	0		0	0	嗔, 抻, 琛, 尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈, 衬, 谶, 趁	14	32	26	5	1	x @n, r @n, Z @n, k @n, C u, m @n, C !, u @n, C @, C aN, C @N, f @n, C a, S @n, p @n, C aU, C oN, C oU, C un, K @n, C an, z @n, P @n, s @n, C aI, n @n, C @n i, C @n aI, in C @n, yn C @n, iN C @n, @n	74060.0230769	0.35	0	0	0	0
捵	added	C@n	chen	C @n	tʂʰən	NA	C	CVN	1	4	3	2	added	0	0		0	0	嗔, 抻, 琛, 尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈, 衬, 谶, 趁	14	32	26	5	1	x @n, r @n, Z @n, k @n, C u, m @n, C !, u @n, C @, C aN, C @N, f @n, C a, S @n, p @n, C aU, C oN, C oU, C un, K @n, C an, z @n, P @n, s @n, C aI, n @n, C @n i, C @n aI, in C @n, yn C @n, iN C @n, @n	74060.0230769	0.35	0	0	0	0
懲	added	C@N	cheng	C @N	tʂʰəŋ	NA	C	CVN	1	5	3	2	added	0	0		0	0	撑, 称, 乘, 呈, 城, 惩, 成, 承, 橙, 澄, 程, 裎, 诚, 逞, 秤	15	38	30	8	0	n @N, C u, t @N, C !, Z @N, C @, C aN, S @N, C a, f @N, C aU, C oN, C oU, r @N, m @N, z @N, P @N, C un, T @N, l @N, c @N, C @n, x @N, C an, p @N, C aI, K @N, k @N, u @N, s @N, C @N i, i C @N, iN C @N, C @N y, C @N in, C @N u, aI C @N, @ C @N	15647.4166667	0.33	0	0	0	0
