Key	PY_T	Pho_T	IPA_T	PY_NoT	Pho_NoT	IPA_NoT	Tone	SyStruct	SyLen	PyLen	PhoLen	FreqPM	Words	HD	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	PND	R_PND	A_PND	S_PND	Neighbors	NF
C a n									0.000	0	0	0.0		0		0	0.000		48	41	5	2	xu a n, K a n, t a n, u a n, p a n, Cu a n, C a N, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, C a U, Zu a n, l a n, C u n, x a n, lu a n, P a n, c a n, C @ n, z a n, r a n, Tu a n, Ku a n, C a I, zu a n, ru a n, nu a n, Su a n, i a n, cu a n, C a i, y a n, C a @, i C a n, C a n u, C a a n, C a n a, u C a n, C a, a n	27050.5707317
C a N									0.000	0	0	0.0		0		0	0.000		44	37	5	2	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, Qi a N, C @ N, u a N, k a N, Zu a N, C o N, m a N, Cu a N, T a N, C a U, i a N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, C a n, C a I, K a N, s a N, x a N, n a N, C a i, C a @, i C a N, u C a N, C a N i, y C a N, C a N u, C a, a N	31860.3081081
c a r									0.000	0	0	0.0		0		0	0.000		5	4	0	1	c a I, c a U, c a N, c a n, c a	16185.5
C a r									0.000	0	0	0.0		0		0	0.000		9	6	2	1	C a N, C a U, C a n, C a I, C a i, C a @, C a r u, C a @ r, C a	18259.6666667
c a U									0.000	0	0	0.0		0		0	0.000		33	31	0	2	li a U, x a U, i a U, t a U, Z a U, Ji a U, c a I, Xi a U, k a U, Ti a U, z a U, ti a U, l a U, P a U, p a U, S a U, Qi a U, K a U, T a U, C a U, m a U, c a N, mi a U, Pi a U, ni a U, n a U, pi a U, c a n, r a U, s a U, c o U, a U, c a	71422.3387097
C a U									0.000	0	0	0.0		0		0	0.000		36	33	1	2	li a U, x a U, i a U, t a U, Z a U, Ji a U, Xi a U, k a U, Ti a U, C a N, z a U, ti a U, l a U, P a U, p a U, S a U, Qi a U, K a U, T a U, m a U, C o U, c a U, mi a U, Pi a U, ni a U, n a U, pi a U, C a n, r a U, C a I, s a U, C a i, C a @, C a U @, C a, a U	72149.8636364
c E									0.000	0	0	0.0		0		0	0.000		21	21	0	0	i E, pi E, c 1, Xi E, Ji E, y E, Qy E, Xy E, Qi E, Jy E, Ti E, li E, c a, c @, ti E, mi E, ni E, c u, ly E, ny E, Pi E	19186.0952381
C E									0.000	0	0	0.0		0		0	0.000		21	21	0	0	i E, pi E, C u, Xi E, C 1, Ji E, C @, y E, Qy E, C a, Xy E, Qi E, Jy E, Ti E, li E, ti E, mi E, ni E, ly E, ny E, Pi E	22150.7619048
c e I									0.000	0	0	0.0		0		0	0.000		26	25	0	1	xu e I, m e I, tu e I, k e I, t e I, u e I, p e I, zu e I, S e I, c a I, x e I, Su e I, su e I, f e I, l e I, Tu e I, ku e I, n e I, P e I, Zu e I, Cu e I, ru e I, cu e I, z e I, Ku e I, e I	52427.24
C e I									0.000	0	0	0.0		0		0	0.000		26	25	0	1	xu e I, m e I, tu e I, k e I, t e I, u e I, p e I, zu e I, S e I, x e I, Su e I, su e I, f e I, l e I, Tu e I, ku e I, n e I, P e I, Zu e I, Cu e I, ru e I, C a I, cu e I, z e I, Ku e I, e I	50571.32
c E n									0.000	0	0	0.0		0		0	0.000		18	18	0	0	Qi E n, ti E n, Ji E n, Ti E n, ni E n, Xi E n, y E n, pi E n, li E n, Qy E n, Pi E n, i E n, Xy E n, mi E n, Jy E n, c a n, c u n, c @ n	27024.8888889
C E n									0.000	0	0	0.0		0		0	0.000		18	18	0	0	Qi E n, ti E n, Ji E n, Ti E n, ni E n, Xi E n, y E n, pi E n, li E n, Qy E n, Pi E n, i E n, Xy E n, mi E n, C u n, Jy E n, C @ n, C a n	27186.7777778
ci @									0.000	0	0	0.0		0		0	0.000		16	15	0	1	t @, Z @, k @, n @, K @, C @, x @, S @, r @, T @, l @, s @, z @, c @, y @, @	186960.4
Ci @									0.000	0	0	0.0		0		0	0.000		16	15	0	1	t @, Z @, k @, n @, K @, C @, x @, S @, r @, T @, l @, s @, z @, c @, y @, @	186960.4
ci @ n									0.000	0	0	0.0		0		0	0.000		17	16	0	1	x @ n, r @ n, Z @ n, k @ n, m @ n, u @ n, f @ n, S @ n, p @ n, K @ n, C @ n, z @ n, P @ n, s @ n, n @ n, c @ n, @ n	83633.1875
ci @ N									0.000	0	0	0.0		0		0	0.000		19	19	0	0	n @ N, t @ N, Z @ N, C @ N, S @ N, f @ N, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, p @ N, K @ N, k @ N, u @ N, s @ N	16571.7368421
Ci @ n									0.000	0	0	0.0		0		0	0.000		17	16	0	1	x @ n, r @ n, Z @ n, k @ n, m @ n, u @ n, f @ n, S @ n, p @ n, K @ n, C @ n, z @ n, P @ n, s @ n, n @ n, c @ n, @ n	83633.1875
Ci @ N									0.000	0	0	0.0		0		0	0.000		19	19	0	0	n @ N, t @ N, Z @ N, C @ N, S @ N, f @ N, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, p @ N, K @ N, k @ N, u @ N, s @ N	16571.7368421
ci @ r									0.000	0	0	0.0		0		0	0.000		4	3	0	1	y @ r, i @ r, u @ r, @ r	54917.3333333
Ci @ r									0.000	0	0	0.0		0		0	0.000		4	3	0	1	y @ r, i @ r, u @ r, @ r	54917.3333333
c i									0.000	0	0	0.0		0		0	0.000		23	19	3	1	n i, l i, J i, c 1, Q i, p i, t i, X i, T i, m i, P i, i i, c a, c @, u i, a i, c u, @ i, y i, c @ i, c 1 i, c u i, i	323569.684211
C i									0.000	0	0	0.0		0		0	0.000		23	19	3	1	n i, l i, J i, C u, Q i, p i, t i, C 1, C @, X i, T i, C a, m i, P i, i i, u i, a i, @ i, y i, C a i, C u i, C 1 i, i	326905.754386
ci a									0.000	0	0	0.0		0		0	0.000		30	29	0	1	T a, p a, m a, n a, t a, Xi a, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, c a, Ku a, Qi a, a a, k a, ti a, a	201033.551724
Ci a									0.000	0	0	0.0		0		0	0.000		30	29	0	1	T a, p a, m a, n a, t a, Xi a, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, P a, x a, ku a, z a, K a, Z a, s a, Su a, c a, Ku a, Qi a, a a, k a, ti a, a	201033.551724
ci a n									0.000	0	0	0.0		0		0	0.000		36	35	0	1	xu a n, K a n, t a n, u a n, p a n, Cu a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, P a n, c a n, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, cu a n, y a n, a n	27202.2
ci a N									0.000	0	0	0.0		0		0	0.000		32	31	0	1	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, C a N, Qi a N, u a N, k a N, Zu a N, m a N, Cu a N, T a N, i a N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, K a N, s a N, x a N, n a N, a N	29593.8387097
Ci a n									0.000	0	0	0.0		0		0	0.000		36	35	0	1	xu a n, K a n, t a n, u a n, p a n, Cu a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, P a n, c a n, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, cu a n, y a n, a n	27202.2
Ci a N									0.000	0	0	0.0		0		0	0.000		32	31	0	1	Xi a N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, f a N, C a N, Qi a N, u a N, k a N, Zu a N, m a N, Cu a N, T a N, i a N, Su a N, c a N, ku a N, l a N, Ku a N, xu a N, P a N, ni a N, z a N, K a N, s a N, x a N, n a N, a N	29593.8387097
ci a r									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Ci a r									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
ci a U									0.000	0	0	0.0		0		0	0.000		29	28	0	1	li a U, x a U, i a U, t a U, Z a U, Ji a U, Xi a U, k a U, Ti a U, z a U, ti a U, l a U, P a U, p a U, S a U, Qi a U, K a U, T a U, C a U, m a U, c a U, mi a U, Pi a U, ni a U, n a U, pi a U, r a U, s a U, a U	77594.4285714
Ci a U									0.000	0	0	0.0		0		0	0.000		29	28	0	1	li a U, x a U, i a U, t a U, Z a U, Ji a U, Xi a U, k a U, Ti a U, z a U, ti a U, l a U, P a U, p a U, S a U, Qi a U, K a U, T a U, C a U, m a U, c a U, mi a U, Pi a U, ni a U, n a U, pi a U, r a U, s a U, a U	77594.4285714
ci E									0.000	0	0	0.0		0		0	0.000		17	17	0	0	i E, pi E, Xi E, Ji E, y E, Qy E, Xy E, Qi E, Jy E, Ti E, li E, ti E, mi E, ni E, ly E, ny E, Pi E	20148.2352941
Ci E									0.000	0	0	0.0		0		0	0.000		17	17	0	0	i E, pi E, Xi E, Ji E, y E, Qy E, Xy E, Qi E, Jy E, Ti E, li E, ti E, mi E, ni E, ly E, ny E, Pi E	20148.2352941
ci E n									0.000	0	0	0.0		0		0	0.000		15	15	0	0	Qi E n, ti E n, Ji E n, Ti E n, ni E n, Xi E n, y E n, pi E n, li E n, Qy E n, Pi E n, i E n, Xy E n, mi E n, Jy E n	32152.3333333
Ci E n									0.000	0	0	0.0		0		0	0.000		15	15	0	0	Qi E n, ti E n, Ji E n, Ti E n, ni E n, Xi E n, y E n, pi E n, li E n, Qy E n, Pi E n, i E n, Xy E n, mi E n, Jy E n	32152.3333333
c i n									0.000	0	0	0.0		0		0	0.000		14	13	0	1	X i n, J i n, n i n, Q i n, c a n, P i n, c u n, l i n, m i n, p i n, y i n, u i n, c @ n, i n	15343.0
c i N									0.000	0	0	0.0		0		0	0.000		15	13	1	1	T i N, c o N, J i N, X i N, Q i N, p i N, l i N, m i N, t i N, P i N, c a N, c @ N, n i N, c @ i N, i N	39627.9230769
C i n									0.000	0	0	0.0		0		0	0.000		14	13	0	1	X i n, J i n, n i n, C u n, Q i n, P i n, C @ n, l i n, C a n, m i n, p i n, y i n, u i n, i n	15567.1538462
C i N									0.000	0	0	0.0		0		0	0.000		14	13	0	1	T i N, J i N, X i N, Q i N, p i N, C a N, l i N, C @ N, m i N, t i N, C o N, P i N, n i N, i N	39264.9230769
ci o n									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
ci o N									0.000	0	0	0.0		0		0	0.000		17	17	0	0	Z o N, i o N, c o N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, K o N, x o N, Xi o N, l o N, r o N, Qi o N, Ji o N	15137.3529412
Ci o n									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Ci o N									0.000	0	0	0.0		0		0	0.000		17	17	0	0	Z o N, i o N, c o N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, K o N, x o N, Xi o N, l o N, r o N, Qi o N, Ji o N	15137.3529412
ci o U									0.000	0	0	0.0		0		0	0.000		25	24	0	1	i o U, Ji o U, t o U, z o U, S o U, k o U, x o U, T o U, Qi o U, li o U, Z o U, C o U, Xi o U, K o U, l o U, ti o U, ni o U, m o U, r o U, s o U, c o U, f o U, mi o U, P o U, o U	151478.375
Ci o U									0.000	0	0	0.0		0		0	0.000		25	24	0	1	i o U, Ji o U, t o U, z o U, S o U, k o U, x o U, T o U, Qi o U, li o U, Z o U, C o U, Xi o U, K o U, l o U, ti o U, ni o U, m o U, r o U, s o U, c o U, f o U, mi o U, P o U, o U	151478.375
c o n									0.000	0	0	0.0		0		0	0.000		5	5	0	0	c o N, c a n, c u n, c o U, c @ n	10408.6
c o N									0.000	0	0	0.0		0		0	0.000		22	19	3	0	Z o N, i o N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, c a N, K o N, x o N, Xi o N, l o N, c @ N, r o N, Qi o N, c o U, Ji o N, u c o N, c o N i, i c o N	11439.0877193
C o n									0.000	0	0	0.0		0		0	0.000		5	5	0	0	C o N, C o U, C u n, C @ n, C a n	4531.2
C o N									0.000	0	0	0.0		0		0	0.000		21	19	2	0	Z o N, i o N, c o N, C a N, t o N, C @ N, s o N, n o N, T o N, z o N, C o U, k o N, K o N, x o N, Xi o N, l o N, r o N, Qi o N, Ji o N, C o N u, C o N y	15864.6052632
