Char	Lexicality	Key	PY	Pho	IPA	Tone	Onset	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqPM	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen
妸	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0	NA	0	NA	NA	22	16	6	0	i 1, a 1, @n 1, @ 4, oU 1, in 1, iN 1, aI 1, u 1, an 1, @ 2, yn 1, @ 3, y 1, aN 1, aU 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1	33397.7291667	0.42	NA	NA	NA	NA
妿	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0	NA	0	NA	NA	22	16	6	0	i 1, a 1, @n 1, @ 4, oU 1, in 1, iN 1, aI 1, u 1, an 1, @ 2, yn 1, @ 3, y 1, aN 1, aU 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1	33397.7291667	0.42	NA	NA	NA	NA
娿	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0	NA	0	NA	NA	22	16	6	0	i 1, a 1, @n 1, @ 4, oU 1, in 1, iN 1, aI 1, u 1, an 1, @ 2, yn 1, @ 3, y 1, aN 1, aU 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1	33397.7291667	0.42	NA	NA	NA	NA
婀	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0	NA	0	NA	NA	22	16	6	0	i 1, a 1, @n 1, @ 4, oU 1, in 1, iN 1, aI 1, u 1, an 1, @ 2, yn 1, @ 3, y 1, aN 1, aU 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1	33397.7291667	0.42	NA	NA	NA	NA
屙	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0	NA	0	NA	NA	22	16	6	0	i 1, a 1, @n 1, @ 4, oU 1, in 1, iN 1, aI 1, u 1, an 1, @ 2, yn 1, @ 3, y 1, aN 1, aU 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1	33397.7291667	0.42	NA	NA	NA	NA
痾	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0	NA	0	NA	NA	22	16	6	0	i 1, a 1, @n 1, @ 4, oU 1, in 1, iN 1, aI 1, u 1, an 1, @ 2, yn 1, @ 3, y 1, aN 1, aU 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1	33397.7291667	0.42	NA	NA	NA	NA
阿	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0	NA	0	NA	NA	22	16	6	0	i 1, a 1, @n 1, @ 4, oU 1, in 1, iN 1, aI 1, u 1, an 1, @ 2, yn 1, @ 3, y 1, aN 1, aU 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1	33397.7291667	0.42	NA	NA	NA	NA
鵝	added	@2	e2	@ 2	ə2	2	@	V	1	1	1	2	added	0	0	NA	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅	9	21	14	7	0	oU 2, @r 2, @ 4, y 2, iN 2, u 2, i 2, aU 2, in 2, @ 3, yn 2, aN 2, aI 2, a 2, x @ 2, k @ 2, t @ 2, z @ 2, S @ 2, Z @ 2, K @ 2	14909.7142857	0.42	NA	NA	NA	NA
咹	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0	NA	0	厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	14	28	16	12	0	aI 4, oU 4, an 4, i 4, @r 4, y 4, u 4, yn 4, in 4, aU 4, iN 4, @ 2, @ 3, eI 4, @n 4, aN 4, Z @ 4, x @ 4, K @ 4, T @ 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, n @ 4	33363.9375	0.42	NA	NA	NA	NA
垩	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0	NA	0	厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	14	28	16	12	0	aI 4, oU 4, an 4, i 4, @r 4, y 4, u 4, yn 4, in 4, aU 4, iN 4, @ 2, @ 3, eI 4, @n 4, aN 4, Z @ 4, x @ 4, K @ 4, T @ 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, n @ 4	33363.9375	0.42	NA	NA	NA	NA
惡	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0	NA	0	厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	14	28	16	12	0	aI 4, oU 4, an 4, i 4, @r 4, y 4, u 4, yn 4, in 4, aU 4, iN 4, @ 2, @ 3, eI 4, @n 4, aN 4, Z @ 4, x @ 4, K @ 4, T @ 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, n @ 4	33363.9375	0.42	NA	NA	NA	NA
鍔	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0	NA	0	厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	14	28	16	12	0	aI 4, oU 4, an 4, i 4, @r 4, y 4, u 4, yn 4, in 4, aU 4, iN 4, @ 2, @ 3, eI 4, @n 4, aN 4, Z @ 4, x @ 4, K @ 4, T @ 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, n @ 4	33363.9375	0.42	NA	NA	NA	NA
锷	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0	NA	0	厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	14	28	16	12	0	aI 4, oU 4, an 4, i 4, @r 4, y 4, u 4, yn 4, in 4, aU 4, iN 4, @ 2, @ 3, eI 4, @n 4, aN 4, Z @ 4, x @ 4, K @ 4, T @ 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, n @ 4	33363.9375	0.42	NA	NA	NA	NA
鞥	added	@N1	eng1	@N 1	əŋ1	1	@	VN	1	3	2	2	added	0	0	NA	0	NA	NA	28	13	15	0	i 1, a 1, @n 1, oU 1, in 1, iN 1, aI 1, u 1, an 1, yn 1, y 1, aN 1, aU 1, f @N 1, S @N 1, z @N 1, r @N 1, Z @N 1, t @N 1, C @N 1, x @N 1, p @N 1, P @N 1, K @N 1, k @N 1, u @N 1, s @N 1, c @N 1	33853.225641	0.49	NA	NA	NA	NA
峎	added	@n3	en3	@n 3	ən3	3	@	VN	1	2	2	2	added	0	0	NA	0	NA	NA	23	14	9	0	@n 1, i 3, y 3, u 3, @r 3, in 3, iN 3, @ 3, aI 3, oU 3, an 3, @n 4, yn 3, aU 3, x @n 3, p @n 3, u @n 3, K @n 3, z @n 3, r @n 3, f @n 3, S @n 3, Z @n 3	31634.4047619	0.41	NA	NA	NA	NA
尔	added	@r1	er1	@r 1	əɹ1	1	@	VR	1	2	2	2	added	0	0	NA	0	NA	NA	16	16	0	0	i 1, a 1, @r 2, @n 1, oU 1, @r 4, in 1, @r 3, iN 1, aI 1, u 1, an 1, yn 1, y 1, aN 1, aU 1	28546.0625	0.68	NA	NA	NA	NA
迩	added	@r3	er3	@r 3	əɹ3	3	@	VR	1	2	2	2	added	0	0	NA	0	尓, 尔, 珥, 耳, 饵	5	13	13	0	0	@r 2, i 3, y 3, u 3, @r 4, in 3, iN 3, @ 3, aI 3, oU 3, an 3, yn 3, aU 3	8177	0.72	NA	NA	NA	NA
餌	added	@r3	er3	@r 3	əɹ3	3	@	VR	1	2	2	2	added	0	0	NA	0	尓, 尔, 珥, 耳, 饵	5	13	13	0	0	@r 2, i 3, y 3, u 3, @r 4, in 3, iN 3, @ 3, aI 3, oU 3, an 3, yn 3, aU 3	8177	0.72	NA	NA	NA	NA
喫	added	C11	chi1	C 1 1	tʂʻɨ1	1	C	CV	1	3	2	3	added	0	0	NA	0	吃, 哧, 嗤, 痴, 笞, 蚩	6	19	19	0	0	C u 1, Z 1 1, C @ 1, s 1 1, S 1 1, C a 1, C oN 1, C aU 1, C @N 1, C 1 2, C oU 1, z 1 1, C 1 3, C aI 1, C 1 4, C un 1, C aN 1, C an 1, C @n 1	6861.10526316	0.44	NA	NA	NA	NA
恥	added	C13	chi3	C 1 3	tʂʻɨ3	3	C	CV	1	3	2	3	added	0	0	NA	0	侈, 呎, 尺, 耻, 齿	5	17	17	0	0	Z 1 3, s 1 3, C 1 1, C aN 3, S 1 3, c 1 3, z 1 3, C aU 3, C un 3, C 1 2, C @ 3, C oU 3, C an 3, C 1 4, C u 3, C oN 3, C @N 3	11608.5294118	0.36	NA	NA	NA	NA
齒	added	C13	chi3	C 1 3	tʂʻɨ3	3	C	CV	1	3	2	3	added	0	0	NA	0	侈, 呎, 尺, 耻, 齿	5	17	17	0	0	Z 1 3, s 1 3, C 1 1, C aN 3, S 1 3, c 1 3, z 1 3, C aU 3, C un 3, C 1 2, C @ 3, C oU 3, C an 3, C 1 4, C u 3, C oN 3, C @N 3	11608.5294118	0.36	NA	NA	NA	NA
啻	added	C14	chi4	C 1 4	tʂʻɨ4	4	C	CV	1	3	2	3	added	0	0	NA	0	叱, 敕, 斥, 炽, 翅, 赤, 饬	7	16	16	0	0	S 1 4, c 1 4, C 1 1, s 1 4, z 1 4, C u 4, C aN 4, Z 1 4, r 1 4, C oU 4, C 1 2, C 1 3, C @n 4, C @ 4, C a 4, C @N 4	73690.25	0.32	NA	NA	NA	NA
瘈	added	C14	chi4	C 1 4	tʂʻɨ4	4	C	CV	1	3	2	3	added	0	0	NA	0	叱, 敕, 斥, 炽, 翅, 赤, 饬	7	16	16	0	0	S 1 4, c 1 4, C 1 1, s 1 4, z 1 4, C u 4, C aN 4, Z 1 4, r 1 4, C oU 4, C 1 2, C 1 3, C @n 4, C @ 4, C a 4, C @N 4	73690.25	0.32	NA	NA	NA	NA
車	added	C@1	che1	C @ 1	tʂʻə1	1	C	CV	1	3	2	3	added	0	0	NA	0	车	1	19	19	0	0	C u 1, C 1 1, k @ 1, K @ 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @ 3, C aI 1, C @ 4, x @ 1, C un 1, Z @ 1, C aN 1, S @ 1, C an 1, C @n 1	5621.78947368	0.45	NA	NA	NA	NA
徹	added	C@4	che4	C @ 4	tʂʻə4	4	C	CV	1	3	2	3	added	0	0	NA	0	坼, 彻, 掣, 撤, 澈, 辙	6	21	20	0	1	Z @ 4, C @ 1, x @ 4, K @ 4, C u 4, C aN 4, T @ 4, S @ 4, r @ 4, s @ 4, C oU 4, l @ 4, C @ 3, k @ 4, c @ 4, C @n 4, C 1 4, C a 4, C @N 4, n @ 4, @ 4	44945.65	0.42	NA	NA	NA	NA
瞠	added	C@N1	cheng1	C @N 1	tʂʻəŋ1	1	C	CVN	1	5	3	3	added	0	0	NA	0	撑, 称	2	29	29	0	0	C u 1, C 1 1, C @ 1, C @N 2, f @N 1, S @N 1, z @N 1, C a 1, r @N 1, C oN 1, Z @N 1, C aU 1, t @N 1, C oU 1, x @N 1, C aI 1, p @N 1, P @N 1, K @N 1, C un 1, k @N 1, C @N 3, C aN 1, u @N 1, C @N 4, s @N 1, C an 1, C @n 1, c @N 1	5847.06896552	0.39	NA	NA	NA	NA
丞	added	C@N2	cheng2	C @N 2	tʂʻəŋ2	2	C	CVN	1	5	3	3	added	0	0	NA	0	乘, 呈, 城, 惩, 成, 承, 橙, 澄, 程, 裎, 诚	11	25	25	0	0	n @N 2, C a 2, C aN 2, C oN 2, T @N 2, C @N 1, C 1 2, r @N 2, c @N 2, C u 2, C un 2, C @n 2, m @N 2, C oU 2, f @N 2, C an 2, P @N 2, S @N 2, C aU 2, x @N 2, C aI 2, p @N 2, C @N 3, C @N 4, l @N 2	8031.64	0.38	NA	NA	NA	NA
懲	added	C@N2	cheng2	C @N 2	tʂʻəŋ2	2	C	CVN	1	5	3	3	added	0	0	NA	0	乘, 呈, 城, 惩, 成, 承, 橙, 澄, 程, 裎, 诚	11	25	25	0	0	n @N 2, C a 2, C aN 2, C oN 2, T @N 2, C @N 1, C 1 2, r @N 2, c @N 2, C u 2, C un 2, C @n 2, m @N 2, C oU 2, f @N 2, C an 2, P @N 2, S @N 2, C aU 2, x @N 2, C aI 2, p @N 2, C @N 3, C @N 4, l @N 2	8031.64	0.38	NA	NA	NA	NA
誠	added	C@N2	cheng2	C @N 2	tʂʻəŋ2	2	C	CVN	1	5	3	3	added	0	0	NA	0	乘, 呈, 城, 惩, 成, 承, 橙, 澄, 程, 裎, 诚	11	25	25	0	0	n @N 2, C a 2, C aN 2, C oN 2, T @N 2, C @N 1, C 1 2, r @N 2, c @N 2, C u 2, C un 2, C @n 2, m @N 2, C oU 2, f @N 2, C an 2, P @N 2, S @N 2, C aU 2, x @N 2, C aI 2, p @N 2, C @N 3, C @N 4, l @N 2	8031.64	0.38	NA	NA	NA	NA
骋	added	C@N3	cheng3	C @N 3	tʂʻəŋ3	3	C	CVN	1	5	3	3	added	0	0	NA	0	逞	1	19	19	0	0	t @N 3, C @N 2, C aN 3, Z @N 3, C aU 3, C un 3, C @N 1, l @N 3, C @ 3, S @N 3, C oU 3, C 1 3, C an 3, m @N 3, C u 3, P @N 3, C oN 3, C @N 4, k @N 3	4393.31578947	0.35	NA	NA	NA	NA
捵	added	C@n1	chen1	C @n 1	tʂʻən1	1	C	CVN	1	4	3	3	added	0	0	NA	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C 1 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	NA	NA	NA	NA
棽	added	C@n1	chen1	C @n 1	tʂʻən1	1	C	CVN	1	4	3	3	added	0	0	NA	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C 1 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	NA	NA	NA	NA
瘨	added	C@n1	chen1	C @n 1	tʂʻən1	1	C	CVN	1	4	3	3	added	0	0	NA	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C 1 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	NA	NA	NA	NA
瞋	added	C@n1	chen1	C @n 1	tʂʻən1	1	C	CVN	1	4	3	3	added	0	0	NA	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C 1 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	NA	NA	NA	NA
綝	added	C@n1	chen1	C @n 1	tʂʻən1	1	C	CVN	1	4	3	3	added	0	0	NA	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C 1 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	NA	NA	NA	NA
肜	added	C@n1	chen1	C @n 1	tʂʻən1	1	C	CVN	1	4	3	3	added	0	0	NA	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C 1 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	NA	NA	NA	NA
諃	added	C@n1	chen1	C @n 1	tʂʻən1	1	C	CVN	1	4	3	3	added	0	0	NA	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C 1 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	NA	NA	NA	NA
謓	added	C@n1	chen1	C @n 1	tʂʻən1	1	C	CVN	1	4	3	3	added	0	0	NA	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C 1 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	NA	NA	NA	NA
郴	added	C@n1	chen1	C @n 1	tʂʻən1	1	C	CVN	1	4	3	3	added	0	0	NA	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C 1 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	NA	NA	NA	NA
忱	added	C@n2	chen2	C @n 2	tʂʻən2	2	C	CVN	1	4	3	3	added	0	0	NA	0	尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈	8	20	20	0	0	r @n 2, C @N 2, m @n 2, C a 2, u @n 2, S @n 2, C aN 2, C oN 2, C 1 2, C u 2, C un 2, C oU 2, C @n 4, C an 2, x @n 2, C aU 2, f @n 2, P @n 2, C aI 2, C @n 1	12608.6	0.41	NA	NA	NA	NA
陳	added	C@n2	chen2	C @n 2	tʂʻən2	2	C	CVN	1	4	3	3	added	0	0	NA	0	尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈	8	20	20	0	0	r @n 2, C @N 2, m @n 2, C a 2, u @n 2, S @n 2, C aN 2, C oN 2, C 1 2, C u 2, C un 2, C oU 2, C @n 4, C an 2, x @n 2, C aU 2, f @n 2, P @n 2, C aI 2, C @n 1	12608.6	0.41	NA	NA	NA	NA
碜	added	C@n3	chen3	C @n 3	tʂʻən3	3	C	CVN	1	4	3	3	added	0	0	NA	0	NA	NA	22	22	0	0	x @n 3, C aN 3, p @n 3, C aU 3, u @n 3, C un 3, K @n 3, C @ 3, z @n 3, r @n 3, C oU 3, C @n 2, C 1 3, C @n 4, C an 3, f @n 3, S @n 3, C u 3, Z @n 3, C oN 3, C @N 3, C @n 1	11130.3636364	0.36	NA	NA	NA	NA
叉	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	28	28	0	0	p a 3, t a 3, n a 3, C aN 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C un 3, C @ 3, T a 3, C oU 3, C 1 3, C an 3, u a 3, i a 3, z a 3, s a 3, C u 3, Z a 3, C oN 3, C @N 3, C a 4, l a 3, k a 3	8596.89285714	0.4	NA	NA	NA	NA
紁	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	28	28	0	0	p a 3, t a 3, n a 3, C aN 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C un 3, C @ 3, T a 3, C oU 3, C 1 3, C an 3, u a 3, i a 3, z a 3, s a 3, C u 3, Z a 3, C oN 3, C @N 3, C a 4, l a 3, k a 3	8596.89285714	0.4	NA	NA	NA	NA
蹅	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	28	28	0	0	p a 3, t a 3, n a 3, C aN 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C un 3, C @ 3, T a 3, C oU 3, C 1 3, C an 3, u a 3, i a 3, z a 3, s a 3, C u 3, Z a 3, C oN 3, C @N 3, C a 4, l a 3, k a 3	8596.89285714	0.4	NA	NA	NA	NA
鑔	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	28	28	0	0	p a 3, t a 3, n a 3, C aN 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C un 3, C @ 3, T a 3, C oU 3, C 1 3, C an 3, u a 3, i a 3, z a 3, s a 3, C u 3, Z a 3, C oN 3, C @N 3, C a 4, l a 3, k a 3	8596.89285714	0.4	NA	NA	NA	NA
镲	added	Ca3	cha3	C a 3	tʂʻa3	3	C	CV	1	3	2	3	added	0	0	NA	0	NA	NA	28	28	0	0	p a 3, t a 3, n a 3, C aN 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C un 3, C @ 3, T a 3, C oU 3, C 1 3, C an 3, u a 3, i a 3, z a 3, s a 3, C u 3, Z a 3, C oN 3, C @N 3, C a 4, l a 3, k a 3	8596.89285714	0.4	NA	NA	NA	NA
茝	added	CaI3	chai3	C aI 3	tʂʻaɪ3	3	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	26	24	1	1	m aI 3, C aN 3, C aU 3, p aI 3, C un 3, k aI 3, x aI 3, c aI 3, C @ 3, n aI 3, C oU 3, C 1 3, C aI 1, z aI 3, C an 3, K aI 3, C u 3, C aI 2, C oN 3, Z aI 3, C @N 3, t aI 3, u aI 3, S aI 3, C u aI 3, aI 3	2751.33333333	0.39	NA	NA	NA	NA
囆	added	CaI4	chai4	C aI 4	tʂʻaɪ4	4	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	28	26	1	1	z aI 4, T aI 4, t aI 4, m aI 4, C u 4, C aN 4, P aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, C @n 4, C aI 1, n aI 4, C @ 4, l aI 4, S aI 4, C 1 4, Z aI 4, C aI 2, C a 4, C @N 4, K aI 4, C u aI 4, aI 4	56137.9230769	0.44	NA	NA	NA	NA
㳗	added	CaI4	chai4	C aI 4	tʂʻaɪ4	4	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	28	26	1	1	z aI 4, T aI 4, t aI 4, m aI 4, C u 4, C aN 4, P aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, C @n 4, C aI 1, n aI 4, C @ 4, l aI 4, S aI 4, C 1 4, Z aI 4, C aI 2, C a 4, C @N 4, K aI 4, C u aI 4, aI 4	56137.9230769	0.44	NA	NA	NA	NA
瘥	added	CaI4	chai4	C aI 4	tʂʻaɪ4	4	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	28	26	1	1	z aI 4, T aI 4, t aI 4, m aI 4, C u 4, C aN 4, P aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, C @n 4, C aI 1, n aI 4, C @ 4, l aI 4, S aI 4, C 1 4, Z aI 4, C aI 2, C a 4, C @N 4, K aI 4, C u aI 4, aI 4	56137.9230769	0.44	NA	NA	NA	NA
虿	added	CaI4	chai4	C aI 4	tʂʻaɪ4	4	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	28	26	1	1	z aI 4, T aI 4, t aI 4, m aI 4, C u 4, C aN 4, P aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, C @n 4, C aI 1, n aI 4, C @ 4, l aI 4, S aI 4, C 1 4, Z aI 4, C aI 2, C a 4, C @N 4, K aI 4, C u aI 4, aI 4	56137.9230769	0.44	NA	NA	NA	NA
蠆	added	CaI4	chai4	C aI 4	tʂʻaɪ4	4	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	28	26	1	1	z aI 4, T aI 4, t aI 4, m aI 4, C u 4, C aN 4, P aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, C @n 4, C aI 1, n aI 4, C @ 4, l aI 4, S aI 4, C 1 4, Z aI 4, C aI 2, C a 4, C @N 4, K aI 4, C u aI 4, aI 4	56137.9230769	0.44	NA	NA	NA	NA
袃	added	CaI4	chai4	C aI 4	tʂʻaɪ4	4	C	CVV	1	4	3	3	added	0	0	NA	0	NA	NA	28	26	1	1	z aI 4, T aI 4, t aI 4, m aI 4, C u 4, C aN 4, P aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, C @n 4, C aI 1, n aI 4, C @ 4, l aI 4, S aI 4, C 1 4, Z aI 4, C aI 2, C a 4, C @N 4, K aI 4, C u aI 4, aI 4	56137.9230769	0.44	NA	NA	NA	NA
伥	added	CaN1	chang1	C aN 1	tʂʻaŋ1	1	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳	3	31	29	1	1	C u 1, p aN 1, t aN 1, C 1 1, C @ 1, C aN 3, k aN 1, Z aN 1, C aN 4, S aN 1, C a 1, C oN 1, C aU 1, C aN 2, C @N 1, C oU 1, f aN 1, T aN 1, C aI 1, c aN 1, s aN 1, K aN 1, C un 1, i aN 1, z aN 1, P aN 1, C an 1, u aN 1, C @n 1, C u aN 1, aN 1	8587.37931034	0.38	NA	NA	NA	NA
猖	added	CaN1	chang1	C aN 1	tʂʻaŋ1	1	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳	3	31	29	1	1	C u 1, p aN 1, t aN 1, C 1 1, C @ 1, C aN 3, k aN 1, Z aN 1, C aN 4, S aN 1, C a 1, C oN 1, C aU 1, C aN 2, C @N 1, C oU 1, f aN 1, T aN 1, C aI 1, c aN 1, s aN 1, K aN 1, C un 1, i aN 1, z aN 1, P aN 1, C an 1, u aN 1, C @n 1, C u aN 1, aN 1	8587.37931034	0.38	NA	NA	NA	NA
償	added	CaN2	chang2	C aN 2	tʂʻaŋ2	2	C	CVN	1	5	3	3	added	0	0	NA	0	偿, 尝, 常, 肠	4	27	25	1	1	C @N 2, C aN 3, m aN 2, C a 2, C aN 4, c aN 2, f aN 2, C oN 2, T aN 2, C 1 2, l aN 2, C u 2, u aN 2, i aN 2, C un 2, C @n 2, C oU 2, P aN 2, C an 2, C aU 2, x aN 2, n aN 2, C aI 2, C aN 1, r aN 2, C u aN 2, aN 2	10270.72	0.36	NA	NA	NA	NA
嚐	added	CaN2	chang2	C aN 2	tʂʻaŋ2	2	C	CVN	1	5	3	3	added	0	0	NA	0	偿, 尝, 常, 肠	4	27	25	1	1	C @N 2, C aN 3, m aN 2, C a 2, C aN 4, c aN 2, f aN 2, C oN 2, T aN 2, C 1 2, l aN 2, C u 2, u aN 2, i aN 2, C un 2, C @n 2, C oU 2, P aN 2, C an 2, C aU 2, x aN 2, n aN 2, C aI 2, C aN 1, r aN 2, C u aN 2, aN 2	10270.72	0.36	NA	NA	NA	NA
