Key	PY_T	Pho_T	IPA_T	PY_NoT	Pho_NoT	IPA_NoT	Tone	SyStruct	SyLen	PyLen	PhoLen	FreqPM	Words	HD	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	PND	R_PND	A_PND	S_PND	Neighbors	NF
@									0.000	0	0	0.0		0		0	0.000		473	397	76	0	t@, uo, ni, S1, liaU, pu, Ta, zaI, xaU, ioU, pa, xueI, JioU, Z@, XiaN, ma, iaU, na, i, Suo, x@n, r@n, k@, laI, toU, meI, xuo, Qy, n@N, taU, zuo, tueI, iE, xuan, a, raN, SaN, keI, Z1, kuo, oU, Z@n, teI, QiEn, Kan, Zuo, tiEn, ueI, ta, li, peI, n@, tan, TiN, TaI, piE, zoU, k@n, JiEn, KuaI, Ji, s1, K@, zueI, Xia, TiEn, tuo, c1, xua, ZaU, @r, ZoN, liaN, ioN, paN, SeI, JiaU, Cu, taI, m@n, coN, caI, XiE, xeI, JiN, XiaU, Jia, XiN, uan, QiN, @n, Qi, pi, kaI, t@N, cuo, JiaN, aI, SoU, ti, Xin, Sa, niEn, Jin, Zu, y, taN, C1, xaI, u@n, Z@N, JiE, KaI, piN, u, kaU, ZaN, C@, maI, koU, XiEn, faN, suo, xoU, la, TiaU, yEn, ToU, pan, Cuan, CaN, QiaN, x@, zaU, yE, toN, Su, piEn, liN, tiaU, laU, C@N, Tan, Jy, QioU, S@N, kuan, san, fu, nin, PaI, nan, f@n, ia, lioU, uaN, kan, SueI, liEn, Xi, miN, sueI, tiN, PaU, QyE, soN, QyEn, Zan, noN, Ti, PiEn, suan, iN, Ca, ua, f@N, S@n, z1, ToN, tu, fan, p@n, fa, iEn, kaN, paU, lu, tuan, zoN, Ku, an, SaU, ZuaN, ZoU, feI, QiaU, CoN, ru, KaU, San, leI, xuaI, maN, Zua, CuaN, man, ny, mi, TaU, Pi, TaN, in, XyE, TueI, Pa, CaU, kueI, Zuan, iaN, XyEn, muo, lan, luo, paI, maU, Tuo, neI, zu, CoU, XioU, r@N, kuaI, puo, PeI, ku, SuaN, Xy, xun, Tu, m@N, S@, xa, koN, KoU, z@N, loU, P@N, r@, T@, miEn, PiN, caU, kua, caN, xu, uaI, kuaN, miaU, Puo, tun, KoN, kun, PiaU, r1, tioU, niaU, za, Cun, SuaI, xan, xoN, Ka, l@, mu, lun, luan, Za, nioU, XioN, naU, Qyn, ZueI, Qin, yn, s@, moU, sa, Pan, T@N, roU, QiE, laN, Jyn, JyE, piaU, aU, l@N, K@n, Sua, KuaN, xuaN, ly, Xyn, soU, JyEn, Zun, su, saI, CueI, can, TiE, ruo, Pu, PaN, z@, Pin, loN, niaN, cun, c@N, Kun, rueI, C@n, liE, naI, lin, zaN, x@N, nuo, ca, Can, zan, raU, c@, roN, z@n, ran, tiE, p@N, Tuan, P@n, Kuan, Kua, Tun, s@n, CaI, KaN, Sun, min, zuan, cueI, nu, saU, zeI, ZaI, miE, niE, cu, ruan, QioN, niN, Qia, SaI, pin, Cuo, ZuaI, KueI, saN, nuan, zun, aN, Suan, xaN, K@N, coU, eI, lyE, CuaI, n@n, nyE, PiE, cuan, sun, foU, naN, ka, k@N, run, Kuo, u@N, JioN, mioU, s@N, PoU, tia, fuo, c@n, @ Xin, @ muo, XiE @, @ m@N, @ kuo, zueI @, @ y, @ uaI, @ i, @ xua, @ kun, Ji @, @ liE, Qi @, @ tu, @ ToU, @ r@n, @ yn, aI @, Jin @, QiEn @, Jy @, @ Sa, TiEn @, @ XiN, miN @, CoU @, Su @, XiEn @, Xia @, @ CoU, @ kan, @ kueI, XioN @, feI @, su @, @ Xi, San @, zuo @, @ miN, kaU @, f@n @, y @, @ paU, @ s1, uan @, @ Z1, QyEn @, @ pa, @ xaU, zoN @, ta @, PeI @, @ koU, miEn @, @ u@n, tiN @, @ Zan, @ iEn, @ Za, Kuan @, SaN @, Ca @, Cu @, @ C@N, paI @, @ toU, @ z1, @ Zu, @ Ji, JiN @, CaU @, @ Jyn, @ ZaU, @ maU, @ niEn	53809.9805117
@n									0.000	0	0	0.0		0		0	0.000		413	397	16	0	t@, uo, ni, S1, liaU, pu, Ta, zaI, xaU, ioU, pa, xueI, JioU, Z@, XiaN, ma, iaU, na, i, Suo, x@n, r@n, k@, laI, toU, meI, xuo, Qy, n@N, taU, zuo, tueI, iE, xuan, a, raN, SaN, keI, Z1, kuo, oU, Z@n, teI, QiEn, Kan, Zuo, tiEn, ueI, ta, li, peI, n@, tan, TiN, TaI, piE, zoU, k@n, JiEn, KuaI, Ji, s1, K@, zueI, Xia, TiEn, tuo, c1, xua, ZaU, @r, ZoN, liaN, ioN, paN, SeI, JiaU, Cu, taI, m@n, coN, caI, XiE, xeI, JiN, XiaU, Jia, XiN, uan, QiN, Qi, pi, kaI, t@N, cuo, JiaN, aI, SoU, ti, Xin, Sa, niEn, Jin, Zu, y, taN, C1, xaI, u@n, Z@N, JiE, @, KaI, piN, u, kaU, ZaN, C@, maI, koU, XiEn, faN, suo, xoU, la, TiaU, yEn, ToU, pan, Cuan, CaN, QiaN, x@, zaU, yE, toN, Su, piEn, liN, tiaU, laU, C@N, Tan, Jy, QioU, S@N, kuan, san, fu, nin, PaI, nan, f@n, ia, lioU, uaN, kan, SueI, liEn, Xi, miN, sueI, tiN, PaU, QyE, soN, QyEn, Zan, noN, Ti, PiEn, suan, iN, Ca, ua, f@N, S@n, z1, ToN, tu, fan, p@n, fa, iEn, kaN, paU, lu, tuan, zoN, Ku, an, SaU, ZuaN, ZoU, feI, QiaU, CoN, ru, KaU, San, leI, xuaI, maN, Zua, CuaN, man, ny, mi, TaU, Pi, TaN, in, XyE, TueI, Pa, CaU, kueI, Zuan, iaN, XyEn, muo, lan, luo, paI, maU, Tuo, neI, zu, CoU, XioU, r@N, kuaI, puo, PeI, ku, SuaN, Xy, xun, Tu, m@N, S@, xa, koN, KoU, z@N, loU, P@N, r@, T@, miEn, PiN, caU, kua, caN, xu, uaI, kuaN, miaU, Puo, tun, KoN, kun, PiaU, r1, tioU, niaU, za, Cun, SuaI, xan, xoN, Ka, l@, mu, lun, luan, Za, nioU, XioN, naU, Qyn, ZueI, Qin, yn, s@, moU, sa, Pan, T@N, roU, QiE, laN, Jyn, JyE, piaU, aU, l@N, K@n, Sua, KuaN, xuaN, ly, Xyn, soU, JyEn, Zun, su, saI, CueI, can, TiE, ruo, Pu, PaN, z@, Pin, loN, niaN, cun, c@N, Kun, rueI, C@n, liE, naI, lin, zaN, x@N, nuo, ca, Can, zan, raU, c@, roN, z@n, ran, tiE, p@N, Tuan, P@n, Kuan, Kua, Tun, s@n, CaI, KaN, Sun, min, zuan, cueI, nu, saU, zeI, ZaI, miE, niE, cu, ruan, QioN, niN, Qia, SaI, pin, Cuo, ZuaI, KueI, saN, nuan, zun, aN, Suan, xaN, K@N, coU, eI, lyE, CuaI, n@n, nyE, PiE, cuan, sun, foU, naN, ka, k@N, run, Kuo, u@N, JioN, mioU, s@N, PoU, tia, fuo, c@n, @n yEn, kan @n, @n xueI, @n s1, XiE @n, @n r@n, @n aI, @n tiEn, puo @n, S1 @n, KaI @n, @n QiN, @n S1, @n z@, xoN @n, @n CoU	53643.2618073
@N									0.000	0	0	0.0		0		0	0.000		398	398	0	0	t@, uo, ni, S1, liaU, pu, Ta, zaI, xaU, ioU, pa, xueI, JioU, Z@, XiaN, ma, iaU, na, i, Suo, x@n, r@n, k@, laI, toU, meI, xuo, Qy, n@N, taU, zuo, tueI, iE, xuan, a, raN, SaN, keI, Z1, kuo, oU, Z@n, teI, QiEn, Kan, Zuo, tiEn, ueI, ta, li, peI, n@, tan, TiN, TaI, piE, zoU, k@n, JiEn, KuaI, Ji, s1, K@, zueI, Xia, TiEn, tuo, c1, xua, ZaU, @r, ZoN, liaN, ioN, paN, SeI, JiaU, Cu, taI, m@n, coN, caI, XiE, xeI, JiN, XiaU, Jia, XiN, uan, QiN, @n, Qi, pi, kaI, t@N, cuo, JiaN, aI, SoU, ti, Xin, Sa, niEn, Jin, Zu, y, taN, C1, xaI, u@n, Z@N, JiE, @, KaI, piN, u, kaU, ZaN, C@, maI, koU, XiEn, faN, suo, xoU, la, TiaU, yEn, ToU, pan, Cuan, CaN, QiaN, x@, zaU, yE, toN, Su, piEn, liN, tiaU, laU, C@N, Tan, Jy, QioU, S@N, kuan, san, fu, nin, PaI, nan, f@n, ia, lioU, uaN, kan, SueI, liEn, Xi, miN, sueI, tiN, PaU, QyE, soN, QyEn, Zan, noN, Ti, PiEn, suan, iN, Ca, ua, f@N, S@n, z1, ToN, tu, fan, p@n, fa, iEn, kaN, paU, lu, tuan, zoN, Ku, an, SaU, ZuaN, ZoU, feI, QiaU, CoN, ru, KaU, San, leI, xuaI, maN, Zua, CuaN, man, ny, mi, TaU, Pi, TaN, in, XyE, TueI, Pa, CaU, kueI, Zuan, iaN, XyEn, muo, lan, luo, paI, maU, Tuo, neI, zu, CoU, XioU, r@N, kuaI, puo, PeI, ku, SuaN, Xy, xun, Tu, m@N, S@, xa, koN, KoU, z@N, loU, P@N, r@, T@, miEn, PiN, caU, kua, caN, xu, uaI, kuaN, miaU, Puo, tun, KoN, kun, PiaU, r1, tioU, niaU, za, Cun, SuaI, xan, xoN, Ka, l@, mu, lun, luan, Za, nioU, XioN, naU, Qyn, ZueI, Qin, yn, s@, moU, sa, Pan, T@N, roU, QiE, laN, Jyn, JyE, piaU, aU, l@N, K@n, Sua, KuaN, xuaN, ly, Xyn, soU, JyEn, Zun, su, saI, CueI, can, TiE, ruo, Pu, PaN, z@, Pin, loN, niaN, cun, c@N, Kun, rueI, C@n, liE, naI, lin, zaN, x@N, nuo, ca, Can, zan, raU, c@, roN, z@n, ran, tiE, p@N, Tuan, P@n, Kuan, Kua, Tun, s@n, CaI, KaN, Sun, min, zuan, cueI, nu, saU, zeI, ZaI, miE, niE, cu, ruan, QioN, niN, Qia, SaI, pin, Cuo, ZuaI, KueI, saN, nuan, zun, aN, Suan, xaN, K@N, coU, eI, lyE, CuaI, n@n, nyE, PiE, cuan, sun, foU, naN, ka, k@N, run, Kuo, u@N, JioN, mioU, s@N, PoU, tia, fuo, c@n	53549.6658291
@r									0.000	0	0	0.0		0		0	0.000		528	397	131	0	t@, uo, ni, S1, liaU, pu, Ta, zaI, xaU, ioU, pa, xueI, JioU, Z@, XiaN, ma, iaU, na, i, Suo, x@n, r@n, k@, laI, toU, meI, xuo, Qy, n@N, taU, zuo, tueI, iE, xuan, a, raN, SaN, keI, Z1, kuo, oU, Z@n, teI, QiEn, Kan, Zuo, tiEn, ueI, ta, li, peI, n@, tan, TiN, TaI, piE, zoU, k@n, JiEn, KuaI, Ji, s1, K@, zueI, Xia, TiEn, tuo, c1, xua, ZaU, ZoN, liaN, ioN, paN, SeI, JiaU, Cu, taI, m@n, coN, caI, XiE, xeI, JiN, XiaU, Jia, XiN, uan, QiN, @n, Qi, pi, kaI, t@N, cuo, JiaN, aI, SoU, ti, Xin, Sa, niEn, Jin, Zu, y, taN, C1, xaI, u@n, Z@N, JiE, @, KaI, piN, u, kaU, ZaN, C@, maI, koU, XiEn, faN, suo, xoU, la, TiaU, yEn, ToU, pan, Cuan, CaN, QiaN, x@, zaU, yE, toN, Su, piEn, liN, tiaU, laU, C@N, Tan, Jy, QioU, S@N, kuan, san, fu, nin, PaI, nan, f@n, ia, lioU, uaN, kan, SueI, liEn, Xi, miN, sueI, tiN, PaU, QyE, soN, QyEn, Zan, noN, Ti, PiEn, suan, iN, Ca, ua, f@N, S@n, z1, ToN, tu, fan, p@n, fa, iEn, kaN, paU, lu, tuan, zoN, Ku, an, SaU, ZuaN, ZoU, feI, QiaU, CoN, ru, KaU, San, leI, xuaI, maN, Zua, CuaN, man, ny, mi, TaU, Pi, TaN, in, XyE, TueI, Pa, CaU, kueI, Zuan, iaN, XyEn, muo, lan, luo, paI, maU, Tuo, neI, zu, CoU, XioU, r@N, kuaI, puo, PeI, ku, SuaN, Xy, xun, Tu, m@N, S@, xa, koN, KoU, z@N, loU, P@N, r@, T@, miEn, PiN, caU, kua, caN, xu, uaI, kuaN, miaU, Puo, tun, KoN, kun, PiaU, r1, tioU, niaU, za, Cun, SuaI, xan, xoN, Ka, l@, mu, lun, luan, Za, nioU, XioN, naU, Qyn, ZueI, Qin, yn, s@, moU, sa, Pan, T@N, roU, QiE, laN, Jyn, JyE, piaU, aU, l@N, K@n, Sua, KuaN, xuaN, ly, Xyn, soU, JyEn, Zun, su, saI, CueI, can, TiE, ruo, Pu, PaN, z@, Pin, loN, niaN, cun, c@N, Kun, rueI, C@n, liE, naI, lin, zaN, x@N, nuo, ca, Can, zan, raU, c@, roN, z@n, ran, tiE, p@N, Tuan, P@n, Kuan, Kua, Tun, s@n, CaI, KaN, Sun, min, zuan, cueI, nu, saU, zeI, ZaI, miE, niE, cu, ruan, QioN, niN, Qia, SaI, pin, Cuo, ZuaI, KueI, saN, nuan, zun, aN, Suan, xaN, K@N, coU, eI, lyE, CuaI, n@n, nyE, PiE, cuan, sun, foU, naN, ka, k@N, run, Kuo, u@N, JioN, mioU, s@N, PoU, tia, fuo, c@n, na @r, Z@ @r, @r QiE, @r z1, ny @r, ti @r, @r i, tiEn @r, S1 @r, @r S1, ToU @r, xueI @r, @r iEn, iN @r, @r ToN, @r tuo, ran @r, xaI @r, oU @r, xuo @r, uan @r, fan @r, ku @r, @r Ji, ZoU @r, laU @r, @r xuan, ioU @r, Jin @r, x@ @r, ueI @r, niaU @r, TaI @r, coN @r, @r SoU, @r kuaN, @r Zan, y @r, nioU @r, peI @r, @r piEn, li @r, @r K@, xua @r, pan @r, f@n @r, @r Xi, @r ny, @r yE, @r mu, Pu @r, Zun @r, @r t@N, @r y, KueI @r, @r lioU, in @r, c1 @r, i @r, @r Z@, @r u@n, @r saI, XiaU @r, @r Jin, k@ @r, pu @r, Qin @r, CoN @r, @r k@, KuaI @r, @r xoU, Z1 @r, @r paI, Tuo @r, yE @r, JiaU @r, PiEn @r, Zuan @r, @r CueI, SaU @r, JiE @r, nan @r, Qi @r, Ji @r, liN @r, K@ @r, kan @r, z1 @r, neI @r, @r yEn, xuan @r, Cu @r, JiEn @r, @r loN, @r uaI, Sun @r, @r QiEn, @r miN, @r uan, @r sun, xoU @r, @r peI, @r r1, KoN @r, @r k@n, @r Qi, niaN @r, miN @r, taN @r, @r muo, ua @r, ni @r, @r laN, XiEn @r, @r tiEn, c@ @r, fu @r, @r san, Ca @r, @r faN, @r ku, Z@n @r, Kan @r, pi @r, @r u, u @r, kun @r, @r f@n, tuo @r, ru @r, lu @r	54555.655008
1									0.000	0	0	0.0		0		0	0.000		398	398	0	0	t@, uo, ni, S1, liaU, pu, Ta, zaI, xaU, ioU, pa, xueI, JioU, Z@, XiaN, ma, iaU, na, i, Suo, x@n, r@n, k@, laI, toU, meI, xuo, Qy, n@N, taU, zuo, tueI, iE, xuan, a, raN, SaN, keI, Z1, kuo, oU, Z@n, teI, QiEn, Kan, Zuo, tiEn, ueI, ta, li, peI, n@, tan, TiN, TaI, piE, zoU, k@n, JiEn, KuaI, Ji, s1, K@, zueI, Xia, TiEn, tuo, c1, xua, ZaU, @r, ZoN, liaN, ioN, paN, SeI, JiaU, Cu, taI, m@n, coN, caI, XiE, xeI, JiN, XiaU, Jia, XiN, uan, QiN, @n, Qi, pi, kaI, t@N, cuo, JiaN, aI, SoU, ti, Xin, Sa, niEn, Jin, Zu, y, taN, C1, xaI, u@n, Z@N, JiE, @, KaI, piN, u, kaU, ZaN, C@, maI, koU, XiEn, faN, suo, xoU, la, TiaU, yEn, ToU, pan, Cuan, CaN, QiaN, x@, zaU, yE, toN, Su, piEn, liN, tiaU, laU, C@N, Tan, Jy, QioU, S@N, kuan, san, fu, nin, PaI, nan, f@n, ia, lioU, uaN, kan, SueI, liEn, Xi, miN, sueI, tiN, PaU, QyE, soN, QyEn, Zan, noN, Ti, PiEn, suan, iN, Ca, ua, f@N, S@n, z1, ToN, tu, fan, p@n, fa, iEn, kaN, paU, lu, tuan, zoN, Ku, an, SaU, ZuaN, ZoU, feI, QiaU, CoN, ru, KaU, San, leI, xuaI, maN, Zua, CuaN, man, ny, mi, TaU, Pi, TaN, in, XyE, TueI, Pa, CaU, kueI, Zuan, iaN, XyEn, muo, lan, luo, paI, maU, Tuo, neI, zu, CoU, XioU, r@N, kuaI, puo, PeI, ku, SuaN, Xy, xun, Tu, m@N, S@, xa, koN, KoU, z@N, loU, P@N, r@, T@, miEn, PiN, caU, kua, caN, xu, uaI, kuaN, miaU, Puo, tun, KoN, kun, PiaU, r1, tioU, niaU, za, Cun, SuaI, xan, xoN, Ka, l@, mu, lun, luan, Za, nioU, XioN, naU, Qyn, ZueI, Qin, yn, s@, moU, sa, Pan, T@N, roU, QiE, laN, Jyn, JyE, piaU, aU, l@N, K@n, Sua, KuaN, xuaN, ly, Xyn, soU, JyEn, Zun, su, saI, CueI, can, TiE, ruo, Pu, PaN, z@, Pin, loN, niaN, cun, c@N, Kun, rueI, C@n, liE, naI, lin, zaN, x@N, nuo, ca, Can, zan, raU, c@, roN, z@n, ran, tiE, p@N, Tuan, P@n, Kuan, Kua, Tun, s@n, CaI, KaN, Sun, min, zuan, cueI, nu, saU, zeI, ZaI, miE, niE, cu, ruan, QioN, niN, Qia, SaI, pin, Cuo, ZuaI, KueI, saN, nuan, zun, aN, Suan, xaN, K@N, coU, eI, lyE, CuaI, n@n, nyE, PiE, cuan, sun, foU, naN, ka, k@N, run, Kuo, u@N, JioN, mioU, s@N, PoU, tia, fuo, c@n	53549.6658291
a									0.000	0	0	0.0		0		0	0.000		414	397	17	0	t@, uo, ni, S1, liaU, pu, Ta, zaI, xaU, ioU, pa, xueI, JioU, Z@, XiaN, ma, iaU, na, i, Suo, x@n, r@n, k@, laI, toU, meI, xuo, Qy, n@N, taU, zuo, tueI, iE, xuan, raN, SaN, keI, Z1, kuo, oU, Z@n, teI, QiEn, Kan, Zuo, tiEn, ueI, ta, li, peI, n@, tan, TiN, TaI, piE, zoU, k@n, JiEn, KuaI, Ji, s1, K@, zueI, Xia, TiEn, tuo, c1, xua, ZaU, @r, ZoN, liaN, ioN, paN, SeI, JiaU, Cu, taI, m@n, coN, caI, XiE, xeI, JiN, XiaU, Jia, XiN, uan, QiN, @n, Qi, pi, kaI, t@N, cuo, JiaN, aI, SoU, ti, Xin, Sa, niEn, Jin, Zu, y, taN, C1, xaI, u@n, Z@N, JiE, @, KaI, piN, u, kaU, ZaN, C@, maI, koU, XiEn, faN, suo, xoU, la, TiaU, yEn, ToU, pan, Cuan, CaN, QiaN, x@, zaU, yE, toN, Su, piEn, liN, tiaU, laU, C@N, Tan, Jy, QioU, S@N, kuan, san, fu, nin, PaI, nan, f@n, ia, lioU, uaN, kan, SueI, liEn, Xi, miN, sueI, tiN, PaU, QyE, soN, QyEn, Zan, noN, Ti, PiEn, suan, iN, Ca, ua, f@N, S@n, z1, ToN, tu, fan, p@n, fa, iEn, kaN, paU, lu, tuan, zoN, Ku, an, SaU, ZuaN, ZoU, feI, QiaU, CoN, ru, KaU, San, leI, xuaI, maN, Zua, CuaN, man, ny, mi, TaU, Pi, TaN, in, XyE, TueI, Pa, CaU, kueI, Zuan, iaN, XyEn, muo, lan, luo, paI, maU, Tuo, neI, zu, CoU, XioU, r@N, kuaI, puo, PeI, ku, SuaN, Xy, xun, Tu, m@N, S@, xa, koN, KoU, z@N, loU, P@N, r@, T@, miEn, PiN, caU, kua, caN, xu, uaI, kuaN, miaU, Puo, tun, KoN, kun, PiaU, r1, tioU, niaU, za, Cun, SuaI, xan, xoN, Ka, l@, mu, lun, luan, Za, nioU, XioN, naU, Qyn, ZueI, Qin, yn, s@, moU, sa, Pan, T@N, roU, QiE, laN, Jyn, JyE, piaU, aU, l@N, K@n, Sua, KuaN, xuaN, ly, Xyn, soU, JyEn, Zun, su, saI, CueI, can, TiE, ruo, Pu, PaN, z@, Pin, loN, niaN, cun, c@N, Kun, rueI, C@n, liE, naI, lin, zaN, x@N, nuo, ca, Can, zan, raU, c@, roN, z@n, ran, tiE, p@N, Tuan, P@n, Kuan, Kua, Tun, s@n, CaI, KaN, Sun, min, zuan, cueI, nu, saU, zeI, ZaI, miE, niE, cu, ruan, QioN, niN, Qia, SaI, pin, Cuo, ZuaI, KueI, saN, nuan, zun, aN, Suan, xaN, K@N, coU, eI, lyE, CuaI, n@n, nyE, PiE, cuan, sun, foU, naN, ka, k@N, run, Kuo, u@N, JioN, mioU, s@N, PoU, tia, fuo, c@n, a i, a man, a la, a a, a li, a feI, a ia, a k@, a ioU, a ti, a pa, a faN, a xoN, a tiE, a Ti, a Puo, a JiE	53458.7832271
aI									0.000	0	0	0.0		0		0	0.000		502	397	105	0	t@, uo, ni, S1, liaU, pu, Ta, zaI, xaU, ioU, pa, xueI, JioU, Z@, XiaN, ma, iaU, na, i, Suo, x@n, r@n, k@, laI, toU, meI, xuo, Qy, n@N, taU, zuo, tueI, iE, xuan, a, raN, SaN, keI, Z1, kuo, oU, Z@n, teI, QiEn, Kan, Zuo, tiEn, ueI, ta, li, peI, n@, tan, TiN, TaI, piE, zoU, k@n, JiEn, KuaI, Ji, s1, K@, zueI, Xia, TiEn, tuo, c1, xua, ZaU, @r, ZoN, liaN, ioN, paN, SeI, JiaU, Cu, taI, m@n, coN, caI, XiE, xeI, JiN, XiaU, Jia, XiN, uan, QiN, @n, Qi, pi, kaI, t@N, cuo, JiaN, SoU, ti, Xin, Sa, niEn, Jin, Zu, y, taN, C1, xaI, u@n, Z@N, JiE, @, KaI, piN, u, kaU, ZaN, C@, maI, koU, XiEn, faN, suo, xoU, la, TiaU, yEn, ToU, pan, Cuan, CaN, QiaN, x@, zaU, yE, toN, Su, piEn, liN, tiaU, laU, C@N, Tan, Jy, QioU, S@N, kuan, san, fu, nin, PaI, nan, f@n, ia, lioU, uaN, kan, SueI, liEn, Xi, miN, sueI, tiN, PaU, QyE, soN, QyEn, Zan, noN, Ti, PiEn, suan, iN, Ca, ua, f@N, S@n, z1, ToN, tu, fan, p@n, fa, iEn, kaN, paU, lu, tuan, zoN, Ku, an, SaU, ZuaN, ZoU, feI, QiaU, CoN, ru, KaU, San, leI, xuaI, maN, Zua, CuaN, man, ny, mi, TaU, Pi, TaN, in, XyE, TueI, Pa, CaU, kueI, Zuan, iaN, XyEn, muo, lan, luo, paI, maU, Tuo, neI, zu, CoU, XioU, r@N, kuaI, puo, PeI, ku, SuaN, Xy, xun, Tu, m@N, S@, xa, koN, KoU, z@N, loU, P@N, r@, T@, miEn, PiN, caU, kua, caN, xu, uaI, kuaN, miaU, Puo, tun, KoN, kun, PiaU, r1, tioU, niaU, za, Cun, SuaI, xan, xoN, Ka, l@, mu, lun, luan, Za, nioU, XioN, naU, Qyn, ZueI, Qin, yn, s@, moU, sa, Pan, T@N, roU, QiE, laN, Jyn, JyE, piaU, aU, l@N, K@n, Sua, KuaN, xuaN, ly, Xyn, soU, JyEn, Zun, su, saI, CueI, can, TiE, ruo, Pu, PaN, z@, Pin, loN, niaN, cun, c@N, Kun, rueI, C@n, liE, naI, lin, zaN, x@N, nuo, ca, Can, zan, raU, c@, roN, z@n, ran, tiE, p@N, Tuan, P@n, Kuan, Kua, Tun, s@n, CaI, KaN, Sun, min, zuan, cueI, nu, saU, zeI, ZaI, miE, niE, cu, ruan, QioN, niN, Qia, SaI, pin, Cuo, ZuaI, KueI, saN, nuan, zun, aN, Suan, xaN, K@N, coU, eI, lyE, CuaI, n@n, nyE, PiE, cuan, sun, foU, naN, ka, k@N, run, Kuo, u@N, JioN, mioU, s@N, PoU, tia, fuo, c@n, Qin aI, K@ aI, aI QiN, aI SaN, liEn aI, zuo aI, ZaN aI, XiN aI, XiaN aI, r@ aI, faN aI, aI r@n, aI Ji, Xi aI, aI xaU, aI ia, peI aI, zu aI, aI x@, Xin aI, Z1 aI, aI taU, aI iaU, aI z1, aI Xin, JiE aI, aI kuo, aI i, aI @, aI ta, kuan aI, x@ aI, aI taI, aI Z@, aI S1, aI mu, ZoN aI, aI fu, JiN aI, aI xu, CoN aI, Z@n aI, aI meI, aI zoU, c1 aI, PiEn aI, C@n aI, QioU aI, T@N aI, aI pan, aI QioU, aI S@n, ioU aI, aI XiaU, fu aI, Xia aI, aI liEn, muo aI, @n aI, mu aI, aI k@, puo aI, aI Xi, r@n aI, ni aI, KaN aI, Ku aI, aI PaN, aI Qi, z1 aI, xoU aI, aI ly, aI ny, aI ma, aI s1, u aI, aI iEn, aI toN, aI li, aI QyEn, aI C@N, aI yEn, CaN aI, aI KoU, aI s@, aI tuo, aI Tan, aI JiaN, aI piEn, QiN aI, aI muo, aI Jin, aI Pi, liN aI, aI CoU, aI sa, aI ti, aI puo, aI aI, aI ToN, aI ua, XiE aI, aI ni, aI K@, aI lin	53929.4813482
