Char	Lexicality	Key	PY	Pho	IPA	Tone	Initial	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqDowls	FreqDL	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen
妸	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0		0	0		0	23	16	7	0	i 1, a 1, @n 1, @ 4, oU 1, in 1, iN 1, aI 1, u 1, an 1, @ 2, yn 1, @ 3, y 1, aN 1, aU 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1, t @ 1	32467.7678571	0.4	0	0	0	0
妿	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0		0	0		0	23	16	7	0	i 1, a 1, @n 1, @ 4, oU 1, in 1, iN 1, aI 1, u 1, an 1, @ 2, yn 1, @ 3, y 1, aN 1, aU 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1, t @ 1	32467.7678571	0.4	0	0	0	0
娿	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0		0	0		0	23	16	7	0	i 1, a 1, @n 1, @ 4, oU 1, in 1, iN 1, aI 1, u 1, an 1, @ 2, yn 1, @ 3, y 1, aN 1, aU 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1, t @ 1	32467.7678571	0.4	0	0	0	0
婀	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0		0	0		0	23	16	7	0	i 1, a 1, @n 1, @ 4, oU 1, in 1, iN 1, aI 1, u 1, an 1, @ 2, yn 1, @ 3, y 1, aN 1, aU 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1, t @ 1	32467.7678571	0.4	0	0	0	0
屙	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0		0	0		0	23	16	7	0	i 1, a 1, @n 1, @ 4, oU 1, in 1, iN 1, aI 1, u 1, an 1, @ 2, yn 1, @ 3, y 1, aN 1, aU 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1, t @ 1	32467.7678571	0.4	0	0	0	0
痾	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0		0	0		0	23	16	7	0	i 1, a 1, @n 1, @ 4, oU 1, in 1, iN 1, aI 1, u 1, an 1, @ 2, yn 1, @ 3, y 1, aN 1, aU 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1, t @ 1	32467.7678571	0.4	0	0	0	0
阿	added	@1	e1	@ 1	ə1	1	@	V	1	1	1	2	added	0	0		0	0		0	23	16	7	0	i 1, a 1, @n 1, @ 4, oU 1, in 1, iN 1, aI 1, u 1, an 1, @ 2, yn 1, @ 3, y 1, aN 1, aU 1, C @ 1, k @ 1, K @ 1, x @ 1, Z @ 1, S @ 1, t @ 1	32467.7678571	0.4	0	0	0	0
鵝	added	@2	e2	@ 2	ə2	2	@	V	1	1	1	2	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅	9	21	14	7	0	oU 2, @r 2, @ 4, y 2, iN 2, u 2, i 2, aU 2, in 2, @ 3, yn 2, aN 2, aI 2, a 2, x @ 2, k @ 2, t @ 2, z @ 2, S @ 2, Z @ 2, K @ 2	14909.7857143	0.42	0	0	0	0
咹	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0		0	0	咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	15	28	16	12	0	aI 4, oU 4, an 4, i 4, @r 4, y 4, u 4, yn 4, in 4, aU 4, iN 4, @ 2, @ 3, eI 4, @n 4, aN 4, Z @ 4, x @ 4, K @ 4, T @ 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, n @ 4	33363.9375	0.42	0	0	0	0
垩	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0		0	0	咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	15	28	16	12	0	aI 4, oU 4, an 4, i 4, @r 4, y 4, u 4, yn 4, in 4, aU 4, iN 4, @ 2, @ 3, eI 4, @n 4, aN 4, Z @ 4, x @ 4, K @ 4, T @ 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, n @ 4	33363.9375	0.42	0	0	0	0
惡	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0		0	0	咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	15	28	16	12	0	aI 4, oU 4, an 4, i 4, @r 4, y 4, u 4, yn 4, in 4, aU 4, iN 4, @ 2, @ 3, eI 4, @n 4, aN 4, Z @ 4, x @ 4, K @ 4, T @ 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, n @ 4	33363.9375	0.42	0	0	0	0
鍔	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0		0	0	咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	15	28	16	12	0	aI 4, oU 4, an 4, i 4, @r 4, y 4, u 4, yn 4, in 4, aU 4, iN 4, @ 2, @ 3, eI 4, @n 4, aN 4, Z @ 4, x @ 4, K @ 4, T @ 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, n @ 4	33363.9375	0.42	0	0	0	0
锷	added	@4	e4	@ 4	ə4	4	@	V	1	1	1	2	added	0	0		0	0	咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	15	28	16	12	0	aI 4, oU 4, an 4, i 4, @r 4, y 4, u 4, yn 4, in 4, aU 4, iN 4, @ 2, @ 3, eI 4, @n 4, aN 4, Z @ 4, x @ 4, K @ 4, T @ 4, S @ 4, r @ 4, s @ 4, l @ 4, k @ 4, c @ 4, C @ 4, n @ 4	33363.9375	0.42	0	0	0	0
鞥	added	@N1	eng1	@N 1	əŋ1	1	@	VN	1	3	2	2	added	0	0		0	0		0	28	13	15	0	i 1, a 1, @n 1, oU 1, in 1, iN 1, aI 1, u 1, an 1, yn 1, y 1, aN 1, aU 1, f @N 1, S @N 1, z @N 1, r @N 1, Z @N 1, t @N 1, C @N 1, x @N 1, p @N 1, P @N 1, K @N 1, k @N 1, u @N 1, s @N 1, c @N 1	33853.225641	0.49	0	0	0	0
峎	added	@n3	en3	@n 3	ən3	3	@	VN	1	2	2	2	added	0	0		0	0		0	23	14	9	0	@n 1, i 3, y 3, u 3, @r 3, in 3, iN 3, @ 3, aI 3, oU 3, an 3, @n 4, yn 3, aU 3, x @n 3, p @n 3, u @n 3, K @n 3, z @n 3, r @n 3, f @n 3, S @n 3, Z @n 3	31634.6269841	0.41	0	0	0	0
尔	added	@r1	er1	@r 1	əɹ1	1	@	VR	1	2	2	2	added	0	0		0	0		0	16	16	0	0	i 1, a 1, @r 2, @n 1, oU 1, @r 4, in 1, @r 3, iN 1, aI 1, u 1, an 1, yn 1, y 1, aN 1, aU 1	28546.0625	0.68	0	0	0	0
迩	added	@r3	er3	@r 3	əɹ3	3	@	VR	1	2	2	2	added	0	0		0	0	尓, 尔, 珥, 耳, 饵	5	13	13	0	0	@r 2, i 3, y 3, u 3, @r 4, in 3, iN 3, @ 3, aI 3, oU 3, an 3, yn 3, aU 3	8177	0.72	0	0	0	0
餌	added	@r3	er3	@r 3	əɹ3	3	@	VR	1	2	2	2	added	0	0		0	0	尓, 尔, 珥, 耳, 饵	5	13	13	0	0	@r 2, i 3, y 3, u 3, @r 4, in 3, iN 3, @ 3, aI 3, oU 3, an 3, yn 3, aU 3	8177	0.72	0	0	0	0
喫	added	C!1	chi1	C ! 1	tʂʰɨ1	1	C	CV	1	3	2	3	added	0	0		0	0	吃, 哧, 嗤, 痴, 笞, 蚩	6	19	19	0	0	C u 1, Z ! 1, C @ 1, s ! 1, S ! 1, C a 1, C oN 1, C aU 1, C @N 1, C ! 2, C oU 1, z ! 1, C ! 3, C aI 1, C ! 4, C un 1, C aN 1, C an 1, C @n 1	6861.10526316	0.44	0	0	0	0
恥	added	C!3	chi3	C ! 3	tʂʰɨ3	3	C	CV	1	3	2	3	added	0	0		0	0	侈, 呎, 尺, 耻, 齿	5	17	17	0	0	Z ! 3, s ! 3, C ! 1, C aN 3, S ! 3, c ! 3, z ! 3, C aU 3, C un 3, C ! 2, C @ 3, C oU 3, C an 3, C ! 4, C u 3, C oN 3, C @N 3	11608.5294118	0.36	0	0	0	0
齒	added	C!3	chi3	C ! 3	tʂʰɨ3	3	C	CV	1	3	2	3	added	0	0		0	0	侈, 呎, 尺, 耻, 齿	5	17	17	0	0	Z ! 3, s ! 3, C ! 1, C aN 3, S ! 3, c ! 3, z ! 3, C aU 3, C un 3, C ! 2, C @ 3, C oU 3, C an 3, C ! 4, C u 3, C oN 3, C @N 3	11608.5294118	0.36	0	0	0	0
啻	added	C!4	chi4	C ! 4	tʂʰɨ4	4	C	CV	1	3	2	3	added	0	0		0	0	叱, 敕, 斥, 炽, 翅, 赤, 饬	7	16	16	0	0	S ! 4, c ! 4, C ! 1, s ! 4, z ! 4, C u 4, C aN 4, Z ! 4, r ! 4, C oU 4, C ! 2, C ! 3, C @n 4, C @ 4, C a 4, C @N 4	73690.25	0.32	0	0	0	0
瘈	added	C!4	chi4	C ! 4	tʂʰɨ4	4	C	CV	1	3	2	3	added	0	0		0	0	叱, 敕, 斥, 炽, 翅, 赤, 饬	7	16	16	0	0	S ! 4, c ! 4, C ! 1, s ! 4, z ! 4, C u 4, C aN 4, Z ! 4, r ! 4, C oU 4, C ! 2, C ! 3, C @n 4, C @ 4, C a 4, C @N 4	73690.25	0.32	0	0	0	0
車	added	C@1	che1	C @ 1	tʂʰə1	1	C	CV	1	3	2	3	added	0	0		0	0	车	1	20	20	0	0	C u 1, C ! 1, k @ 1, K @ 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @ 3, C aI 1, C @ 4, x @ 1, C un 1, Z @ 1, C aN 1, S @ 1, C an 1, C @n 1, t @ 1	5341.2	0.43	0	0	0	0
徹	added	C@4	che4	C @ 4	tʂʰə4	4	C	CV	1	3	2	3	added	0	0		0	0	坼, 彻, 掣, 撤, 澈, 辙	6	21	20	0	1	Z @ 4, C @ 1, x @ 4, K @ 4, C u 4, C aN 4, T @ 4, S @ 4, r @ 4, s @ 4, C oU 4, l @ 4, C @ 3, k @ 4, c @ 4, C @n 4, C ! 4, C a 4, C @N 4, n @ 4, @ 4	44946.65	0.42	0	0	0	0
瞠	added	C@N1	cheng1	C @N 1	tʂʰəŋ1	1	C	CVN	1	5	3	3	added	0	0		0	0	撑, 称	2	29	29	0	0	C u 1, C ! 1, C @ 1, C @N 2, f @N 1, S @N 1, z @N 1, C a 1, r @N 1, C oN 1, Z @N 1, C aU 1, t @N 1, C oU 1, x @N 1, C aI 1, p @N 1, P @N 1, K @N 1, C un 1, k @N 1, C @N 3, C aN 1, u @N 1, C @N 4, s @N 1, C an 1, C @n 1, c @N 1	5847.06896552	0.39	0	0	0	0
丞	added	C@N2	cheng2	C @N 2	tʂʰəŋ2	2	C	CVN	1	5	3	3	added	0	0		0	0	乘, 呈, 城, 惩, 成, 承, 橙, 澄, 程, 裎, 诚	11	25	25	0	0	n @N 2, C a 2, C aN 2, C oN 2, T @N 2, C @N 1, C ! 2, r @N 2, c @N 2, C u 2, C un 2, C @n 2, m @N 2, C oU 2, f @N 2, C an 2, P @N 2, S @N 2, C aU 2, x @N 2, C aI 2, p @N 2, C @N 3, C @N 4, l @N 2	8031.64	0.38	0	0	0	0
懲	added	C@N2	cheng2	C @N 2	tʂʰəŋ2	2	C	CVN	1	5	3	3	added	0	0		0	0	乘, 呈, 城, 惩, 成, 承, 橙, 澄, 程, 裎, 诚	11	25	25	0	0	n @N 2, C a 2, C aN 2, C oN 2, T @N 2, C @N 1, C ! 2, r @N 2, c @N 2, C u 2, C un 2, C @n 2, m @N 2, C oU 2, f @N 2, C an 2, P @N 2, S @N 2, C aU 2, x @N 2, C aI 2, p @N 2, C @N 3, C @N 4, l @N 2	8031.64	0.38	0	0	0	0
誠	added	C@N2	cheng2	C @N 2	tʂʰəŋ2	2	C	CVN	1	5	3	3	added	0	0		0	0	乘, 呈, 城, 惩, 成, 承, 橙, 澄, 程, 裎, 诚	11	25	25	0	0	n @N 2, C a 2, C aN 2, C oN 2, T @N 2, C @N 1, C ! 2, r @N 2, c @N 2, C u 2, C un 2, C @n 2, m @N 2, C oU 2, f @N 2, C an 2, P @N 2, S @N 2, C aU 2, x @N 2, C aI 2, p @N 2, C @N 3, C @N 4, l @N 2	8031.64	0.38	0	0	0	0
骋	added	C@N3	cheng3	C @N 3	tʂʰəŋ3	3	C	CVN	1	5	3	3	added	0	0		0	0	逞	1	19	19	0	0	t @N 3, C @N 2, C aN 3, Z @N 3, C aU 3, C un 3, C @N 1, l @N 3, C @ 3, S @N 3, C oU 3, C ! 3, C an 3, m @N 3, C u 3, P @N 3, C oN 3, C @N 4, k @N 3	4393.31578947	0.35	0	0	0	0
捵	added	C@n1	chen1	C @n 1	tʂʰən1	1	C	CVN	1	4	3	3	added	0	0		0	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C ! 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	0	0	0	0
棽	added	C@n1	chen1	C @n 1	tʂʰən1	1	C	CVN	1	4	3	3	added	0	0		0	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C ! 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	0	0	0	0
瘨	added	C@n1	chen1	C @n 1	tʂʰən1	1	C	CVN	1	4	3	3	added	0	0		0	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C ! 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	0	0	0	0
瞋	added	C@n1	chen1	C @n 1	tʂʰən1	1	C	CVN	1	4	3	3	added	0	0		0	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C ! 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	0	0	0	0
綝	added	C@n1	chen1	C @n 1	tʂʰən1	1	C	CVN	1	4	3	3	added	0	0		0	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C ! 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	0	0	0	0
肜	added	C@n1	chen1	C @n 1	tʂʰən1	1	C	CVN	1	4	3	3	added	0	0		0	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C ! 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	0	0	0	0
諃	added	C@n1	chen1	C @n 1	tʂʰən1	1	C	CVN	1	4	3	3	added	0	0		0	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C ! 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	0	0	0	0
謓	added	C@n1	chen1	C @n 1	tʂʰən1	1	C	CVN	1	4	3	3	added	0	0		0	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C ! 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	0	0	0	0
郴	added	C@n1	chen1	C @n 1	tʂʰən1	1	C	CVN	1	4	3	3	added	0	0		0	0	嗔, 抻, 琛	3	24	23	0	1	Z @n 1, k @n 1, C u 1, C ! 1, C @ 1, S @n 1, C a 1, C oN 1, C aU 1, C @N 1, C oU 1, C @n 2, s @n 1, C @n 4, P @n 1, C aI 1, f @n 1, m @n 1, C un 1, p @n 1, u @n 1, C aN 1, C an 1, @n 1	52499.173913	0.41	0	0	0	0
忱	added	C@n2	chen2	C @n 2	tʂʰən2	2	C	CVN	1	4	3	3	added	0	0		0	0	尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈	8	20	20	0	0	r @n 2, C @N 2, m @n 2, C a 2, u @n 2, S @n 2, C aN 2, C oN 2, C ! 2, C u 2, C un 2, C oU 2, C @n 4, C an 2, x @n 2, C aU 2, f @n 2, P @n 2, C aI 2, C @n 1	12608.6	0.41	0	0	0	0
陳	added	C@n2	chen2	C @n 2	tʂʰən2	2	C	CVN	1	4	3	3	added	0	0		0	0	尘, 晨, 沈, 沉, 臣, 莐, 辰, 陈	8	20	20	0	0	r @n 2, C @N 2, m @n 2, C a 2, u @n 2, S @n 2, C aN 2, C oN 2, C ! 2, C u 2, C un 2, C oU 2, C @n 4, C an 2, x @n 2, C aU 2, f @n 2, P @n 2, C aI 2, C @n 1	12608.6	0.41	0	0	0	0
碜	added	C@n3	chen3	C @n 3	tʂʰən3	3	C	CVN	1	4	3	3	added	0	0		0	0		0	22	22	0	0	x @n 3, C aN 3, p @n 3, C aU 3, u @n 3, C un 3, K @n 3, C @ 3, z @n 3, r @n 3, C oU 3, C @n 2, C ! 3, C @n 4, C an 3, f @n 3, S @n 3, C u 3, Z @n 3, C oN 3, C @N 3, C @n 1	11130.4545455	0.36	0	0	0	0
叉	added	Ca3	cha3	C a 3	tʂʰa3	3	C	CV	1	3	2	3	added	0	0		0	0		0	33	33	0	0	p a 3, t a 3, n a 3, C aN 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C un 3, Su a 3, C @ 3, T a 3, C oU 3, C ! 3, C an 3, u a 3, Ji a 3, i a 3, z a 3, Ku a 3, s a 3, C u 3, Z a 3, C oN 3, C @N 3, ku a 3, C a 4, ti a 3, l a 3, k a 3	7379.09090909	0.45	0	0	0	0
紁	added	Ca3	cha3	C a 3	tʂʰa3	3	C	CV	1	3	2	3	added	0	0		0	0		0	33	33	0	0	p a 3, t a 3, n a 3, C aN 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C un 3, Su a 3, C @ 3, T a 3, C oU 3, C ! 3, C an 3, u a 3, Ji a 3, i a 3, z a 3, Ku a 3, s a 3, C u 3, Z a 3, C oN 3, C @N 3, ku a 3, C a 4, ti a 3, l a 3, k a 3	7379.09090909	0.45	0	0	0	0
蹅	added	Ca3	cha3	C a 3	tʂʰa3	3	C	CV	1	3	2	3	added	0	0		0	0		0	33	33	0	0	p a 3, t a 3, n a 3, C aN 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C un 3, Su a 3, C @ 3, T a 3, C oU 3, C ! 3, C an 3, u a 3, Ji a 3, i a 3, z a 3, Ku a 3, s a 3, C u 3, Z a 3, C oN 3, C @N 3, ku a 3, C a 4, ti a 3, l a 3, k a 3	7379.09090909	0.45	0	0	0	0
鑔	added	Ca3	cha3	C a 3	tʂʰa3	3	C	CV	1	3	2	3	added	0	0		0	0		0	33	33	0	0	p a 3, t a 3, n a 3, C aN 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C un 3, Su a 3, C @ 3, T a 3, C oU 3, C ! 3, C an 3, u a 3, Ji a 3, i a 3, z a 3, Ku a 3, s a 3, C u 3, Z a 3, C oN 3, C @N 3, ku a 3, C a 4, ti a 3, l a 3, k a 3	7379.09090909	0.45	0	0	0	0
镲	added	Ca3	cha3	C a 3	tʂʰa3	3	C	CV	1	3	2	3	added	0	0		0	0		0	33	33	0	0	p a 3, t a 3, n a 3, C aN 3, C a 2, m a 3, f a 3, C a 1, S a 3, K a 3, C aU 3, C un 3, Su a 3, C @ 3, T a 3, C oU 3, C ! 3, C an 3, u a 3, Ji a 3, i a 3, z a 3, Ku a 3, s a 3, C u 3, Z a 3, C oN 3, C @N 3, ku a 3, C a 4, ti a 3, l a 3, k a 3	7379.09090909	0.45	0	0	0	0
茝	added	CaI3	chai3	C aI 3	tʂʰaɪ3	3	C	CVV	1	4	3	3	added	0	0		0	0		0	29	28	0	1	m aI 3, C aN 3, C aU 3, p aI 3, C un 3, k aI 3, x aI 3, c aI 3, C @ 3, Su aI 3, n aI 3, C oU 3, C ! 3, C aI 1, z aI 3, C an 3, K aI 3, ku aI 3, C u 3, C aI 2, C oN 3, Z aI 3, C @N 3, Cu aI 3, t aI 3, u aI 3, S aI 3, Zu aI 3, aI 3	2444.10714286	0.45	0	0	0	0
囆	added	CaI4	chai4	C aI 4	tʂʰaɪ4	4	C	CVV	1	4	3	3	added	0	0		0	0		0	33	32	0	1	z aI 4, T aI 4, Ku aI 4, t aI 4, m aI 4, xu aI 4, C u 4, C aN 4, P aI 4, ku aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, Su aI 4, C @n 4, C aI 1, n aI 4, C @ 4, l aI 4, Zu aI 4, S aI 4, C ! 4, Z aI 4, Cu aI 4, C aI 2, C a 4, C @N 4, K aI 4, aI 4	53773.09375	0.53	0	0	0	0
㳗	added	CaI4	chai4	C aI 4	tʂʰaɪ4	4	C	CVV	1	4	3	3	added	0	0		0	0		0	33	32	0	1	z aI 4, T aI 4, Ku aI 4, t aI 4, m aI 4, xu aI 4, C u 4, C aN 4, P aI 4, ku aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, Su aI 4, C @n 4, C aI 1, n aI 4, C @ 4, l aI 4, Zu aI 4, S aI 4, C ! 4, Z aI 4, Cu aI 4, C aI 2, C a 4, C @N 4, K aI 4, aI 4	53773.09375	0.53	0	0	0	0
瘥	added	CaI4	chai4	C aI 4	tʂʰaɪ4	4	C	CVV	1	4	3	3	added	0	0		0	0		0	33	32	0	1	z aI 4, T aI 4, Ku aI 4, t aI 4, m aI 4, xu aI 4, C u 4, C aN 4, P aI 4, ku aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, Su aI 4, C @n 4, C aI 1, n aI 4, C @ 4, l aI 4, Zu aI 4, S aI 4, C ! 4, Z aI 4, Cu aI 4, C aI 2, C a 4, C @N 4, K aI 4, aI 4	53773.09375	0.53	0	0	0	0
虿	added	CaI4	chai4	C aI 4	tʂʰaɪ4	4	C	CVV	1	4	3	3	added	0	0		0	0		0	33	32	0	1	z aI 4, T aI 4, Ku aI 4, t aI 4, m aI 4, xu aI 4, C u 4, C aN 4, P aI 4, ku aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, Su aI 4, C @n 4, C aI 1, n aI 4, C @ 4, l aI 4, Zu aI 4, S aI 4, C ! 4, Z aI 4, Cu aI 4, C aI 2, C a 4, C @N 4, K aI 4, aI 4	53773.09375	0.53	0	0	0	0
蠆	added	CaI4	chai4	C aI 4	tʂʰaɪ4	4	C	CVV	1	4	3	3	added	0	0		0	0		0	33	32	0	1	z aI 4, T aI 4, Ku aI 4, t aI 4, m aI 4, xu aI 4, C u 4, C aN 4, P aI 4, ku aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, Su aI 4, C @n 4, C aI 1, n aI 4, C @ 4, l aI 4, Zu aI 4, S aI 4, C ! 4, Z aI 4, Cu aI 4, C aI 2, C a 4, C @N 4, K aI 4, aI 4	53773.09375	0.53	0	0	0	0
袃	added	CaI4	chai4	C aI 4	tʂʰaɪ4	4	C	CVV	1	4	3	3	added	0	0		0	0		0	33	32	0	1	z aI 4, T aI 4, Ku aI 4, t aI 4, m aI 4, xu aI 4, C u 4, C aN 4, P aI 4, ku aI 4, u aI 4, C oU 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, Su aI 4, C @n 4, C aI 1, n aI 4, C @ 4, l aI 4, Zu aI 4, S aI 4, C ! 4, Z aI 4, Cu aI 4, C aI 2, C a 4, C @N 4, K aI 4, aI 4	53773.09375	0.53	0	0	0	0
伥	added	CaN1	chang1	C aN 1	tʂʰaŋ1	1	C	CVN	1	5	3	3	added	0	0		0	0	娼, 昌, 鲳	3	39	38	0	1	C u 1, p aN 1, t aN 1, C ! 1, Ji aN 1, C @ 1, Qi aN 1, C aN 3, k aN 1, Z aN 1, C aN 4, Zu aN 1, S aN 1, C a 1, Xi aN 1, C oN 1, ku aN 1, C aU 1, Su aN 1, C aN 2, C @N 1, C oU 1, f aN 1, T aN 1, C aI 1, c aN 1, Cu aN 1, xu aN 1, s aN 1, K aN 1, C un 1, Ku aN 1, i aN 1, z aN 1, P aN 1, C an 1, u aN 1, C @n 1, aN 1	7633.36842105	0.47	0	0	0	0
猖	added	CaN1	chang1	C aN 1	tʂʰaŋ1	1	C	CVN	1	5	3	3	added	0	0		0	0	娼, 昌, 鲳	3	39	38	0	1	C u 1, p aN 1, t aN 1, C ! 1, Ji aN 1, C @ 1, Qi aN 1, C aN 3, k aN 1, Z aN 1, C aN 4, Zu aN 1, S aN 1, C a 1, Xi aN 1, C oN 1, ku aN 1, C aU 1, Su aN 1, C aN 2, C @N 1, C oU 1, f aN 1, T aN 1, C aI 1, c aN 1, Cu aN 1, xu aN 1, s aN 1, K aN 1, C un 1, Ku aN 1, i aN 1, z aN 1, P aN 1, C an 1, u aN 1, C @n 1, aN 1	7633.36842105	0.47	0	0	0	0
償	added	CaN2	chang2	C aN 2	tʂʰaŋ2	2	C	CVN	1	5	3	3	added	0	0		0	0	偿, 尝, 常, 肠	4	32	31	0	1	C @N 2, C aN 3, m aN 2, C a 2, Cu aN 2, Qi aN 2, C aN 4, c aN 2, f aN 2, C oN 2, T aN 2, C ! 2, ni aN 2, Ku aN 2, l aN 2, C u 2, u aN 2, i aN 2, C un 2, C @n 2, C oU 2, P aN 2, C an 2, li aN 2, xu aN 2, C aU 2, x aN 2, n aN 2, Xi aN 2, C aI 2, C aN 1, aN 2	3324.29032258	0.43	0	0	0	0
