Key	PY_T	Pho_T	IPA_T	PY_NoT	Pho_NoT	IPA_NoT	Tone	SyStruct	SyLen	PyLen	PhoLen	FreqPM	Words	HD	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	PND	R_PND	A_PND	S_PND	Neighbors	NF
@									0.000	0	0	0.0		0		0	0.000		38	18	20	0	uo, ioU, iaU, i, iE, a, oU, ueI, @r, aI, y, u, yE, ia, ua, uaI, aU, eI, t @, Z @, k @, n @, K @, @ n, C @, x @, S @, r @, T @, l @, s @, z @, c @, @ y, @ uaI, @ i, aI @, y @	299811.327778
@ n									0.000	0	0	0.0		0		0	0.000		30	10	19	1	ua n, u@ n, yE n, iE n, a n, i n, y n, @ y, @ uaI, @ i, x @ n, r @ n, Z @ n, k @ n, m @ n, f @ n, S @ n, p @ n, K @ n, C @ n, z @ n, P @ n, s @ n, n @ n, @ y n, @ n aI, @ u@ n, @ iE n, c @ n, @	76229.2315789
@ N									0.000	0	0	0.0		0		0	0.000		29	10	18	1	io N, @ n, ua N, i N, ia N, @ y, @ uaI, a N, @ i, u@ N, n @ N, t @ N, Z @ N, C @ N, S @ N, f @ N, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, p @ N, K @ N, k @ N, s @ N, @	58873.5555556
@ r									0.000	0	0	0.0		0		0	0.000		5	4	0	1	@ n, @ y, @ uaI, @ i, @	38418.75
1									0.000	0	0	0.0		0		0	0.000		26	19	7	0	uo, ioU, iaU, i, iE, a, oU, ueI, @r, aI, y, @, u, yE, ia, ua, uaI, aU, eI, S 1, Z 1, s 1, c 1, C 1, z 1, r 1	369130.24812
a									0.000	0	0	0.0		0		0	0.000		41	18	23	0	uo, ioU, iaU, i, iE, oU, ueI, @r, aI, y, @, u, yE, ia, ua, uaI, aU, eI, T a, p a, m a, n a, t a, S a, l a, C a, f a, a n, P a, x a, z a, K a, Z a, s a, c a, a i, a N, a a, k a, a ia, a ioU	248896.654589
aI									0.000	0	0	0.0		0		0	0.000		42	18	24	0	uo, ioU, iaU, i, iE, a, oU, ueI, @r, y, @, u, yE, ia, ua, uaI, aU, eI, z aI, l aI, T aI, t aI, c aI, k aI, x aI, K aI, m aI, P aI, p aI, s aI, n aI, C aI, Z aI, aI ia, S aI, aI iaU, aI i, aI @, ioU aI, u aI, aI aI, aI ua	219832.013889
a n									0.000	0	0	0.0		0		0	0.000		40	12	27	1	ua n, @ n, u@ n, yE n, iE n, i n, y n, a i, a N, a a, a ia, a ioU, K a n, t a n, p a n, T a n, s a n, n a n, k a n, Z a n, f a n, S a n, m a n, l a n, x a n, P a n, c a n, C a n, z a n, r a n, a n ueI, i a n, a n y, a n i, y a n, a n ia, ioU a n, ueI a n, iaU a n, a	159398.222222
a N									0.000	0	0	0.0		0		0	0.000		29	10	18	1	io N, ua N, i N, a n, ia N, a i, a a, u@ N, a ia, a ioU, r a N, S a N, p a N, t a N, Z a N, f a N, C a N, k a N, m a N, T a N, c a N, l a N, P a N, z a N, K a N, s a N, x a N, n a N, a	168873.644444
a r									0.000	0	0	0.0		0		0	0.000		7	6	0	1	a n, a i, a N, a a, a ia, a ioU, a	135960.166667
aU									0.000	0	0	0.0		0		0	0.000		38	18	20	0	uo, ioU, iaU, i, iE, a, oU, ueI, @r, aI, y, @, u, yE, ia, ua, uaI, eI, x aU, t aU, Z aU, k aU, z aU, l aU, P aU, p aU, S aU, K aU, T aU, C aU, m aU, c aU, n aU, r aU, s aU, aU iE, aU ioU, aU aU	215263.533333
c @									0.000	0	0	0.0		0		0	0.000		32	23	8	1	t @, Z @, k @, n @, K @, c 1, c aI, c uo, C @, x @, S @, r @, T @, c aU, l @, s @, z @, c a, c ueI, c u, c oU, aI @, y @, c @ N, y c @, ioU c @, c @ i, i c @, uaI c @, c @ @r, c @ n, @	138452.25
C @									0.000	0	0	0.0		0		0	0.000		34	24	9	1	t @, Z @, k @, n @, K @, C u, C 1, x @, C a, C aU, C oU, S @, r @, T @, l @, s @, C ueI, z @, c @, C aI, C uo, C uaI, aI @, y @, C @ N, C @ n, C @ ueI, C oU @, C @ iE, ioU C @, C a @, C u @, C aU @, @	133444.083333
c @ n									0.000	0	0	0.0		0		0	0.000		23	20	1	2	x @ n, r @ n, Z @ n, k @ n, m @ n, f @ n, S @ n, p @ n, K @ n, c a n, c u n, c @ N, C @ n, z @ n, P @ n, s @ n, n @ n, c ua n, c @ i, c @ @r, c @ iE n, @ n, c @	54850.7
c @ N									0.000	0	0	0.0		0		0	0.000		26	22	3	1	n @ N, c o N, t @ N, Z @ N, C @ N, S @ N, f @ N, r @ N, m @ N, z @ N, P @ N, c a N, T @ N, l @ N, x @ N, p @ N, K @ N, k @ N, c @ i, s @ N, c @ @r, c @ n, ueI c @ N, uaI c @ N, c @ i N, c @	17995.3333333
C @ n									0.000	0	0	0.0		0		0	0.000		24	20	2	2	x @ n, r @ n, Z @ n, k @ n, m @ n, C ua n, C @ N, f @ n, S @ n, p @ n, C u n, K @ n, C a n, z @ n, P @ n, s @ n, n @ n, C @ ueI, C @ iE, c @ n, C @ n i, C @ n aI, @ n, C @	69105.2
C @ N									0.000	0	0	0.0		0		0	0.000		34	23	10	1	n @ N, t @ N, Z @ N, C a N, S @ N, f @ N, C o N, C ua N, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, C @ n, x @ N, p @ N, K @ N, k @ N, C @ ueI, C @ iE, s @ N, C @ N ueI, C @ N i, C @ N uaI, i C @ N, C @ N iaU, C @ N y, ueI C @ N, C @ N u, aI C @ N, @ C @ N, C @	42021.426087
c @ r									0.000	0	0	0.0		0		0	0.000		5	4	0	1	c @ N, c @ i, c @ @r, c @ n, c @	1830.75
C @ r									0.000	0	0	0.0		0		0	0.000		5	4	0	1	C @ N, C @ n, C @ ueI, C @ iE, C @	31590.5
c 1									0.000	0	0	0.0		0		0	0.000		25	14	11	0	S 1, Z 1, s 1, c aI, c uo, C 1, z 1, c aU, r 1, c a, c @, c ueI, c u, c oU, ueI c 1, c 1 uaI, i c 1, c 1 y, ioU c 1, y c 1, c 1 aI, c 1 @r, c 1 iaU, c 1 ueI, c 1 i	101910.551948
C 1									0.000	0	0	0.0		0		0	0.000		23	15	8	0	S 1, Z 1, s 1, c 1, C u, C @, C a, z 1, C aU, C oU, r 1, C ueI, C aI, C uo, C uaI, ia C 1, ueI C 1, u C 1, C 1 ioU, y C 1, C 1 i, C 1 iaU, C 1 y	98047.6833333
c a									0.000	0	0	0.0		0		0	0.000		28	25	2	1	T a, p a, m a, n a, t a, c 1, c aI, c uo, S a, l a, C a, f a, P a, x a, c aU, z a, K a, Z a, s a, c @, c ueI, c u, c oU, a a, k a, c a N, c a n, a	212910.52
C a									0.000	0	0	0.0		0		0	0.000		38	26	11	1	T a, p a, m a, n a, t a, C u, S a, C 1, C @, l a, f a, P a, C aU, C oU, x a, z a, K a, Z a, s a, C ueI, c a, C aI, C uo, C uaI, a a, k a, C a N, C a n, C a i, C a yE, C a iE, y C a, u C a, C a @, C a @r, C a ioU, iE C a, a	207394.77972
c aI									0.000	0	0	0.0		0		0	0.000		37	26	10	1	z aI, l aI, T aI, c 1, t aI, k aI, c uo, x aI, K aI, m aI, P aI, p aI, c aU, s aI, n aI, c a, c @, C aI, c ueI, Z aI, c u, S aI, c oU, ioU aI, u aI, aI aI, c aI u, c 1 aI, c aI i, ioU c aI, i c aI, c aI iaU, u c aI, c aI ioU, c aI iE, iaU c aI, aI	75037.3076923
C aI									0.000	0	0	0.0		0		0	0.000		31	27	3	1	z aI, l aI, T aI, C u, t aI, c aI, k aI, C 1, x aI, K aI, C @, m aI, P aI, C a, C aU, p aI, C oU, s aI, C ueI, n aI, Z aI, S aI, C uo, C uaI, ioU aI, u aI, aI aI, ioU C aI, C aI ioU, C aI i, aI	76617.3333333
c a n									0.000	0	0	0.0		0		0	0.000		34	26	6	2	K a n, t a n, p a n, T a n, s a n, n a n, k a n, Z a n, f a n, S a n, m a n, l a n, c a N, x a n, P a n, c u n, C a n, z a n, r a n, i a n, c ua n, y a n, ioU a n, ueI a n, iaU a n, c @ n, c a n y, u c a n, iE c a n, c 1 a n, c aU a n, c a n yE, a n, c a	19565.8076923
c a N									0.000	0	0	0.0		0		0	0.000		24	20	2	2	r a N, S a N, p a N, c o N, t a N, Z a N, f a N, C a N, k a N, m a N, T a N, l a N, c a n, P a N, c @ N, z a N, K a N, s a N, x a N, n a N, uo c a N, c a N ueI, c a, a N	25485.2
C a n									0.000	0	0	0.0		0		0	0.000		43	32	9	2	K a n, t a n, p a n, C ua n, C a N, T a n, s a n, n a n, k a n, Z a n, f a n, S a n, m a n, l a n, C u n, x a n, P a n, c a n, C @ n, z a n, r a n, i a n, C a i, C a yE, C a iE, y a n, C a @, ioU a n, C a @r, C a ioU, ueI a n, iaU a n, i C a n, C a n iE, C a n u, C a a n, C a u@ n, C a iE n, C a n a, C a ua n, u C a n, C a, a n	23636.5069444
C a N									0.000	0	0	0.0		0		0	0.000		44	27	15	2	r a N, S a N, p a N, t a N, Z a N, f a N, C @ N, k a N, C o N, m a N, C ua N, T a N, c a N, l a N, P a N, z a N, C a n, K a N, s a N, x a N, n a N, C a i, C a yE, C a iE, C a @, C a @r, C a ioU, i C a N, u C a N, C a N i, C a N iE, C a N ueI, ueI C a N, C a N ioU, C a N ua, y C a N, ioU C a N, uaI C a N, C a N aI, iE C a N, C a ia N, C a N u, C a, a N	23867.7703704
c a r									0.000	0	0	0.0		0		0	0.000		3	2	0	1	c a N, c a n, c a	4919.0
C a r									0.000	0	0	0.0		0		0	0.000		10	8	1	1	C a N, C a n, C a i, C a yE, C a iE, C a @, C a @r, C a ioU, C a r u, C a	16016.625
c aU									0.000	0	0	0.0		0		0	0.000		32	25	6	1	x aU, t aU, c 1, Z aU, c aI, c uo, k aU, z aU, l aU, P aU, p aU, S aU, K aU, T aU, C aU, m aU, n aU, c a, r aU, c @, c ueI, s aU, c u, c oU, aU aU, c aU iaU, iE c aU, iaU c aU, aU c aU, c aU iE, c aU uo, aU	36290.5866667
C aU									0.000	0	0	0.0		0		0	0.000		31	26	4	1	x aU, t aU, Z aU, C u, C 1, k aU, C @, z aU, l aU, P aU, C a, p aU, S aU, K aU, T aU, m aU, C oU, c aU, n aU, C ueI, r aU, C aI, s aU, C uo, C uaI, aU aU, C aU yE, ueI C aU, C aU uaI, C aU @, aU	34498.1538462
c E									0.000	0	0	0.0		0		0	0.000		9	9	0	0	c 1, c aI, c uo, c aU, c a, c @, c ueI, c u, c oU	16644.7777778
C E									0.000	0	0	0.0		0		0	0.000		10	10	0	0	C u, C 1, C @, C a, C aU, C oU, C ueI, C aI, C uo, C uaI	14031.0
c eI									0.000	0	0	0.0		0		0	0.000		21	20	0	1	m eI, k eI, t eI, p eI, c 1, S eI, c aI, x eI, c uo, f eI, l eI, n eI, P eI, c aU, c a, c @, c ueI, z eI, c u, c oU, eI	38376.25
C eI									0.000	0	0	0.0		0		0	0.000		22	21	0	1	m eI, k eI, t eI, p eI, S eI, C u, x eI, C 1, C @, C a, f eI, l eI, C aU, n eI, C oU, P eI, C ueI, C aI, z eI, C uo, C uaI, eI	36111.8571429
c E n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	c a n, c u n, c ua n, c @ n	1086.0
C E n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	C ua n, C u n, C @ n, C a n	7040.25
c i@									0.000	0	0	0.0		0		0	0.000		9	9	0	0	c 1, c aI, c uo, c aU, c a, c @, c ueI, c u, c oU	16644.7777778
C i@									0.000	0	0	0.0		0		0	0.000		10	10	0	0	C u, C 1, C @, C a, C aU, C oU, C ueI, C aI, C uo, C uaI	14031.0
c i@ n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	c a n, c u n, c ua n, c @ n	1086.0
c i@ N									0.000	0	0	0.0		0		0	0.000		3	3	0	0	c o N, c a N, c @ N	18022.3333333
C i@ n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	C ua n, C u n, C @ n, C a n	7040.25
C i@ N									0.000	0	0	0.0		0		0	0.000		4	4	0	0	C a N, C @ N, C o N, C ua N	14485.25
c i@ r									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i@ r									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i									0.000	0	0	0.0		0		0	0.000		37	32	4	1	n i, l i, J i, c 1, c aI, Q i, p i, c uo, t i, X i, T i, ueI i, m i, P i, @r i, i i, c aU, ioU i, c a, c @, u i, a i, ia i, c ueI, c u, c oU, @ i, y i, uaI i, aI i, iaU i, iE i, c aI i, c @ i, c 1 i, c u i, i	290478.71875
C i									0.000	0	0	0.0		0		0	0.000		38	33	4	1	n i, l i, J i, C u, Q i, p i, t i, C 1, C @, X i, T i, C a, ueI i, m i, P i, C aU, C oU, @r i, i i, C ueI, ioU i, u i, C aI, a i, ia i, C uo, @ i, y i, C uaI, uaI i, aI i, iaU i, iE i, C a i, C u i, C 1 i, C aI i, i	288512.075758
c ia									0.000	0	0	0.0		0		0	0.000		23	22	0	1	X ia, c 1, c aI, J ia, c uo, c aU, c a, c @, c ueI, c u, ioU ia, Q ia, aI ia, c oU, u ia, a ia, i ia, ia ia, iE ia, iaU ia, t ia, yE ia, ia	28538.0454545
C ia									0.000	0	0	0.0		0		0	0.000		24	23	0	1	X ia, C u, J ia, C 1, C @, C a, C aU, C oU, C ueI, C aI, ioU ia, Q ia, aI ia, C uo, C uaI, u ia, a ia, i ia, ia ia, iE ia, iaU ia, t ia, yE ia, ia	27626.0869565
c ia n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	c a n, c u n, c ua n, c @ n	1086.0
c ia N									0.000	0	0	0.0		0		0	0.000		15	13	1	1	X ia N, l ia N, c o N, J ia N, i ia N, Q ia N, c a N, n ia N, c @ N, ueI ia N, u ia N, yE ia N, ioU ia N, c aI ia N, ia N	44939.9230769
C ia n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	C ua n, C u n, C @ n, C a n	7040.25
C ia N									0.000	0	0	0.0		0		0	0.000		17	14	2	1	X ia N, l ia N, J ia N, i ia N, C a N, Q ia N, C @ N, C o N, C ua N, n ia N, ueI ia N, u ia N, yE ia N, ioU ia N, C oU ia N, C a ia N, ia N	42521.7857143
c ia r									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C ia r									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c iaU									0.000	0	0	0.0		0		0	0.000		26	22	3	1	l iaU, c 1, J iaU, c aI, X iaU, c uo, T iaU, t iaU, Q iaU, c aU, m iaU, P iaU, n iaU, p iaU, c a, c @, c ueI, c u, c oU, aI iaU, i iaU, iaU iaU, c aU iaU, c 1 iaU, c aI iaU, iaU	345137.545455
C iaU									0.000	0	0	0.0		0		0	0.000		25	23	1	1	l iaU, J iaU, C u, X iaU, C 1, C @, T iaU, t iaU, C a, Q iaU, C aU, C oU, m iaU, P iaU, n iaU, p iaU, C ueI, C aI, C uo, C uaI, aI iaU, i iaU, iaU iaU, C 1 iaU, iaU	342210.652174
c iE									0.000	0	0	0.0		0		0	0.000		29	25	3	1	p iE, c 1, c aI, X iE, c uo, J iE, c aU, Q iE, T iE, l iE, iE iE, c a, c @, t iE, u iE, c ueI, m iE, n iE, c u, c oU, P iE, aU iE, yE iE, y iE, ueI iE, c u iE, c aI iE, c aU iE, iE	154680.013333
C iE									0.000	0	0	0.0		0		0	0.000		29	26	2	1	p iE, C u, X iE, C 1, J iE, C @, C a, C aU, C oU, Q iE, C ueI, T iE, l iE, iE iE, t iE, C aI, u iE, m iE, n iE, C uo, C uaI, P iE, aU iE, yE iE, y iE, ueI iE, C @ iE, C a iE, iE	153889.846154
c iE n									0.000	0	0	0.0		0		0	0.000		26	23	2	1	Q iE n, t iE n, J iE n, T iE n, n iE n, X iE n, p iE n, l iE n, P iE n, m iE n, c a n, c u n, y iE n, @r iE n, iaU iE n, i iE n, c ua n, u iE n, ueI iE n, ioU iE n, @ iE n, aI iE n, c @ n, c @ iE n, c 1 iE n, iE n	30989.0652174
C iE n									0.000	0	0	0.0		0		0	0.000		27	23	3	1	Q iE n, t iE n, J iE n, T iE n, n iE n, X iE n, C ua n, p iE n, l iE n, P iE n, m iE n, C u n, y iE n, C @ n, @r iE n, C a n, iaU iE n, i iE n, u iE n, ueI iE n, ioU iE n, @ iE n, aI iE n, C oU iE n, C u iE n, C a iE n, iE n	32194.0869565
c i n									0.000	0	0	0.0		0		0	0.000		18	17	0	1	X i n, J i n, n i n, Q i n, c a n, P i n, c u n, l i n, m i n, p i n, y i n, c ua n, ioU i n, ia i n, u i n, c @ n, ueI i n, i n	13608.4705882
c i N									0.000	0	0	0.0		0		0	0.000		16	14	1	1	T i N, c o N, J i N, X i N, Q i N, p i N, l i N, m i N, t i N, P i N, c a N, c @ N, n i N, iE i N, c @ i N, i N	37800.2142857
C i n									0.000	0	0	0.0		0		0	0.000		18	17	0	1	X i n, J i n, C ua n, n i n, C u n, Q i n, P i n, C @ n, l i n, C a n, m i n, p i n, y i n, ioU i n, ia i n, u i n, ueI i n, i n	15009.4705882
C i N									0.000	0	0	0.0		0		0	0.000		16	15	0	1	T i N, J i N, X i N, Q i N, p i N, C a N, l i N, C @ N, m i N, t i N, C o N, C ua N, P i N, n i N, iE i N, i N	36442.6666667
c io n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	c a n, c u n, c ua n, c @ n	1086.0
c io N									0.000	0	0	0.0		0		0	0.000		16	13	2	1	c o N, c a N, X io N, c @ N, ioU io N, Q io N, u io N, J io N, i io N, y io N, iaU io N, ua io N, uaI io N, c aI io N, c u io N, io N	58220.6923077
C io n									0.000	0	0	0.0		0		0	0.000		4	4	0	0	C ua n, C u n, C @ n, C a n	7040.25
C io N									0.000	0	0	0.0		0		0	0.000		15	14	0	1	C a N, C @ N, C o N, C ua N, X io N, ioU io N, Q io N, u io N, J io N, i io N, y io N, iaU io N, ua io N, uaI io N, io N	58023.6428571
c ioU									0.000	0	0	0.0		0		0	0.000		27	25	1	1	J ioU, c 1, c aI, c uo, Q ioU, l ioU, X ioU, c aU, t ioU, n ioU, c a, c @, c ueI, c u, c oU, ueI ioU, m ioU, uo ioU, aU ioU, ioU ioU, iE ioU, a ioU, y ioU, i ioU, u ioU, c aI ioU, ioU	357212.56
C ioU									0.000	0	0	0.0		0		0	0.000		31	26	4	1	J ioU, C u, C 1, C @, Q ioU, l ioU, C a, C aU, C oU, X ioU, t ioU, n ioU, C ueI, C aI, C uo, C uaI, ueI ioU, m ioU, uo ioU, aU ioU, ioU ioU, iE ioU, a ioU, y ioU, i ioU, u ioU, C 1 ioU, C u ioU, C aI ioU, C a ioU, ioU	356166.423077
c o n									0.000	0	0	0.0		0		0	0.000		5	5	0	0	c o N, c a n, c u n, c ua n, c @ n	10380.4
c o N									0.000	0	0	0.0		0		0	0.000		20	14	6	0	Z o N, t o N, s o N, n o N, T o N, z o N, C o N, k o N, c a N, K o N, x o N, l o N, c @ N, r o N, c o N ueI, c o N @r, u c o N, c o N iE, c o N i, i c o N	11743.2619048
C o n									0.000	0	0	0.0		0		0	0.000		5	5	0	0	C ua n, C o N, C u n, C @ n, C a n	7480.2
C o N									0.000	0	0	0.0		0		0	0.000		24	15	9	0	Z o N, c o N, C a N, t o N, C @ N, s o N, n o N, T o N, z o N, C ua N, k o N, K o N, x o N, l o N, r o N, C o N u, C o N aI, ioU C o N, C o N y, C o N @r, iaU C o N, ia C o N, C o N ueI, C o N ia	16065.9111111
c oU									0.000	0	0	0.0		0		0	0.000		25	24	0	1	t oU, z oU, c 1, c aI, c uo, S oU, k oU, x oU, T oU, Z oU, C oU, K oU, l oU, c aU, m oU, r oU, s oU, c a, c @, c ueI, c u, f oU, oU oU, P oU, oU	129071.166667
C oU									0.000	0	0	0.0		0		0	0.000		32	25	6	1	t oU, z oU, C u, S oU, C 1, C @, k oU, x oU, T oU, C a, Z oU, C aU, K oU, l oU, m oU, r oU, s oU, C ueI, C aI, C uo, c oU, C uaI, f oU, oU oU, P oU, C oU ueI, C oU @, @ C oU, ioU C oU, i C oU, aI C oU, oU	127381.08
c u									0.000	0	0	0.0		0		0	0.000		39	33	5	1	p u, c 1, C u, c aI, c uo, Z u, S u, f u, t u, l u, K u, r u, z u, k u, T u, c aU, x u, m u, s u, P u, c a, c @, iaU u, i u, c ueI, n u, iE u, c oU, ioU u, u u, ueI u, uaI u, @r u, c uo u, c u n, c aI u, c u iE, c u i, u	60529.9818182
C u									0.000	0	0	0.0		0		0	0.000		46	34	11	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, C aU, z u, C oU, k u, T u, x u, m u, s u, C ueI, P u, iaU u, i u, C aI, n u, c u, C uo, iE u, C uaI, ioU u, u u, ueI u, uaI u, @r u, C u n, C u y, i C u, uaI C u, u C u, C u uaI, C u i, C u ioU, C u @r, C u @, yE C u, u	55678.1336898
c ua									0.000	0	0	0.0		0		0	0.000		18	16	1	1	c 1, x ua, c aI, c uo, Z ua, c aU, k ua, S ua, c a, c @, K ua, ua ua, c ueI, c u, c oU, aI ua, c ua n, ua	26833.9375
C ua									0.000	0	0	0.0		0		0	0.000		20	17	2	1	x ua, C u, C 1, C @, C a, Z ua, C aU, C oU, k ua, S ua, C ueI, K ua, ua ua, C aI, C uo, C uaI, aI ua, C ua n, C ua N, ua	40026.7058824
c uaI									0.000	0	0	0.0		0		0	0.000		21	19	1	1	K uaI, c 1, c aI, c uo, x uaI, k uaI, c aU, S uaI, i uaI, c a, c @, c ueI, c u, @ uaI, Z uaI, c oU, C uaI, iE uaI, @r uaI, c 1 uaI, uaI	17215.2105263
C uaI									0.000	0	0	0.0		0		0	0.000		21	18	2	1	K uaI, C u, C 1, C @, C a, x uaI, C aU, C oU, k uaI, S uaI, i uaI, C ueI, C aI, @ uaI, C uo, Z uaI, iE uaI, @r uaI, C u uaI, C aU uaI, uaI	17143.1666667
c ua n									0.000	0	0	0.0		0		0	0.000		25	23	1	1	x ua n, C ua n, k ua n, s ua n, t ua n, Z ua n, l ua n, c a n, c u n, iE ua n, T ua n, K ua n, z ua n, i ua n, r ua n, n ua n, S ua n, u ua n, iaU ua n, ueI ua n, ioU ua n, @r ua n, c @ n, c ua n ueI, ua n	50103.6956522
c ua N									0.000	0	0	0.0		0		0	0.000		17	16	0	1	c o N, Z ua N, C ua N, S ua N, c a N, k ua N, K ua N, x ua N, c @ N, i ua N, y ua N, c ua n, u ua N, ioU ua N, ueI ua N, iaU ua N, ua N	21688.8125
C ua n									0.000	0	0	0.0		0		0	0.000		35	24	10	1	x ua n, k ua n, s ua n, t ua n, C ua N, Z ua n, C u n, l ua n, C @ n, C a n, iE ua n, T ua n, K ua n, z ua n, i ua n, r ua n, n ua n, S ua n, c ua n, u ua n, iaU ua n, ueI ua n, ioU ua n, @r ua n, C ua n yE, i C ua n, iaU C ua n, C ua n ueI, C ua n u, C ua n i, ioU C ua n, y C ua n, C a ua n, u C ua n, ua n	49428.75
C ua N									0.000	0	0	0.0		0		0	0.000		22	15	6	1	C ua n, C a N, C @ N, Z ua N, C o N, S ua N, k ua N, K ua N, x ua N, i ua N, y ua N, u ua N, ioU ua N, ueI ua N, iaU ua N, C ua N i, C ua N uaI, C ua N ueI, uo C ua N, C ua N iE, iE C ua N, ua N	22761.8666667
c ueI									0.000	0	0	0.0		0		0	0.000		31	28	2	1	x ueI, t ueI, z ueI, c 1, c aI, c uo, i ueI, S ueI, s ueI, T ueI, k ueI, c aU, Z ueI, C ueI, r ueI, c a, c @, c u, K ueI, c oU, u ueI, uaI ueI, ueI ueI, ioU ueI, y ueI, iE ueI, iaU ueI, yE ueI, c uo ueI, c 1 ueI, ueI	109140.571429
C ueI									0.000	0	0	0.0		0		0	0.000		35	29	5	1	x ueI, t ueI, z ueI, C u, C 1, C @, i ueI, S ueI, s ueI, C a, T ueI, C aU, k ueI, C oU, Z ueI, r ueI, C aI, c ueI, C uo, K ueI, u ueI, C uaI, uaI ueI, ueI ueI, ioU ueI, y ueI, iE ueI, iaU ueI, yE ueI, C oU ueI, C @ ueI, C ueI ueI, @r C ueI, iE C ueI, ueI	107866.144828
c u n									0.000	0	0	0.0		0		0	0.000		23	17	5	1	x u n, t u n, k u n, C u n, l u n, Z u n, c a n, K u n, T u n, S u n, z u n, c ua n, s u n, r u n, c u iE, c u i, c @ n, iE c u n, c u n ioU, i c u n, y c u n, c u n i, c u	2412.95294118
c u N									0.000	0	0	0.0		0		0	0.000		8	6	1	1	c o N, c a N, c u n, c @ N, c u iE, c u i, c u io N, c u	9944.16666667
C u n									0.000	0	0	0.0		0		0	0.000		32	21	10	1	C ua n, x u n, t u n, k u n, l u n, Z u n, C u y, c u n, K u n, C @ n, C a n, T u n, S u n, z u n, s u n, r u n, C u uaI, C u i, C u ioU, C u @r, C u @, y C u n, C u n y, C u yE n, C u iE n, C u n a, C u n i, C u n iaU, i C u n, C u n u, C u n ioU, C u	54603.8857143
C u N									0.000	0	0	0.0		0		0	0.000		12	11	0	1	C a N, C @ N, C o N, C ua N, C u n, C u y, C u uaI, C u i, C u ioU, C u @r, C u @, C u	57598.6363636
c uo									0.000	0	0	0.0		0		0	0.000		30	26	3	1	S uo, x uo, z uo, k uo, Z uo, t uo, c 1, c aI, s uo, m uo, l uo, T uo, p uo, c aU, P uo, r uo, n uo, c a, c @, c ueI, c u, C uo, c oU, K uo, i uo, f uo, c uo u, c uo ueI, c aU uo, uo	1723397.71795
C uo									0.000	0	0	0.0		0		0	0.000		30	27	2	1	S uo, x uo, z uo, k uo, Z uo, t uo, C u, c uo, C 1, C @, s uo, C a, C aU, m uo, l uo, T uo, C oU, p uo, P uo, C ueI, r uo, n uo, C aI, C uaI, K uo, i uo, f uo, uo C uo, ioU C uo, uo	1723024.07407
c y									0.000	0	0	0.0		0		0	0.000		28	26	1	1	Q y, c 1, c aI, c uo, J y, n y, X y, c aU, ioU y, l y, c a, c @, c ueI, c u, uaI y, @ y, iE y, ueI y, i y, c oU, yE y, oU y, @r y, y y, ia y, u y, c 1 y, y	46439.1153846
C y									0.000	0	0	0.0		0		0	0.000		30	27	2	1	Q y, C u, C 1, C @, J y, C a, n y, C aU, C oU, X y, ioU y, l y, C ueI, C aI, uaI y, @ y, iE y, C uo, ueI y, i y, yE y, C uaI, oU y, @r y, y y, ia y, u y, C u y, C 1 y, y	46537.3148148
c yE									0.000	0	0	0.0		0		0	0.000		22	21	0	1	c 1, c aI, c uo, Q yE, X yE, c aU, J yE, c a, c @, y yE, c ueI, c u, c oU, l yE, n yE, u yE, i yE, @r yE, ioU yE, ueI yE, iaU yE, yE	28981.2857143
C yE									0.000	0	0	0.0		0		0	0.000		25	22	2	1	C u, C 1, C @, Q yE, C a, X yE, C aU, C oU, J yE, C ueI, y yE, C aI, C uo, l yE, C uaI, n yE, u yE, i yE, @r yE, ioU yE, ueI yE, iaU yE, C aU yE, C a yE, yE	28424.5454545
c yE n									0.000	0	0	0.0		0		0	0.000		20	16	3	1	Q yE n, X yE n, i yE n, J yE n, c a n, c u n, iaU yE n, oU yE n, c ua n, ueI yE n, u yE n, uaI yE n, @r yE n, aI yE n, ioU yE n, c @ n, c aI yE n, c aU yE n, c 1 yE n, yE n	24683.75
c yE N									0.000	0	0	0.0		0		0	0.000		3	3	0	0	c o N, c a N, c @ N	18022.3333333
C yE n									0.000	0	0	0.0		0		0	0.000		18	16	1	1	C ua n, Q yE n, X yE n, i yE n, C u n, J yE n, C @ n, C a n, iaU yE n, oU yE n, ueI yE n, u yE n, uaI yE n, @r yE n, aI yE n, ioU yE n, C u yE n, yE n	26313.3125
C yE N									0.000	0	0	0.0		0		0	0.000		4	4	0	0	C a N, C @ N, C o N, C ua N	14485.25
