Char	Lexicality	Key	PY	Pho	IPA	Tone	Onset	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqPM	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen
庐	added	lu	lu	l u	lu	NA	l	CV	1	2	2	2	added	0	0	NA	0	噜, 撸, 卢, 垆, 泸, 炉, 籚, 芦, 颅, 鲈, 卤, 掳, 橹, 虏, 镥, 鲁, 录, 戮, 潞, 璐, 碌, 禄, 赂, 路, 辘, 陆, 露, 鹭, 鹿	29	52	37	14	1	l @, p u, l aI, l i, C u, Z u, l a, S u, l aU, f u, l ioU, t u, K u, r u, l eI, l uo, l iaU, z u, k u, T u, l oU, x u, m u, l y, s u, P u, l iE, iaU u, i u, n u, c u, iE u, l yE, ioU u, u u, ueI u, uaI u, l i u, l u n, i l u, iE l u, l iE u, l uo u, l aU u, l u y, y l u, l u yE, uaI l u, l u ueI, l u i, ioU l u, u	87388.3339768	0.31	NA	NA	NA	NA
滦	added	luan	luan	l ua n	luan	NA	l	CGVN	1	4	4	3	added	0	0	NA	0	娈, 孪, 峦, 挛, 鸾, 卵, 乱	7	25	23	1	1	x ua n, C ua n, k ua n, l iE n, s ua n, t ua n, Z ua n, l a n, l u n, l i n, iE ua n, T ua n, K ua n, z ua n, i ua n, r ua n, n ua n, S ua n, c ua n, u ua n, iaU ua n, ueI ua n, ioU ua n, l ioU ua n, ua n	51024.1304348	0.66	NA	NA	NA	NA
纶	added	lun	lun	l u n	lun	NA	l	CVN	1	3	3	3	added	0	0	NA	0	抡, 仑, 伦, 沦, 轮, 论	6	32	20	11	1	l iE n, l a n, x u n, t u n, k u n, C u n, l ua n, Z u n, c u n, K u n, l i n, T u n, S u n, z u n, s u n, r u n, l u y, l u yE, l u ueI, l u i, u l u n, l u i n, l u n i, ia l u n, ioU l u n, i l u n, y l u n, uo l u n, l u n ueI, ueI l u n, l u iE n, l u	14848.2136364	0.22	NA	NA	NA	NA
猡	added	luo	luo	l uo	luo	NA	l	CGV	1	3	3	2	added	0	0	NA	0	啰, 箩, 罗, 萝, 螺, 逻, 锣, 骡, 裸, 摞, 洛, 珞, 络, 落, 酪, 骆	16	37	30	6	1	l @, S uo, l aI, x uo, z uo, k uo, l i, t uo, c uo, s uo, l a, l aU, l ioU, l u, l eI, m uo, l iaU, T uo, p uo, l oU, P uo, l y, r uo, l iE, n uo, Z uo, C uo, l yE, K uo, i uo, l uo u, l uo iE, l aU uo, l uo ueI, i l uo, ueI l uo, uo	1754462.8	0.36	NA	NA	NA	NA
褛	added	ly	lv	l y	ly	NA	l	CV	1	2	2	2	added	0	0	NA	0	闾, 驴, 侣, 吕, 屡, 履, 旅, 缕, 铝, 律, 氯, 滤, 绿, 虑	14	42	28	13	1	l @, l aI, Q y, l i, l a, l aU, J y, l ioU, l u, l eI, n y, l uo, l iaU, X y, l oU, ioU y, l iE, uaI y, @ y, iE y, ueI y, i y, yE y, l yE, oU y, y y, ia y, u y, l y ioU, l i y, i l y, l @ y, l aU y, l y iE, ioU l y, l u y, aI l y, l eI y, l y i, l ioU y, iE l y, y	86842.1208791	0.28	NA	NA	NA	NA
嚒	added	m@	me	m @	mə	NA	m	CV	1	2	2	2	added	0	0	NA	0	NA	NA	30	27	2	1	t @, l @, Z @, m a, k @, m eI, n @, K @, C @, m aI, x @, m i, m uo, m aU, S @, r @, T @, m iaU, m u, s @, m oU, z @, c @, m iE, aI @, m ioU, y @, m @ n, m @ N, @	202052.12963	0.44	NA	NA	NA	NA
掹	added	m@N	meng	m @ N	məŋ	NA	m	CVN	1	4	3	3	added	0	0	NA	0	蒙, 懵, 朦, 盟, 萌, 猛, 獴, 蠓, 锰, 孟, 梦	11	27	20	7	0	n @ N, m @ n, t @ N, Z @ N, C @ N, S @ N, m i N, f @ N, m a N, r @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, p @ N, K @ N, k @ N, s @ N, @ m @ N, m @ N ioU, oU m @ N, m @ N ia, ueI m @ N, m @ N yE, m @ N i	19364.6	0.42	NA	NA	NA	NA
們	added	m@n	men	m @ n	mən	NA	m	CVN	1	3	3	3	added	0	0	NA	0	们, 闷, 钔, 门, 暪, 焖	6	27	17	9	1	x @ n, r @ n, Z @ n, k @ n, f @ n, S @ n, p @ n, m a n, m @ N, m iE n, K @ n, C @ n, z @ n, P @ n, s @ n, m i n, n @ n, uo m @ n, y m @ n, m @ n uaI, ioU m @ n, m @ n ueI, iE m @ n, aU m @ n, m @ n ia, ia m @ n, @ n	119055.849673	0.32	NA	NA	NA	NA
们儿	added	m@r	menr	m @ r	məɹ	NA	m	CVR	1	4	3	3	added	0	0	NA	0	NA	NA	16	15	0	1	m @ n, Z @ r, m @ N, oU @ r, ioU @ r, y @ r, f @ r, i @ r, k @ r, yE @ r, m i r, ua @ r, u @ r, aI @ r, ueI @ r, @ r	60245.6666667	0.66	NA	NA	NA	NA
蟆	added	ma	ma	m a	ma	NA	m	CV	1	2	2	2	added	0	0	NA	0	吗, 妈, 嬷, 嘛, 麻, 玛, 码, 蚂, 马, 唛, 骂	11	39	27	11	1	T a, p a, n a, m eI, t a, S a, m aI, l a, C a, f a, m i, P a, m uo, m aU, x a, m iaU, z a, K a, m u, Z a, m oU, s a, c a, m iE, a a, k a, m ioU, m a N, m a n, i m a, m a i, iE m a, m a ueI, m a iaU, ia m a, aI m a, m a ioU, m a yE, a	198121.521886	0.31	NA	NA	NA	NA
邁	added	maI	mai	m aI	maɪ	NA	m	CVV	1	3	3	2	added	0	0	NA	0	埋, 霾, 买, 卖, 迈, 麦	6	34	28	5	1	z aI, m a, l aI, m eI, T aI, t aI, c aI, k aI, x aI, K aI, P aI, m i, m uo, p aI, m aU, m iaU, m u, m oU, s aI, n aI, C aI, Z aI, m iE, S aI, m ioU, ioU aI, u aI, aI aI, m aI ia, i m aI, m uo aI, m u aI, m aI i, aI	87292.9285714	0.4	NA	NA	NA	NA
䙪	added	maN	mang	m a N	maŋ	NA	m	CVN	1	4	3	3	added	0	0	NA	0	忙, 痝, 盲, 芒, 茫, 莽, 蟒	7	28	25	1	2	r a N, S a N, p a N, t a N, Z a N, f a N, C a N, m i N, k a N, m a n, T a N, m @ N, c a N, l a N, P a N, z a N, K a N, s a N, x a N, m a i, n a N, m a ueI, m a iaU, m a ioU, m a yE, m a N y, m a, a N	164908.52	0.46	NA	NA	NA	NA
袤	added	maU	mao	m aU	maʊ	NA	m	CVV	1	3	3	2	added	0	0	NA	0	猫, 毛, 矛, 茅, 蟊, 锚, 冇, 卯, 昴, 冒, 帽, 茂, 貌, 贸	14	36	27	8	1	x aU, m a, m eI, t aU, Z aU, k aU, m aI, z aU, l aU, P aU, p aU, S aU, K aU, m i, T aU, C aU, m uo, c aU, m iaU, m u, n aU, m oU, r aU, s aU, m iE, m ioU, aU aU, m aU i, y m aU, iE m aU, uaI m aU, m aU u, i m aU, @ m aU, m aU y, aU	47893.0416667	0.34	NA	NA	NA	NA
蹒	added	man	man	m a n	man	NA	m	CVN	1	3	3	3	added	0	0	NA	0	瞒, 蛮, 馒, 鳗, 满, 螨, 嫚, 幔, 慢, 曼, 漫, 蔓, 谩	13	42	31	9	2	K a n, t a n, m @ n, p a n, T a n, s a n, n a n, k a n, Z a n, f a n, S a n, m a N, l a n, m iE n, x a n, P a n, c a n, C a n, z a n, r a n, m i n, m a i, i a n, m a ueI, m a iaU, y a n, ioU a n, iaU a n, m a ioU, m a yE, ueI a n, m a n i, iE m a n, a m a n, aU m a n, m a n ioU, m a n yE, m a a n, m a n y, m a n aU, m a, a n	164020.994624	0.34	NA	NA	NA	NA
毛儿	added	mar	maor2	m a r	maɹ	NA	m	CVR	1	4	3	3	added	0	0	NA	0	NA	NA	14	13	0	1	n a r, m a N, m a n, m a i, p a r, m a ueI, m a iaU, k a r, m i r, t a r, K a r, m a ioU, m a yE, m a	295287.923077	0.42	NA	NA	NA	NA
袂	added	meI	mei	m eI	meɪ	NA	m	CVV	1	3	3	2	added	0	0	NA	0	媒, 枚, 梅, 楣, 没, 湄, 煤, 玫, 眉, 莓, 酶, 鎇, 霉, 毎, 每, 渼, 美, 镁, 镅, 妹, 媚, 寐, 抺, 昧, 眛, 魅	26	30	20	9	1	m a, k eI, t eI, p eI, S eI, x eI, m aI, f eI, l eI, m i, m uo, m aU, n eI, P eI, m iaU, m u, m oU, z eI, m iE, m ioU, m eI ioU, m eI ueI, ioU m eI, m eI yE, aI m eI, y m eI, u m eI, m eI y, m eI i, eI	51637.9277778	0.27	NA	NA	NA	NA
彌	added	mi	mi	m i	mi	NA	m	CV	1	2	2	2	added	0	0	NA	0	咪, 弥, 祢, 糜, 袮, 谜, 迷, 醚, 麋, 弭, 眯, 米, 靡, 密, 幂, 汨, 泌, 秘, 糸, 蜜, 觅	21	51	31	19	1	n i, m a, m eI, l i, J i, Q i, p i, t i, m aI, X i, T i, ueI i, P i, m uo, m aU, i i, m iaU, m u, m oU, ioU i, u i, a i, ia i, m iE, @ i, y i, uaI i, aI i, m ioU, iaU i, iE i, m i N, m i n, y m i, m aU i, m i yE, m a i, m i y, m i ioU, aU m i, m i u, yE m i, ueI m i, m uo i, m aI i, ia m i, m i r, i m i, u m i, m eI i, i	304844.198642	0.27	NA	NA	NA	NA
腼	added	miEn	mian	m iE n	miɛn	NA	m	CGVN	1	4	4	3	added	0	0	NA	0	棉, 眠, 绵, 免, 冕, 勉, 愐, 缅, 面, 麺	10	32	20	10	2	Q iE n, t iE n, J iE n, T iE n, m @ n, n iE n, X iE n, p iE n, l iE n, P iE n, m a n, y iE n, m i n, iaU iE n, i iE n, u iE n, ueI iE n, ioU iE n, @ iE n, aI iE n, uaI m iE n, i m iE n, m iE n i, m aU iE n, ueI m iE n, m eI iE n, m iE n y, ioU m iE n, iE m iE n, m iE n @, iE n, m iE	31071.65	0.35	NA	NA	NA	NA
銘	added	miN	ming	m i N	miŋ	NA	m	CVN	1	4	3	3	added	0	0	NA	0	冥, 名, 明, 暝, 茗, 铭, 鸣, 酩, 命	9	33	18	13	2	T i N, J i N, X i N, Q i N, p i N, l i N, t i N, m a N, m @ N, P i N, m i n, n i N, m i yE, iE i N, m i y, m i ioU, m i u, m i r, m i N i, ioU m i N, m i N y, iaU m i N, u m i N, m i N @, m i N ueI, i m i N, m i ua N, @ m i N, ueI m i N, m i N yE, y m i N, i N, m i	26763.3931624	0.21	NA	NA	NA	NA
缈	added	miaU	miao	m iaU	miaʊ	NA	m	CGVV	1	4	4	2	added	0	0	NA	0	喵, 描, 瞄, 苗, 杪, 渺, 秒, 藐, 妙, 庙	10	30	22	7	1	m a, m eI, J iaU, X iaU, m aI, T iaU, t iaU, Q iaU, m i, m uo, l iaU, m aU, P iaU, n iaU, m u, m oU, p iaU, m iE, aI iaU, i iaU, iaU iaU, m ioU, i m iaU, ueI m iaU, m a iaU, u m iaU, m iaU y, ioU m iaU, aU m iaU, iaU	319308.5	0.31	NA	NA	NA	NA
皿	added	min	min	m i n	min	NA	m	CVN	1	3	3	3	added	0	0	NA	0	岷, 旻, 民, 珉, 悯, 抿, 敏, 泯, 闵	9	28	20	6	2	m @ n, X i n, J i n, n i n, m i N, m a n, m iE n, Q i n, P i n, l i n, p i n, m i yE, y i n, m i y, m i ioU, m i u, ioU i n, ia i n, u i n, m i r, i m i n, m i n i, m aI i n, m i n iaU, ioU m i n, y m i n, m i, i n	16713.7166667	0.25	NA	NA	NA	NA
𦺒	added	moU	mou	m oU	moʊ	NA	m	CVV	1	3	3	2	added	0	0	NA	0	哞, 牟, 眸, 缪, 谋, 呣, 某	7	29	26	2	1	m a, t oU, m eI, z oU, S oU, m aI, k oU, x oU, T oU, Z oU, m i, m uo, m aU, C oU, K oU, l oU, m iaU, m u, r oU, s oU, m iE, c oU, f oU, oU oU, m ioU, P oU, m u oU, y m oU, oU	142032.653846	0.45	NA	NA	NA	NA
䮸	added	mu	mu	m u	mu	NA	m	CV	1	2	2	2	added	0	0	NA	0	亩, 姆, 姥, 拇, 母, 牡, 募, 墓, 幕, 慕, 暮, 木, 沐, 牧, 目, 睦, 穆, 苜	18	49	34	14	1	p u, m a, m eI, C u, Z u, m aI, S u, f u, t u, l u, K u, r u, m i, m uo, m aU, z u, k u, T u, x u, m iaU, m oU, s u, P u, iaU u, i u, n u, m iE, c u, iE u, ioU u, u u, ueI u, m ioU, uaI u, m u oU, m u u, m u y, aI m u, yE m u, ueI m u, iE m u, m i u, m u aI, m aU u, ioU m u, iaU m u, m ioU u, i m u, u	69435.3739496	0.33	NA	NA	NA	NA
么	added	muo	muo	m uo	muo	NA	m	CGV	1	3	3	2	added	0	0	NA	0	模, 摸, 摩, 摹, 磨, 蘑, 谟, 馍, 魔, 抹, 寞, 末, 殁, 沫, 漠, 脉, 膜, 茉, 莫, 貘, 陌, 墨, 默	23	38	27	10	1	m a, S uo, m eI, x uo, z uo, k uo, t uo, c uo, m aI, s uo, m i, l uo, m aU, T uo, p uo, m iaU, P uo, m u, m oU, r uo, n uo, Z uo, m iE, C uo, K uo, m ioU, i uo, iaU m uo, @ m uo, ioU m uo, m uo ueI, m uo aI, m uo ia, m uo i, m uo y, yE m uo, aI m uo, uo	1733745.97778	0.31	NA	NA	NA	NA
哪	added	n@	ne	n @	nə	NA	n	CV	1	2	2	2	added	0	0	NA	0	呢, 讷	2	31	27	3	1	t @, n i, l @, Z @, n a, k @, K @, C @, x @, n y, n eI, S @, r @, T @, n iaU, n ioU, n aU, s @, z @, n aI, n uo, c @, n u, n iE, n yE, aI @, y @, n @ N, n @ n, ua n @, @	267626.185185	0.4	NA	NA	NA	NA
㲌	added	n@N	neng	n @ N	nəŋ	NA	n	CVN	1	4	3	3	added	0	0	NA	0	能	1	26	22	3	1	t @ N, Z @ N, C @ N, S @ N, n o N, f @ N, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, n ia N, c @ N, x @ N, p @ N, n i N, K @ N, n @ n, n a N, k @ N, s @ N, u n @ N, ueI n @ N, i n @ N, n @	84407.1212121	0.45	NA	NA	NA	NA
捺	added	na	na	n a	na	NA	n	CV	1	2	2	2	added	0	0	NA	0	哪, 拿, 镎, 嗱, 吶, 呐, 纳, 那, 钠	9	35	29	5	1	n i, T a, p a, m a, t a, n @, S a, l a, C a, f a, n y, P a, n eI, x a, n iaU, z a, K a, Z a, n ioU, n aU, s a, n aI, n uo, c a, n u, n iE, n yE, a a, k a, n a r, n a n, n a ueI, n a N, n a iaU, a	243604.641379	0.39	NA	NA	NA	NA
腉	added	naI	nai	n aI	naɪ	NA	n	CVV	1	3	3	2	added	0	0	NA	0	乃, 奶, 氖, 迺, 奈, 柰, 耐, 萘	8	36	30	5	1	n i, z aI, n a, l aI, n @, T aI, t aI, c aI, k aI, x aI, K aI, m aI, P aI, n y, p aI, n eI, n iaU, n ioU, n aU, s aI, n uo, C aI, n u, Z aI, n iE, S aI, n yE, ioU aI, u aI, aI aI, n aI ioU, u n aI, ueI n aI, @ n aI, n i aI, aI	124209.433333	0.39	NA	NA	NA	NA
齉	added	naN	nang	n a N	naŋ	NA	n	CVN	1	4	3	3	added	0	0	NA	0	囔, 囊	2	29	25	2	2	n @ N, r a N, S a N, p a N, t a N, Z a N, n a r, f a N, C a N, n a n, n o N, k a N, m a N, T a N, c a N, l a N, P a N, n ia N, z a N, K a N, n i N, s a N, x a N, n a ueI, n a iaU, n a ia N, uo n a N, n a, a N	161486.72	0.42	NA	NA	NA	NA
鬧	added	naU	nao	n aU	naʊ	NA	n	CVV	1	3	3	2	added	0	0	NA	0	孬, 呶, 挠, 恼, 瑙, 脑, 淖, 闹	8	31	29	1	1	n i, x aU, n a, t aU, n @, Z aU, k aU, z aU, l aU, P aU, p aU, S aU, K aU, n y, T aU, C aU, m aU, n eI, c aU, n iaU, n ioU, n aI, n uo, r aU, n u, s aU, n iE, n yE, aU aU, aU n aU, aU	84965.9310345	0.47	NA	NA	NA	NA
䕼	added	nan	nan	n a n	nan	NA	n	CVN	1	3	3	3	added	0	0	NA	0	囡, 南, 喃, 楠, 男, 难, 萳, 蝻, 赧	9	46	30	14	2	K a n, t a n, n iE n, n a r, p a n, T a n, s a n, n i n, k a n, Z a n, f a n, S a n, m a n, l a n, x a n, P a n, c a n, C a n, z a n, r a n, n ua n, n a ueI, i a n, n @ n, n a N, y a n, n a iaU, ioU a n, iaU a n, ueI a n, ua n a n, n a n i, n a n ioU, yE n a n, ueI n a n, i n a n, y n a n, u@ n a n, iE n a n, n a n y, a n a n, n a n ueI, n a n ia, n a n oU, n a, a n	144491.147619	0.31	NA	NA	NA	NA
脑儿	added	nar	naor	n a r	naɹ	NA	n	CVR	1	4	3	3	added	0	0	NA	0	那儿, 哪儿	2	12	10	1	1	n a n, n a ueI, n ia r, n a N, n io r, p a r, n a iaU, k a r, t a r, K a r, n a r u, n a	253262.5	0.26	NA	NA	NA	NA
內	added	neI	nei	n eI	neɪ	NA	n	CVV	1	3	3	2	added	0	0	NA	0	馁, 内	2	28	22	5	1	n i, n a, m eI, k eI, t eI, p eI, n @, S eI, x eI, f eI, l eI, n y, P eI, n iaU, n ioU, n aU, n aI, n uo, n u, z eI, n iE, n yE, n eI i, i n eI, u n eI, n eI u, n eI uaI, eI	104654.581818	0.34	NA	NA	NA	NA
妮	added	ni	ni	n i	ni	NA	n	CV	1	2	2	2	added	0	0	NA	0	妮, 尼, 泥, 霓, 你, 妳, 拟, 匿, 昵, 溺, 腻, 逆	12	49	33	15	1	n a, l i, n @, J i, Q i, p i, t i, X i, T i, n y, ueI i, m i, P i, n eI, i i, n iaU, n ioU, n aU, n aI, ioU i, n uo, u i, a i, ia i, n u, n iE, @ i, y i, n yE, uaI i, aI i, iaU i, iE i, n i n, yE n i, ua n i, n eI i, n i N, iE n i, u@ n i, n u i, a n i, y n i, ioU n i, n i aI, i n i, n i ueI, u n i, i	256548.836364	0.3	NA	NA	NA	NA
鑷	added	niE	nie	n iE	niɛ	NA	n	CGV	1	3	3	2	added	0	0	NA	0	捏, 乜, 啮, 孽, 涅, 聂, 蘖, 蹑, 镊, 镍, 颞	11	32	27	4	1	n i, n a, n @, p iE, X iE, J iE, n y, n eI, n iaU, n ioU, n aU, Q iE, T iE, l iE, n aI, iE iE, n uo, t iE, u iE, n u, m iE, n yE, P iE, aU iE, yE iE, y iE, ueI iE, n iE n, yE n iE, iE n iE, iaU n iE, iE	219134.351852	0.39	NA	NA	NA	NA
唸	added	niEn	nian	n iE n	niɛn	NA	n	CGVN	1	4	4	3	added	0	0	NA	0	蔫, 年, 拈, 粘, 鮎, 鲶, 黏, 捻, 撵, 碾, 辇, 辗, 廿, 念	14	36	21	13	2	Q iE n, t iE n, J iE n, T iE n, X iE n, p iE n, n i n, n a n, l iE n, P iE n, m iE n, y iE n, iaU iE n, n ua n, i iE n, n @ n, u iE n, ueI iE n, ioU iE n, @ iE n, aI iE n, ua n iE n, n uo iE n, i n iE n, n iE n ioU, n iE n i, yE n iE n, n iE n y, n aU iE n, ioU n iE n, n iE n yE, iE n iE n, y n iE n, n iE n ia, iE n, n iE	26804.3150183	0.3	NA	NA	NA	NA
擰	added	niN	ning	n i N	niŋ	NA	n	CVN	1	4	3	3	added	0	0	NA	0	凝, 宁, 拧, 柠, 狞	5	25	17	6	2	n @ N, T i N, J i N, X i N, Q i N, p i N, l i N, n i n, m i N, t i N, n o N, P i N, n ia N, iE i N, n a N, n i aI, n i ueI, i n i N, y n i N, n eI i N, a n i N, u@ n i N, n y i N, n i, i N	702869.04902	0.25	NA	NA	NA	NA
鳥	added	niaU	niao	n iaU	niaʊ	NA	n	CGVV	1	4	4	2	added	0	0	NA	0	袅, 鸟, 尿, 脲	4	29	24	4	1	n i, n a, n @, J iaU, X iaU, T iaU, t iaU, Q iaU, n y, l iaU, n eI, m iaU, P iaU, n ioU, n aU, p iaU, n aI, n uo, n u, n iE, n yE, aI iaU, i iaU, iaU iaU, ua n iaU, n a iaU, n iaU uo, iE n iaU, iaU	365054.916667	0.36	NA	NA	NA	NA
娘儿	added	niar	niangr	n ia r	niaɹ	NA	n	CGVR	1	6	4	3	added	0	0	NA	0	鸟儿	1	5	5	0	0	n a r, n ia N, n io r, X ia r, J ia r	5454.6	0.2	NA	NA	NA	NA
拰	added	nin	nin	n i n	nin	NA	n	CVN	1	3	3	3	added	0	0	NA	0	您	1	24	18	4	2	X i n, n iE n, J i n, n a n, Q i n, P i n, l i n, m i n, n i N, p i n, n ua n, y i n, n @ n, ioU i n, n i aI, ia i n, u i n, n i ueI, yE n i n, i n i n, iE n i n, n i n a, n i, i n	680484.222222	0.29	NA	NA	NA	NA
鈕	added	nioU	niu	n ioU	nioʊ	NA	n	CGVV	1	3	4	2	added	0	0	NA	0	妞, 牛, 忸, 扭, 纽, 钮, 拗	7	37	27	9	1	n i, J ioU, n a, n @, Q ioU, l ioU, n y, n eI, X ioU, t ioU, n iaU, n aU, n aI, n uo, n u, n iE, n yE, ueI ioU, m ioU, uo ioU, aU ioU, ioU ioU, iE ioU, a ioU, y ioU, i ioU, u ioU, n ioU yE, n y ioU, n aI ioU, i n ioU, yE n ioU, iE n ioU, n ioU ioU, n ioU ua, y n ioU, ioU	413390.296296	0.31	NA	NA	NA	NA
牛儿	added	nior	niur	n io r	nioɹ	NA	n	CGVR	1	4	4	3	added	0	0	NA	0	妞儿	1	2	2	0	0	n a r, n ia r	12679	0	NA	NA	NA	NA
哝	added	noN	nong	n o N	noŋ	NA	n	CVN	1	4	3	3	added	0	0	NA	0	侬, 农, 浓, 脓, 弄	5	22	16	6	0	n @ N, Z o N, c o N, t o N, s o N, T o N, z o N, C o N, k o N, K o N, x o N, n ia N, l o N, r o N, n i N, n a N, y n o N, n o N iE, n o N iaU, n o N u, n o N y, u n o N	22239.5833333	0.34	NA	NA	NA	NA
㝹	added	noU	nou	n oU	noʊ	NA	n	CVV	1	3	3	2	added	0	0	NA	0	耨	1	32	30	1	1	n i, n a, t oU, n @, z oU, S oU, k oU, x oU, T oU, Z oU, n y, n eI, C oU, K oU, l oU, n iaU, n ioU, n aU, m oU, r oU, s oU, n aI, n uo, n u, n iE, c oU, n yE, f oU, oU oU, P oU, ua n oU, oU	176585.4	0.47	NA	NA	NA	NA
黁	added	nun	nun	n u n	nun	NA	n	CVN	1	3	3	3	added	0	0	NA	0	NA	NA	20	19	0	1	n iE n, n i n, n a n, x u n, t u n, k u n, C u n, l u n, Z u n, c u n, K u n, T u n, S u n, n ua n, z u n, n @ n, s u n, r u n, n u i, n u	5881.36842105	0.47	NA	NA	NA	NA
袲	added	nuo	nuo	n uo	nuo	NA	n	CGV	1	3	3	2	added	0	0	NA	0	娜, 挪, 懦, 糯, 诺, 锘	6	34	29	4	1	n i, n a, S uo, x uo, z uo, k uo, n @, t uo, c uo, s uo, n y, m uo, l uo, T uo, n eI, p uo, P uo, n iaU, n ioU, n aU, r uo, n aI, Z uo, n u, n iE, C uo, n yE, K uo, i uo, n uo ueI, iE n uo, n iaU uo, n uo uo, uo	1770324.84483	0.4	NA	NA	NA	NA
疟	added	nyE	nve	n yE	nyɛ	NA	n	CGV	1	3	3	2	added	0	0	NA	0	虐	1	25	22	2	1	n i, n a, n @, Q yE, n y, X yE, n eI, n iaU, n ioU, n aU, J yE, n aI, n uo, y yE, n u, n iE, l yE, u yE, i yE, ioU yE, ueI yE, iaU yE, i n yE, n ioU yE, yE	103419.454545	0.41	NA	NA	NA	NA
欧	added	oU	ou	oU	oʊ	NA	o	VV	1	2	2	1	added	0	0	NA	0	喔, 欧, 殴, 沤, 瓯, 讴, 鸥, 哦, 偶, 呕, 耦, 藕, 噢	13	18	0	18	0	c oU, C oU, f oU, k oU, K oU, l oU, m oU, oU oU, oU y, P oU, r oU, s oU, S oU, t oU, T oU, x oU, z oU, Z oU	21513.5	0.9	NA	NA	NA	NA
埄	added	p@N	beng	p @ N	pəŋ	NA	p	CVN	1	4	3	3	added	0	0	NA	0	嘣, 崩, 绷, 甭, 泵, 蹦, 迸, 镚	8	20	20	0	0	n @ N, p a N, t @ N, Z @ N, p i N, C @ N, S @ N, f @ N, p @ n, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, K @ N, k @ N, s @ N	20329.4	0.72	NA	NA	NA	NA
畚	added	p@n	ben	p @ n	pən	NA	p	CVN	1	3	3	3	added	0	0	NA	0	奔, 锛, 本, 苯, 笨	5	22	17	4	1	x @ n, r @ n, Z @ n, k @ n, m @ n, p a n, p iE n, f @ n, S @ n, K @ n, C @ n, z @ n, p @ N, P @ n, s @ n, p i n, n @ n, p @ n i, p @ n yE, y p @ n, p uo @ n, @ n	81254.6470588	0.41	NA	NA	NA	NA
罷	added	pa	ba	p a	pa	NA	p	CV	1	2	2	2	added	0	0	NA	0	吧, 八, 叭, 巴, 疤, 笆, 粑, 芭, 拔, 茇, 钹, 把, 靶, 坝, 爸, 罢, 霸	17	37	25	11	1	p u, T a, m a, n a, t a, p eI, p iE, p i, S a, l a, C a, f a, p aU, P a, p aI, p uo, x a, z a, K a, Z a, s a, p iaU, c a, a a, k a, p a N, p a n, p a uo, i p a, ia p a, p a r, p a yE, iE p a, @ p a, p a ia, a p a, a	233862.84	0.31	NA	NA	NA	NA
敗	added	paI	bai	p aI	paɪ	NA	p	CVV	1	3	3	2	added	0	0	NA	0	掰, 白, 佰, 摆, 百, 呗, 拜, 稗, 败	9	36	26	9	1	p u, z aI, p a, l aI, p eI, T aI, p iE, t aI, c aI, p i, k aI, x aI, K aI, m aI, P aI, p aU, p uo, p iaU, s aI, n aI, C aI, Z aI, S aI, ioU aI, u aI, aI aI, i p aI, p eI aI, iaU p aI, u p aI, p aI i, p uo aI, p aI ueI, p aI y, p aI @, aI	120559.717949	0.34	NA	NA	NA	NA
綁	added	paN	bang	p a N	paŋ	NA	p	CVN	1	4	3	3	added	0	0	NA	0	帮, 梆, 浜, 邦, 榜, 绑, 膀, 髈, 傍, 棒, 甏, 磅, 蚌, 谤, 镑	15	28	24	2	2	r a N, S a N, t a N, p i N, Z a N, f a N, p a n, C a N, k a N, m a N, T a N, c a N, l a N, P a N, z a N, p @ N, K a N, p a uo, s a N, x a N, n a N, p a r, p a yE, p a ia, p a ua N, p a i N, p a, a N	185169.166667	0.45	NA	NA	NA	NA
鸨	added	paU	bao	p aU	paʊ	NA	p	CVV	1	3	3	2	added	0	0	NA	0	包, 孢, 胞, 苞, 褒, 保, 堡, 宝, 葆, 饱, 报, 抱, 暴, 煲, 爆, 豹, 鲍	17	37	25	11	1	p u, x aU, p a, t aU, p eI, p iE, Z aU, p i, k aU, z aU, l aU, P aU, S aU, K aU, T aU, C aU, p aI, m aU, p uo, c aU, n aU, p iaU, r aU, s aU, aU aU, p aU ioU, p aU ueI, y p aU, p aU y, ioU p aU, p aU u, iaU p aU, @ p aU, p aU i, p aU ia, i p aU, aU	79918.9054545	0.31	NA	NA	NA	NA
狈	added	peI	bei	p eI	peɪ	NA	p	CVV	1	3	3	2	added	0	0	NA	0	卑, 悲, 杯, 碑, 背, 北, 倍, 备, 孛, 悖, 焙, 蓓, 被, 贝, 辈, 钡	16	28	18	9	1	p u, p a, m eI, k eI, t eI, p iE, S eI, x eI, p i, p aU, f eI, l eI, p aI, n eI, p uo, P eI, p iaU, z eI, y p eI, ueI p eI, p eI aI, p eI ueI, p eI yE, p eI oU, i p eI, ioU p eI, p eI uo, eI	95074.6111111	0.27	NA	NA	NA	NA
