Char	Lexicality	Key	PY	Pho	IPA	Tone	Initial	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqDowls	FreqDL	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen
妸	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	76	0	76	0	@ C@N, @ CoU, @ i, @ iEn, @ Ji, @ Jyn, @ kan, @ koU, @ kueI, @ kun, @ kuo, @ liE, @ m@N, @ maU, @ miN, @ muo, @ niEn, @ pa, @ paU, @ r@n, @ s!, @ Sa, @ toU, @ ToU, @ tu, @ u@n, @ uaI, @ xaU, @ Xi, @ Xin, @ XiN, @ xua, @ y, @ yn, @ z!, @ Z!, @ Za, @ Zan, @ ZaU, @ Zu, aI @, Ca @, CaU @, CoU @, Cu @, f@n @, feI @, Ji @, Jin @, JiN @, Jy @, kaU @, Kuan @, miEn @, miN @, paI @, PeI @, Qi @, QiEn @, QyEn @, San @, SaN @, su @, Su @, ta @, TiEn @, tiN @, uan @, Xia @, XiE @, XiEn @, XioN @, y @, zoN @, zueI @, zuo @	196.368421052632	0.49	0	0	0	0
妿	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	76	0	76	0	@ C@N, @ CoU, @ i, @ iEn, @ Ji, @ Jyn, @ kan, @ koU, @ kueI, @ kun, @ kuo, @ liE, @ m@N, @ maU, @ miN, @ muo, @ niEn, @ pa, @ paU, @ r@n, @ s!, @ Sa, @ toU, @ ToU, @ tu, @ u@n, @ uaI, @ xaU, @ Xi, @ Xin, @ XiN, @ xua, @ y, @ yn, @ z!, @ Z!, @ Za, @ Zan, @ ZaU, @ Zu, aI @, Ca @, CaU @, CoU @, Cu @, f@n @, feI @, Ji @, Jin @, JiN @, Jy @, kaU @, Kuan @, miEn @, miN @, paI @, PeI @, Qi @, QiEn @, QyEn @, San @, SaN @, su @, Su @, ta @, TiEn @, tiN @, uan @, Xia @, XiE @, XiEn @, XioN @, y @, zoN @, zueI @, zuo @	196.368421052632	0.49	0	0	0	0
娿	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	76	0	76	0	@ C@N, @ CoU, @ i, @ iEn, @ Ji, @ Jyn, @ kan, @ koU, @ kueI, @ kun, @ kuo, @ liE, @ m@N, @ maU, @ miN, @ muo, @ niEn, @ pa, @ paU, @ r@n, @ s!, @ Sa, @ toU, @ ToU, @ tu, @ u@n, @ uaI, @ xaU, @ Xi, @ Xin, @ XiN, @ xua, @ y, @ yn, @ z!, @ Z!, @ Za, @ Zan, @ ZaU, @ Zu, aI @, Ca @, CaU @, CoU @, Cu @, f@n @, feI @, Ji @, Jin @, JiN @, Jy @, kaU @, Kuan @, miEn @, miN @, paI @, PeI @, Qi @, QiEn @, QyEn @, San @, SaN @, su @, Su @, ta @, TiEn @, tiN @, uan @, Xia @, XiE @, XiEn @, XioN @, y @, zoN @, zueI @, zuo @	196.368421052632	0.49	0	0	0	0
婀	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	76	0	76	0	@ C@N, @ CoU, @ i, @ iEn, @ Ji, @ Jyn, @ kan, @ koU, @ kueI, @ kun, @ kuo, @ liE, @ m@N, @ maU, @ miN, @ muo, @ niEn, @ pa, @ paU, @ r@n, @ s!, @ Sa, @ toU, @ ToU, @ tu, @ u@n, @ uaI, @ xaU, @ Xi, @ Xin, @ XiN, @ xua, @ y, @ yn, @ z!, @ Z!, @ Za, @ Zan, @ ZaU, @ Zu, aI @, Ca @, CaU @, CoU @, Cu @, f@n @, feI @, Ji @, Jin @, JiN @, Jy @, kaU @, Kuan @, miEn @, miN @, paI @, PeI @, Qi @, QiEn @, QyEn @, San @, SaN @, su @, Su @, ta @, TiEn @, tiN @, uan @, Xia @, XiE @, XiEn @, XioN @, y @, zoN @, zueI @, zuo @	196.368421052632	0.49	0	0	0	0
屙	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	76	0	76	0	@ C@N, @ CoU, @ i, @ iEn, @ Ji, @ Jyn, @ kan, @ koU, @ kueI, @ kun, @ kuo, @ liE, @ m@N, @ maU, @ miN, @ muo, @ niEn, @ pa, @ paU, @ r@n, @ s!, @ Sa, @ toU, @ ToU, @ tu, @ u@n, @ uaI, @ xaU, @ Xi, @ Xin, @ XiN, @ xua, @ y, @ yn, @ z!, @ Z!, @ Za, @ Zan, @ ZaU, @ Zu, aI @, Ca @, CaU @, CoU @, Cu @, f@n @, feI @, Ji @, Jin @, JiN @, Jy @, kaU @, Kuan @, miEn @, miN @, paI @, PeI @, Qi @, QiEn @, QyEn @, San @, SaN @, su @, Su @, ta @, TiEn @, tiN @, uan @, Xia @, XiE @, XiEn @, XioN @, y @, zoN @, zueI @, zuo @	196.368421052632	0.49	0	0	0	0
痾	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	76	0	76	0	@ C@N, @ CoU, @ i, @ iEn, @ Ji, @ Jyn, @ kan, @ koU, @ kueI, @ kun, @ kuo, @ liE, @ m@N, @ maU, @ miN, @ muo, @ niEn, @ pa, @ paU, @ r@n, @ s!, @ Sa, @ toU, @ ToU, @ tu, @ u@n, @ uaI, @ xaU, @ Xi, @ Xin, @ XiN, @ xua, @ y, @ yn, @ z!, @ Z!, @ Za, @ Zan, @ ZaU, @ Zu, aI @, Ca @, CaU @, CoU @, Cu @, f@n @, feI @, Ji @, Jin @, JiN @, Jy @, kaU @, Kuan @, miEn @, miN @, paI @, PeI @, Qi @, QiEn @, QyEn @, San @, SaN @, su @, Su @, ta @, TiEn @, tiN @, uan @, Xia @, XiE @, XiEn @, XioN @, y @, zoN @, zueI @, zuo @	196.368421052632	0.49	0	0	0	0
阿	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	76	0	76	0	@ C@N, @ CoU, @ i, @ iEn, @ Ji, @ Jyn, @ kan, @ koU, @ kueI, @ kun, @ kuo, @ liE, @ m@N, @ maU, @ miN, @ muo, @ niEn, @ pa, @ paU, @ r@n, @ s!, @ Sa, @ toU, @ ToU, @ tu, @ u@n, @ uaI, @ xaU, @ Xi, @ Xin, @ XiN, @ xua, @ y, @ yn, @ z!, @ Z!, @ Za, @ Zan, @ ZaU, @ Zu, aI @, Ca @, CaU @, CoU @, Cu @, f@n @, feI @, Ji @, Jin @, JiN @, Jy @, kaU @, Kuan @, miEn @, miN @, paI @, PeI @, Qi @, QiEn @, QyEn @, San @, SaN @, su @, Su @, ta @, TiEn @, tiN @, uan @, Xia @, XiE @, XiEn @, XioN @, y @, zoN @, zueI @, zuo @	196.368421052632	0.49	0	0	0	0
鵝	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	76	0	76	0	@ C@N, @ CoU, @ i, @ iEn, @ Ji, @ Jyn, @ kan, @ koU, @ kueI, @ kun, @ kuo, @ liE, @ m@N, @ maU, @ miN, @ muo, @ niEn, @ pa, @ paU, @ r@n, @ s!, @ Sa, @ toU, @ ToU, @ tu, @ u@n, @ uaI, @ xaU, @ Xi, @ Xin, @ XiN, @ xua, @ y, @ yn, @ z!, @ Z!, @ Za, @ Zan, @ ZaU, @ Zu, aI @, Ca @, CaU @, CoU @, Cu @, f@n @, feI @, Ji @, Jin @, JiN @, Jy @, kaU @, Kuan @, miEn @, miN @, paI @, PeI @, Qi @, QiEn @, QyEn @, San @, SaN @, su @, Su @, ta @, TiEn @, tiN @, uan @, Xia @, XiE @, XiEn @, XioN @, y @, zoN @, zueI @, zuo @	196.368421052632	0.49	0	0	0	0
咹	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	76	0	76	0	@ C@N, @ CoU, @ i, @ iEn, @ Ji, @ Jyn, @ kan, @ koU, @ kueI, @ kun, @ kuo, @ liE, @ m@N, @ maU, @ miN, @ muo, @ niEn, @ pa, @ paU, @ r@n, @ s!, @ Sa, @ toU, @ ToU, @ tu, @ u@n, @ uaI, @ xaU, @ Xi, @ Xin, @ XiN, @ xua, @ y, @ yn, @ z!, @ Z!, @ Za, @ Zan, @ ZaU, @ Zu, aI @, Ca @, CaU @, CoU @, Cu @, f@n @, feI @, Ji @, Jin @, JiN @, Jy @, kaU @, Kuan @, miEn @, miN @, paI @, PeI @, Qi @, QiEn @, QyEn @, San @, SaN @, su @, Su @, ta @, TiEn @, tiN @, uan @, Xia @, XiE @, XiEn @, XioN @, y @, zoN @, zueI @, zuo @	196.368421052632	0.49	0	0	0	0
垩	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	76	0	76	0	@ C@N, @ CoU, @ i, @ iEn, @ Ji, @ Jyn, @ kan, @ koU, @ kueI, @ kun, @ kuo, @ liE, @ m@N, @ maU, @ miN, @ muo, @ niEn, @ pa, @ paU, @ r@n, @ s!, @ Sa, @ toU, @ ToU, @ tu, @ u@n, @ uaI, @ xaU, @ Xi, @ Xin, @ XiN, @ xua, @ y, @ yn, @ z!, @ Z!, @ Za, @ Zan, @ ZaU, @ Zu, aI @, Ca @, CaU @, CoU @, Cu @, f@n @, feI @, Ji @, Jin @, JiN @, Jy @, kaU @, Kuan @, miEn @, miN @, paI @, PeI @, Qi @, QiEn @, QyEn @, San @, SaN @, su @, Su @, ta @, TiEn @, tiN @, uan @, Xia @, XiE @, XiEn @, XioN @, y @, zoN @, zueI @, zuo @	196.368421052632	0.49	0	0	0	0
惡	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	76	0	76	0	@ C@N, @ CoU, @ i, @ iEn, @ Ji, @ Jyn, @ kan, @ koU, @ kueI, @ kun, @ kuo, @ liE, @ m@N, @ maU, @ miN, @ muo, @ niEn, @ pa, @ paU, @ r@n, @ s!, @ Sa, @ toU, @ ToU, @ tu, @ u@n, @ uaI, @ xaU, @ Xi, @ Xin, @ XiN, @ xua, @ y, @ yn, @ z!, @ Z!, @ Za, @ Zan, @ ZaU, @ Zu, aI @, Ca @, CaU @, CoU @, Cu @, f@n @, feI @, Ji @, Jin @, JiN @, Jy @, kaU @, Kuan @, miEn @, miN @, paI @, PeI @, Qi @, QiEn @, QyEn @, San @, SaN @, su @, Su @, ta @, TiEn @, tiN @, uan @, Xia @, XiE @, XiEn @, XioN @, y @, zoN @, zueI @, zuo @	196.368421052632	0.49	0	0	0	0
鍔	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	76	0	76	0	@ C@N, @ CoU, @ i, @ iEn, @ Ji, @ Jyn, @ kan, @ koU, @ kueI, @ kun, @ kuo, @ liE, @ m@N, @ maU, @ miN, @ muo, @ niEn, @ pa, @ paU, @ r@n, @ s!, @ Sa, @ toU, @ ToU, @ tu, @ u@n, @ uaI, @ xaU, @ Xi, @ Xin, @ XiN, @ xua, @ y, @ yn, @ z!, @ Z!, @ Za, @ Zan, @ ZaU, @ Zu, aI @, Ca @, CaU @, CoU @, Cu @, f@n @, feI @, Ji @, Jin @, JiN @, Jy @, kaU @, Kuan @, miEn @, miN @, paI @, PeI @, Qi @, QiEn @, QyEn @, San @, SaN @, su @, Su @, ta @, TiEn @, tiN @, uan @, Xia @, XiE @, XiEn @, XioN @, y @, zoN @, zueI @, zuo @	196.368421052632	0.49	0	0	0	0
锷	added	@	e	@	ə	NA	@	V	1	1	1	1	added	0	0		0	0	俄, 娥, 峨, 蚵, 蛾, 讹, 锇, 额, 鹅, 噁, 恶, 咹, 厄, 呃, 噩, 愕, 扼, 搤, 腭, 萼, 轭, 遏, 鄂, 颚, 饿, 鳄	26	76	0	76	0	@ C@N, @ CoU, @ i, @ iEn, @ Ji, @ Jyn, @ kan, @ koU, @ kueI, @ kun, @ kuo, @ liE, @ m@N, @ maU, @ miN, @ muo, @ niEn, @ pa, @ paU, @ r@n, @ s!, @ Sa, @ toU, @ ToU, @ tu, @ u@n, @ uaI, @ xaU, @ Xi, @ Xin, @ XiN, @ xua, @ y, @ yn, @ z!, @ Z!, @ Za, @ Zan, @ ZaU, @ Zu, aI @, Ca @, CaU @, CoU @, Cu @, f@n @, feI @, Ji @, Jin @, JiN @, Jy @, kaU @, Kuan @, miEn @, miN @, paI @, PeI @, Qi @, QiEn @, QyEn @, San @, SaN @, su @, Su @, ta @, TiEn @, tiN @, uan @, Xia @, XiE @, XiEn @, XioN @, y @, zoN @, zueI @, zuo @	196.368421052632	0.49	0	0	0	0
峎	added	@n	en	@n	ən	NA	@	VN	1	2	2	1	added	0	0		0	0	嗯, 恩, 摁	3	16	0	16	0	@n aI, @n CoU, @n QiN, @n r@n, @n s!, @n S!, @n tiEn, @n xueI, @n yEn, @n z@, KaI @n, kan @n, puo @n, S! @n, XiE @n, xoN @n	58.6875	0.5	0	0	0	0
鞥	added	@N	eng	@N	əŋ	NA	@	VN	1	3	2	1	added	0	0		0	0		0	0	0	0	0		0	0	0	0	0	0
尔	added	@r	er	@r	əɹ	NA	@	VR	1	2	2	1	added	0	0		0	0	儿, 而, 鸸, 尓, 尔, 珥, 耳, 饵, 二, 贰	10	106	0	106	0	@r CueI, @r f@n, @r faN, @r i, @r iEn, @r Ji, @r Jin, @r k@, @r K@, @r k@n, @r ku, @r kuaN, @r laN, @r liaU, @r lioU, @r loN, @r miN, @r mu, @r muo, @r ny, @r paI, @r peI, @r piEn, @r Qi, @r QiE, @r QiEn, @r r!, @r S!, @r saI, @r san, @r SoU, @r sun, @r t@N, @r tiEn, @r ToN, @r tuo, @r u, @r u@n, @r uaI, @r uan, @r Xi, @r xoU, @r xuan, @r y, @r yE, @r yEn, @r z!, @r Z@, @r Zan, c! @r, c@ @r, Ca @r, coN @r, CoN @r, Cu @r, fan @r, fu @r, i @r, in @r, iN @r, ioU @r, Ji @r, JiaU @r, JiEn @r, Jin @r, k@ @r, K@ @r, ku @r, KueI @r, laU @r, li @r, liN @r, lu @r, nan @r, neI @r, ni @r, niaN @r, ny @r, oU @r, peI @r, pu @r, Pu @r, Qi @r, Qin @r, ran @r, ru @r, S! @r, SaU @r, Sun @r, TaI @r, ti @r, tuo @r, u @r, ua @r, x@ @r, xaI @r, xu @r, xua @r, xuan @r, xueI @r, y @r, yE @r, z! @r, Z! @r, ZoU @r, Zuan @r	658.481132075472	0.5	0	0	0	0
餌	added	@r	er	@r	əɹ	NA	@	VR	1	2	2	1	added	0	0		0	0	儿, 而, 鸸, 尓, 尔, 珥, 耳, 饵, 二, 贰	10	106	0	106	0	@r CueI, @r f@n, @r faN, @r i, @r iEn, @r Ji, @r Jin, @r k@, @r K@, @r k@n, @r ku, @r kuaN, @r laN, @r liaU, @r lioU, @r loN, @r miN, @r mu, @r muo, @r ny, @r paI, @r peI, @r piEn, @r Qi, @r QiE, @r QiEn, @r r!, @r S!, @r saI, @r san, @r SoU, @r sun, @r t@N, @r tiEn, @r ToN, @r tuo, @r u, @r u@n, @r uaI, @r uan, @r Xi, @r xoU, @r xuan, @r y, @r yE, @r yEn, @r z!, @r Z@, @r Zan, c! @r, c@ @r, Ca @r, coN @r, CoN @r, Cu @r, fan @r, fu @r, i @r, in @r, iN @r, ioU @r, Ji @r, JiaU @r, JiEn @r, Jin @r, k@ @r, K@ @r, ku @r, KueI @r, laU @r, li @r, liN @r, lu @r, nan @r, neI @r, ni @r, niaN @r, ny @r, oU @r, peI @r, pu @r, Pu @r, Qi @r, Qin @r, ran @r, ru @r, S! @r, SaU @r, Sun @r, TaI @r, ti @r, tuo @r, u @r, ua @r, x@ @r, xaI @r, xu @r, xua @r, xuan @r, xueI @r, y @r, yE @r, z! @r, Z! @r, ZoU @r, Zuan @r	658.481132075472	0.5	0	0	0	0
迩	added	@r	er	@r	əɹ	NA	@	VR	1	2	2	1	added	0	0		0	0	儿, 而, 鸸, 尓, 尔, 珥, 耳, 饵, 二, 贰	10	106	0	106	0	@r CueI, @r f@n, @r faN, @r i, @r iEn, @r Ji, @r Jin, @r k@, @r K@, @r k@n, @r ku, @r kuaN, @r laN, @r liaU, @r lioU, @r loN, @r miN, @r mu, @r muo, @r ny, @r paI, @r peI, @r piEn, @r Qi, @r QiE, @r QiEn, @r r!, @r S!, @r saI, @r san, @r SoU, @r sun, @r t@N, @r tiEn, @r ToN, @r tuo, @r u, @r u@n, @r uaI, @r uan, @r Xi, @r xoU, @r xuan, @r y, @r yE, @r yEn, @r z!, @r Z@, @r Zan, c! @r, c@ @r, Ca @r, coN @r, CoN @r, Cu @r, fan @r, fu @r, i @r, in @r, iN @r, ioU @r, Ji @r, JiaU @r, JiEn @r, Jin @r, k@ @r, K@ @r, ku @r, KueI @r, laU @r, li @r, liN @r, lu @r, nan @r, neI @r, ni @r, niaN @r, ny @r, oU @r, peI @r, pu @r, Pu @r, Qi @r, Qin @r, ran @r, ru @r, S! @r, SaU @r, Sun @r, TaI @r, ti @r, tuo @r, u @r, ua @r, x@ @r, xaI @r, xu @r, xua @r, xuan @r, xueI @r, y @r, yE @r, z! @r, Z! @r, ZoU @r, Zuan @r	658.481132075472	0.5	0	0	0	0
啊	added	a	a	a	a	NA	a	V	1	1	1	1	added	0	0		0	0	啊, 阿, 嗄, 锕	4	17	0	17	0	a a, a faN, a feI, a i, a ia, a ioU, a JiE, a k@, a la, a li, a man, a pa, a Puo, a ti, a Ti, a tiE, a xoN	111.823529411765	1	0	0	0	0
礙	added	aI	ai	aI	aɪ	NA	a	VV	1	2	2	1	added	0	0		0	0	哀, 哎, 唉, 埃, 挨, 锿, 捱, 矮, 蔼, 霭, 嗳, 暧, 爱, 砹, 碍, 艾, 隘	17	107	0	107	0	@n aI, aI @, aI aI, aI C@N, aI CoU, aI fu, aI i, aI ia, aI iaU, aI iEn, aI Ji, aI JiaN, aI JiaU, aI Jin, aI k@, aI K@, aI k@r, aI KoU, aI kuo, aI li, aI liEn, aI ly, aI ma, aI meI, aI mu, aI muo, aI ni, aI ny, aI pan, aI PaN, aI Pi, aI piEn, aI puo, aI Qi, aI QiN, aI QioU, aI QyEn, aI r@n, aI s!, aI S!, aI s@, aI S@n, aI sa, aI SaN, aI su, aI ta, aI taI, aI Tan, aI taU, aI ti, aI toN, aI ToN, aI tuo, aI ua, aI x@, aI xaU, aI Xi, aI XiaU, aI Xin, aI xu, aI yEn, aI z!, aI Z@, aI zoU, c! aI, C@n aI, CaN aI, CoN aI, faN aI, fu aI, ioU aI, JiE aI, JiN aI, K@ aI, KaN aI, Ku aI, kuan aI, liEn aI, liN aI, mu aI, muo aI, ni aI, peI aI, PiEn aI, puo aI, Qin aI, QiN aI, QioU aI, r@ aI, r@n aI, T@N aI, u aI, x@ aI, Xi aI, Xia aI, XiaN aI, XiE aI, Xin aI, XiN aI, xoU aI, z! aI, Z! aI, Z@n aI, ZaN aI, ZoN aI, zu aI, zuo aI	325.85046728972	0.52	0	0	0	0
皑	added	aI	ai	aI	aɪ	NA	a	VV	1	2	2	1	added	0	0		0	0	哀, 哎, 唉, 埃, 挨, 锿, 捱, 矮, 蔼, 霭, 嗳, 暧, 爱, 砹, 碍, 艾, 隘	17	107	0	107	0	@n aI, aI @, aI aI, aI C@N, aI CoU, aI fu, aI i, aI ia, aI iaU, aI iEn, aI Ji, aI JiaN, aI JiaU, aI Jin, aI k@, aI K@, aI k@r, aI KoU, aI kuo, aI li, aI liEn, aI ly, aI ma, aI meI, aI mu, aI muo, aI ni, aI ny, aI pan, aI PaN, aI Pi, aI piEn, aI puo, aI Qi, aI QiN, aI QioU, aI QyEn, aI r@n, aI s!, aI S!, aI s@, aI S@n, aI sa, aI SaN, aI su, aI ta, aI taI, aI Tan, aI taU, aI ti, aI toN, aI ToN, aI tuo, aI ua, aI x@, aI xaU, aI Xi, aI XiaU, aI Xin, aI xu, aI yEn, aI z!, aI Z@, aI zoU, c! aI, C@n aI, CaN aI, CoN aI, faN aI, fu aI, ioU aI, JiE aI, JiN aI, K@ aI, KaN aI, Ku aI, kuan aI, liEn aI, liN aI, mu aI, muo aI, ni aI, peI aI, PiEn aI, puo aI, Qin aI, QiN aI, QioU aI, r@ aI, r@n aI, T@N aI, u aI, x@ aI, Xi aI, Xia aI, XiaN aI, XiE aI, Xin aI, XiN aI, xoU aI, z! aI, Z! aI, Z@n aI, ZaN aI, ZoN aI, zu aI, zuo aI	325.85046728972	0.52	0	0	0	0
啽	added	an	an	an	an	NA	a	VN	1	2	2	1	added	0	0		0	0	安, 庵, 氨, 谙, 铵, 鞍, 俺, 唵, 岸, 按, 暗, 案, 桉, 胺, 闇	15	154	0	154	0	an an, an Ca, an caN, an Cu, an Cun, an f@n, an fa, an fan, an faN, an fu, an i, an ia, an iN, an Ji, an Jia, an JiaU, an JiE, an JiEn, an JiN, an Jy, an JyEn, an K@, an KaN, an l@, an li, an liN, an m@n, an ma, an miEn, an muo, an niN, an nioU, an PaI, an pan, an paU, an PeI, an piEn, an puo, an Qi, an QiN, an QyEn, an ran, an S!, an s@, an S@n, an S@N, an Sa, an SaN, an Su, an suan, an SueI, an Suo, an ta, an tan, an tiN, an tu, an tun, an tuo, an u@n, an ueI, an xan, an xaU, an xeI, an Xi, an XiaN, an XiE, an Xin, an y, an z!, an Z!, an zaN, an ZaU, an ZoN, an Zu, an ZuaN, c! an, Ca an, can an, caU an, fa an, fan an, faN an, i an, iaU an, iEn an, in an, ioU an, Ji an, Jia an, JiaU an, JiE an, JioU an, k@ an, kaI an, KaU an, koN an, KoU an, kueI an, kuo an, l@ an, li an, liaN an, ma an, miN an, nan an, p@n an, pan an, paU an, peI an, pi an, piN an, PiN an, pu an, Puo an, QiE an, QiN an, rueI an, s! an, S@ an, S@n an, SaN an, t@ an, ta an, taN an, Ti an, tiN an, toN an, ToU an, tu an, Tu an, tueI an, u@n an, uan an, ueI an, x@ an, xaI an, xeI an, Xi an, XiE an, Xin an, xuaN an, xueI an, xun an, XyEn an, y an, yEn an, Z! an, zaI an, zaU an, ZaU an, zu an, Zuan an, zueI an, zuo an	359.292207792208	0.5	0	0	0	0
玵	added	an	an	an	an	NA	a	VN	1	2	2	1	added	0	0		0	0	安, 庵, 氨, 谙, 铵, 鞍, 俺, 唵, 岸, 按, 暗, 案, 桉, 胺, 闇	15	154	0	154	0	an an, an Ca, an caN, an Cu, an Cun, an f@n, an fa, an fan, an faN, an fu, an i, an ia, an iN, an Ji, an Jia, an JiaU, an JiE, an JiEn, an JiN, an Jy, an JyEn, an K@, an KaN, an l@, an li, an liN, an m@n, an ma, an miEn, an muo, an niN, an nioU, an PaI, an pan, an paU, an PeI, an piEn, an puo, an Qi, an QiN, an QyEn, an ran, an S!, an s@, an S@n, an S@N, an Sa, an SaN, an Su, an suan, an SueI, an Suo, an ta, an tan, an tiN, an tu, an tun, an tuo, an u@n, an ueI, an xan, an xaU, an xeI, an Xi, an XiaN, an XiE, an Xin, an y, an z!, an Z!, an zaN, an ZaU, an ZoN, an Zu, an ZuaN, c! an, Ca an, can an, caU an, fa an, fan an, faN an, i an, iaU an, iEn an, in an, ioU an, Ji an, Jia an, JiaU an, JiE an, JioU an, k@ an, kaI an, KaU an, koN an, KoU an, kueI an, kuo an, l@ an, li an, liaN an, ma an, miN an, nan an, p@n an, pan an, paU an, peI an, pi an, piN an, PiN an, pu an, Puo an, QiE an, QiN an, rueI an, s! an, S@ an, S@n an, SaN an, t@ an, ta an, taN an, Ti an, tiN an, toN an, ToU an, tu an, Tu an, tueI an, u@n an, uan an, ueI an, x@ an, xaI an, xeI an, Xi an, XiE an, Xin an, xuaN an, xueI an, xun an, XyEn an, y an, yEn an, Z! an, zaI an, zaU an, ZaU an, zu an, Zuan an, zueI an, zuo an	359.292207792208	0.5	0	0	0	0
